SOBIC.002G119500	Sobic.002G119500	GO:0009535, GO:0009538, GO:0009735, GO:0009941, GO:0010287, GO:0015979
SOBIC.002G122600	Sobic.002G122600	GO:0000151, GO:0004842, GO:0005634, GO:0005737, GO:0008270, GO:0016567, GO:0031625
SOBIC.002G128300	Sobic.002G128300	GO:0043531
SOBIC.002G138700	Sobic.002G138700	GO:0005515, GO:0016021
SOBIC.002G140300	Sobic.002G140300	GO:0009055, GO:0046658
SOBIC.002G140400	Sobic.002G140400	GO:0009055, GO:0046658
SOBIC.002G140600	Sobic.002G140600	GO:0003924, GO:0005525
SOBIC.002G141300	Sobic.002G141300	GO:0009723, GO:0009737, GO:0009751, GO:0009753, GO:0010200, GO:0044212, GO:0046686
SOBIC.002G143700	Sobic.002G143700	GO:0005483, GO:0005774, GO:0006886, GO:0019905, GO:0031201, GO:0035494, GO:0061025
SOBIC.002G147100	Sobic.002G147100	GO:0005783, GO:0016788
SOBIC.002G151200	Sobic.002G151200	GO:0009790
SOBIC.002G152200	Sobic.002G152200	GO:0004672, GO:0005524, GO:0006468
SOBIC.002G161600	Sobic.002G161600	GO:0003677
SOBIC.002G169300	Sobic.002G169300	GO:0016021, GO:0022891, GO:0055085
SOBIC.002G171001	Sobic.002G171001	GO:0003824, GO:0008152
SOBIC.002G174000	Sobic.002G174000	GO:0005524, GO:0005886, GO:0016021, GO:0042626, GO:0055085
SOBIC.002G174500	Sobic.002G174500	GO:0005515
SOBIC.002G177600	Sobic.002G177600	GO:0004672, GO:0005515, GO:0005524, GO:0006468
SOBIC.002G182800	Sobic.002G182800	GO:0016021
SOBIC.002G183200	Sobic.002G183200	GO:0016021
SOBIC.002G184600	Sobic.002G184600	GO:0004805, GO:0005992, GO:0016311
SOBIC.002G185000	Sobic.002G185000	GO:0008270, GO:0009737, GO:0010200
SOBIC.002G185100	Sobic.002G185100	GO:0005739, GO:0006099, GO:0009055, GO:0016491, GO:0045273, GO:0051537
SOBIC.002G187400	Sobic.002G187400	GO:0004674, GO:0005524, GO:0006468
SOBIC.002G188700	Sobic.002G188700	GO:0004842, GO:0005515, GO:0005634, GO:0005737, GO:0010029, GO:0016567
SOBIC.002G189100	Sobic.002G189100	GO:0006076, GO:0009986, GO:0042973, GO:0052861
SOBIC.002G192000	Sobic.002G192000	GO:0008270
SOBIC.002G194700	Sobic.002G194700	GO:0003825, GO:0004805, GO:0005992
SOBIC.002G201000	Sobic.002G201000	GO:0001666, GO:0003677, GO:0005634, GO:0009617, GO:0009626, GO:0009723, GO:0009733, GO:0009739, GO:0009751, GO:0009753, GO:0042761
SOBIC.002G203000	Sobic.002G203000	GO:0004674, GO:0005524, GO:0006468, GO:0007165
SOBIC.002G206300	Sobic.002G206300	GO:0031072, GO:0051082
SOBIC.002G207300	Sobic.002G207300	GO:0005794, GO:0005886, GO:0009506, GO:0016021, GO:0050829
SOBIC.002G207500	Sobic.002G207500	GO:0005886, GO:0016021, GO:0022857, GO:0055085
SOBIC.002G209600	Sobic.002G209600	GO:0003824, GO:0005829
SOBIC.002G209900	Sobic.002G209900	GO:0046872
SOBIC.002G211300	Sobic.002G211300	GO:0003824, GO:0009058, GO:0030170
SOBIC.002G211700	Sobic.002G211700	GO:0045735
SOBIC.002G212200	Sobic.002G212200	GO:0000151, GO:0000209, GO:0005737, GO:0008270, GO:0031624, GO:0032436, GO:0042787, GO:0061630
SOBIC.002G215000	Sobic.002G215000	GO:0009507, GO:0009637, GO:0009768, GO:0010114, GO:0010218
SOBIC.002G219200	Sobic.002G219200	GO:0016021
SOBIC.002G224400	Sobic.002G224400	GO:0004674, GO:0005524, GO:0005886, GO:0006468, GO:0016021
SOBIC.002G225300	Sobic.002G225300	GO:0003700, GO:0005634, GO:0006355, GO:0043565
SOBIC.002G225700	Sobic.002G225700	GO:0001944, GO:0003677, GO:0003700, GO:0005634, GO:0006355, GO:0010200, GO:0050832, GO:0051301
SOBIC.002G232800	Sobic.002G232800	GO:0004842, GO:0005515, GO:0005886, GO:0008270, GO:0009816, GO:0010200, GO:0016021, GO:0016567
SOBIC.002G234100	Sobic.002G234100	GO:0009061, GO:0016702, GO:0018171, GO:0070483
SOBIC.002G240300	Sobic.002G240300	GO:0004826, GO:0005737, GO:0006432
SOBIC.002G241100	Sobic.002G241100	GO:0016757
SOBIC.002G241400	Sobic.002G241400	GO:0016021
SOBIC.002G242000	Sobic.002G242000	GO:0009773, GO:0009780, GO:0009941, GO:0016021, GO:0016168, GO:0030093, GO:0042550, GO:0050821
SOBIC.002G242600	Sobic.002G242600	GO:0005506, GO:0009570, GO:0016226, GO:0051536
SOBIC.002G245300	Sobic.002G245300	GO:0005215, GO:0006814, GO:0016021, GO:0098656
SOBIC.002G245700	Sobic.002G245700	GO:0005758, GO:0015914, GO:1990050
SOBIC.002G245800	Sobic.002G245800	GO:0003677, GO:0004842, GO:0005634, GO:0006970, GO:0008270, GO:0009414, GO:0051865
SOBIC.002G245900	Sobic.002G245900	GO:0004674, GO:0005524, GO:0005634, GO:0005737, GO:0005886, GO:0006468, GO:0035556
SOBIC.002G247300	Sobic.002G247300	GO:0003700, GO:0006355, GO:0043565
SOBIC.002G247500	Sobic.002G247500	GO:0003677, GO:0003700, GO:0005634, GO:0006355, GO:0042762, GO:0071281
SOBIC.002G250400	Sobic.002G250400	GO:0004420, GO:0005778, GO:0005789, GO:0015936, GO:0016021, GO:0016126, GO:0019287, GO:0042282, GO:0050661, GO:0055114
SOBIC.002G251600	Sobic.002G251600	GO:0005618, GO:0030599, GO:0042545, GO:0043086, GO:0045330, GO:0045490, GO:0046910
SOBIC.002G262600	Sobic.002G262600	GO:0004713, GO:0005524, GO:0005886, GO:0006468, GO:0019901
SOBIC.002G264800	Sobic.002G264800	GO:0009534
SOBIC.002G265400	Sobic.002G265400	GO:0005829, GO:0009696, GO:0009813, GO:0018874, GO:0043231, GO:0046482, GO:0052639, GO:0052640, GO:0052641, GO:0052696, GO:0080002, GO:0080043, GO:0080044
SOBIC.002G271000	Sobic.002G271000	GO:0005515
SOBIC.002G275100	Sobic.002G275100	GO:0000160, GO:0003677, GO:0005515, GO:0005634, GO:0007623, GO:0009640, GO:0010114, GO:0010218, GO:0045892, GO:0051170
SOBIC.002G278500	Sobic.002G278500	GO:0016021
SOBIC.002G281700	Sobic.002G281700	GO:0004190, GO:0006508, GO:0030163
SOBIC.002G282300	Sobic.002G282300	GO:0005886
SOBIC.002G284200	Sobic.002G284200	GO:0005777, GO:0033542, GO:0080023
SOBIC.002G285950	Sobic.002G285950	GO:0009733
SOBIC.002G288300	Sobic.002G288300	GO:0009416, GO:0009522, GO:0009523, GO:0009535, GO:0009768, GO:0009941, GO:0010287, GO:0016021, GO:0016168, GO:0018298, GO:0031409, GO:0046872
SOBIC.002G289900	Sobic.002G289900	GO:0004672, GO:0005515, GO:0005524, GO:0006468, GO:0048544
SOBIC.002G291300	Sobic.002G291300	GO:0006351, GO:0009416, GO:0009507, GO:0042726, GO:0047884
SOBIC.002G291900	Sobic.002G291900	GO:0005515, GO:0008270, GO:0016021, GO:0016567, GO:0043161, GO:0061630
SOBIC.002G292100	Sobic.002G292100	GO:0005789, GO:0009733, GO:0016021, GO:0055085
SOBIC.002G294900	Sobic.002G294900	GO:0005515
SOBIC.002G299000	Sobic.002G299000	GO:0004521, GO:0004672, GO:0005524, GO:0006397, GO:0006987, GO:0008380, GO:0009751, GO:0009816, GO:0042406, GO:0046777, GO:0090501
SOBIC.002G299200	Sobic.002G299200	GO:0003676, GO:0005515
SOBIC.002G302300	Sobic.002G302300	GO:0004197, GO:0005615, GO:0005764, GO:0051603
SOBIC.002G307800	Sobic.002G307800	GO:0005515, GO:0008270
SOBIC.002G311300	Sobic.002G311300	GO:0009813, GO:0043231, GO:0052696, GO:0080043, GO:0080044
SOBIC.002G311900	Sobic.002G311900	GO:0009813, GO:0043231, GO:0052696, GO:0080043, GO:0080044
SOBIC.002G314700	Sobic.002G314700	GO:0004674, GO:0005524, GO:0005886, GO:0006468, GO:0016021, GO:0048544
SOBIC.002G315900	Sobic.002G315900	GO:0006914, GO:0006995
SOBIC.002G316900	Sobic.002G316900	GO:0003994, GO:0008152, GO:0051539
SOBIC.002G317500	Sobic.002G317500	GO:0003824
SOBIC.002G318000	Sobic.002G318000	GO:0009507
SOBIC.002G319900	Sobic.002G319900	GO:0005524
SOBIC.002G323000	Sobic.002G323000	GO:0005096, GO:0005622, GO:0006886, GO:0012505, GO:0017137, GO:0031338, GO:0090630
SOBIC.002G324700	Sobic.002G324700	GO:0004674, GO:0004721, GO:0005524, GO:0009507, GO:0016776
SOBIC.002G326200	Sobic.002G326200	GO:0004674, GO:0005524, GO:0005886, GO:0006468, GO:0006952, GO:0009506, GO:0016021
SOBIC.002G326500	Sobic.002G326500	GO:0004674, GO:0005524, GO:0005886, GO:0006468, GO:0006952, GO:0009506, GO:0016021
SOBIC.002G327700	Sobic.002G327700	GO:0004674, GO:0005524, GO:0005886, GO:0006468, GO:0006952, GO:0009506, GO:0016021
SOBIC.002G327900	Sobic.002G327900	GO:0004553, GO:0005975
SOBIC.002G328000	Sobic.002G328000	GO:0004674, GO:0005524, GO:0005886, GO:0006468, GO:0006952, GO:0009506, GO:0016021
SOBIC.002G328500	Sobic.002G328500	GO:0004674, GO:0005524, GO:0005886, GO:0006468, GO:0006952, GO:0009506, GO:0016021
SOBIC.002G329600	Sobic.002G329600	GO:0005509, GO:0009535, GO:0009543, GO:0009570, GO:0009654, GO:0015979, GO:0019898, GO:0048046
SOBIC.002G329800	Sobic.002G329800	GO:0016021
SOBIC.002G330300	Sobic.002G330300	GO:0003700, GO:0005634, GO:0006355, GO:0043565
SOBIC.002G335300	Sobic.002G335300	GO:0016021
SOBIC.002G338500	Sobic.002G338500	GO:0005351, GO:0005355, GO:0005887, GO:0015992, GO:0046323, GO:1904659
SOBIC.002G339000	Sobic.002G339000	GO:0005515
SOBIC.002G339200	Sobic.002G339200	GO:0005198, GO:0009522, GO:0009523, GO:0009535, GO:0009635, GO:0009644, GO:0009737, GO:0009768, GO:0009769, GO:0009941, GO:0010119, GO:0010287, GO:0016021, GO:0016168, GO:0018298, GO:0031409, GO:0046872
SOBIC.002G339900	Sobic.002G339900	GO:0016021
SOBIC.002G341100	Sobic.002G341100	GO:0005515
SOBIC.002G349000	Sobic.002G349000	GO:0000139, GO:0005351, GO:0008643, GO:0015992, GO:0016021
SOBIC.002G350800	Sobic.002G350800	GO:0004674, GO:0005524, GO:0006468, GO:0016021, GO:0030246
SOBIC.002G351400	Sobic.002G351400	GO:0044130, GO:0050832, GO:0051841
SOBIC.002G352100	Sobic.002G352100	GO:0009409, GO:0009535, GO:0009644, GO:0009645, GO:0009768
SOBIC.002G353700	Sobic.002G353700	GO:0003676, GO:0046872
SOBIC.002G353800	Sobic.002G353800	GO:0005634, GO:0006355, GO:0043565
SOBIC.002G354000	Sobic.002G354000	GO:0005351, GO:0005355, GO:0005887, GO:0015992, GO:0046323, GO:1904659
SOBIC.002G354600	Sobic.002G354600	GO:0003690, GO:0006355, GO:0009507, GO:0009651, GO:0009658, GO:0048364, GO:0048367
SOBIC.002G354900	Sobic.002G354900	GO:0003700, GO:0004871, GO:0005634, GO:0005829, GO:0006355, GO:0009640, GO:0043565
SOBIC.002G355100	Sobic.002G355100	GO:0004674, GO:0005524, GO:0005829, GO:0006468, GO:0035556
SOBIC.002G355400	Sobic.002G355400	GO:0005515, GO:0005634, GO:0005737
SOBIC.002G355500	Sobic.002G355500	GO:0005515
SOBIC.002G358800	Sobic.002G358800	GO:0005488, GO:0005634, GO:0005737, GO:0009651
SOBIC.002G359300	Sobic.002G359300	GO:0003700, GO:0005634, GO:0006355, GO:0043565, GO:0044212, GO:0046872
SOBIC.002G360701	Sobic.002G360701	GO:0003824, GO:0043169
SOBIC.002G362000	Sobic.002G362000	GO:0016021, GO:0016192
SOBIC.002G363400	Sobic.002G363400	GO:0004674, GO:0005515, GO:0005524, GO:0005739, GO:0006468, GO:0016021
SOBIC.002G365700	Sobic.002G365700	GO:0007275
SOBIC.002G366300	Sobic.002G366300	GO:0016787
SOBIC.002G369800	Sobic.002G369800	GO:0005634, GO:0006355, GO:0043565, GO:0046982
SOBIC.002G371800	Sobic.002G371800	GO:0005622, GO:0016021, GO:0035556
SOBIC.002G373300	Sobic.002G373300	GO:0004298, GO:0006511, GO:0019773
SOBIC.002G377000	Sobic.002G377000	GO:0005509
SOBIC.002G379000	Sobic.002G379000	GO:0004129, GO:0005739, GO:1902600
SOBIC.002G381700	Sobic.002G381700	GO:0005515
SOBIC.002G383400	Sobic.002G383400	GO:0009941, GO:0016491, GO:0055114
SOBIC.002G385300	Sobic.002G385300	GO:0046983
SOBIC.002G385450	Sobic.002G385450	GO:0003677
SOBIC.002G386000	Sobic.002G386000	GO:0000209, GO:0005515, GO:0008270, GO:0042787, GO:0043161, GO:0061630
SOBIC.002G388900	Sobic.002G388900	GO:0004497, GO:0005506, GO:0016705, GO:0020037, GO:0055114
SOBIC.002G389000	Sobic.002G389000	GO:0004497, GO:0005506, GO:0016705, GO:0020037, GO:0055114
SOBIC.002G389100	Sobic.002G389100	GO:0004497, GO:0005506, GO:0016705, GO:0020037, GO:0055114
SOBIC.002G390100	Sobic.002G390100	GO:0004674, GO:0005524, GO:0006468, GO:0007165
SOBIC.002G390700	Sobic.002G390700	GO:0005524, GO:0005634, GO:0005737, GO:0007067, GO:0035402, GO:0035407, GO:0072354, GO:0072355
SOBIC.002G391100	Sobic.002G391100	GO:0005623, GO:0045454, GO:0051920, GO:0055114, GO:0098869
SOBIC.002G393100	Sobic.002G393100	GO:0008202, GO:0009737, GO:0009741, GO:0016021, GO:0070524, GO:0072555, GO:0072582
SOBIC.002G393800	Sobic.002G393800	GO:0005623, GO:0043531, GO:0045454
SOBIC.002G394400	Sobic.002G394400	GO:0003677, GO:0006368, GO:0070449
SOBIC.002G411500	Sobic.002G411500	GO:0015079, GO:0016021, GO:0071805
SOBIC.002G413200	Sobic.002G413200	GO:0008194, GO:0009813, GO:0016758, GO:0043231, GO:0052696
SOBIC.002G414400	Sobic.002G414400	GO:0009523, GO:0015979, GO:0016021
SOBIC.002G415600	Sobic.002G415600	GO:0003677, GO:0003700, GO:0005634, GO:0006355
SOBIC.002G416300	Sobic.002G416300	GO:0005515, GO:0008270, GO:0016567, GO:0043161, GO:0061630
SOBIC.002G420700	Sobic.002G420700	GO:0003677, GO:0005634, GO:0006355
SOBIC.002G421600	Sobic.002G421600	GO:0045454
SOBIC.002G423600	Sobic.002G423600	GO:0016757
SOBIC.002G424800	Sobic.002G424800	GO:0004672, GO:0005524, GO:0006468
SOBIC.002G425300	Sobic.002G425300	GO:0005515, GO:0008270, GO:0016567, GO:0043161, GO:0061630
SOBIC.002G427800	Sobic.002G427800	GO:0005524, GO:0008716, GO:0046872
SOBIC.002G428400	Sobic.002G428400	GO:0005886, GO:0016021
SOBIC.003G000600	Sobic.003G000600	GO:0003700, GO:0010200, GO:0016036, GO:0043565, GO:0044212, GO:0045892, GO:0080169
SOBIC.003G011400	Sobic.003G011400	GO:0009269
SOBIC.003G012900	Sobic.003G012900	GO:0004674, GO:0005524, GO:0005886, GO:0006468, GO:0016021, GO:0048544
SOBIC.003G015800	Sobic.003G015800	GO:0004553, GO:0005975, GO:0030246
SOBIC.003G017700	Sobic.003G017700	GO:0003713, GO:0005829, GO:0006357, GO:0006517, GO:0019172, GO:0019243, GO:0019249, GO:0030091, GO:0070301
SOBIC.003G021900	Sobic.003G021900	GO:0000249, GO:0004497, GO:0005506, GO:0016021, GO:0016126, GO:0020037, GO:0055114
SOBIC.003G022700	Sobic.003G022700	GO:0005506, GO:0009416, GO:0045487, GO:0052634, GO:0055114
SOBIC.003G023400	Sobic.003G023400	GO:0003779
SOBIC.003G032000	Sobic.003G032000	GO:0001666, GO:0005515, GO:0005634, GO:0005737, GO:0008219, GO:0009408, GO:0009611, GO:0009625, GO:0009682, GO:0009862, GO:0010112, GO:0031348, GO:0045893, GO:0050832, GO:2000022, GO:2000031
SOBIC.003G034400	Sobic.003G034400	GO:0005634, GO:0009867, GO:0010150, GO:0046872
SOBIC.003G035500	Sobic.003G035500	GO:0001678, GO:0004340, GO:0005524, GO:0005536, GO:0005829, GO:0006096, GO:0008865, GO:0019158, GO:0046835, GO:0051156
SOBIC.003G036000	Sobic.003G036000	GO:0004471, GO:0006108, GO:0046872, GO:0051287, GO:0055114
SOBIC.003G037600	Sobic.003G037600	GO:0005634, GO:0005829, GO:0009061, GO:0016702, GO:0018171, GO:0070483
SOBIC.003G042900	Sobic.003G042900	GO:0009813, GO:0043231, GO:0052696, GO:0080043, GO:0080044
SOBIC.003G044200	Sobic.003G044200	GO:0005515, GO:0016021
SOBIC.003G047700	Sobic.003G047700	GO:0008194, GO:0009813, GO:0016758, GO:0043231, GO:0052696
SOBIC.003G048000	Sobic.003G048000	GO:0009536
SOBIC.003G051400	Sobic.003G051400	GO:0005746, GO:0016021
SOBIC.003G052300	Sobic.003G052300	GO:0003824, GO:0005986, GO:0006979, GO:0009414, GO:0009507, GO:0009737, GO:0010325, GO:0019593
SOBIC.003G052500	Sobic.003G052500	GO:0009535, GO:0009538, GO:0009941, GO:0010287, GO:0015979, GO:0016021
SOBIC.003G059300	Sobic.003G059300	GO:0005515
SOBIC.003G061300	Sobic.003G061300	GO:0000287, GO:0016831, GO:0030976
SOBIC.003G061400	Sobic.003G061400	GO:0046983
SOBIC.003G062200	Sobic.003G062200	GO:0006351, GO:0043565
SOBIC.003G067800	Sobic.003G067800	GO:0006950
SOBIC.003G070700	Sobic.003G070700	GO:0005634, GO:0005783, GO:0016021
SOBIC.003G071000	Sobic.003G071000	GO:0042538
SOBIC.003G072300	Sobic.003G072300	GO:0004807, GO:0005829, GO:0006094, GO:0006096, GO:0019563, GO:0046166
SOBIC.003G073700	Sobic.003G073700	GO:0003677, GO:0046983
SOBIC.003G075500	Sobic.003G075500	GO:0003735, GO:0006412, GO:0016021, GO:0055085
SOBIC.003G076500	Sobic.003G076500	GO:0003677
SOBIC.003G078100	Sobic.003G078100	GO:0003677, GO:0003700, GO:0005634, GO:0006355
SOBIC.003G078800	Sobic.003G078800	GO:0005515, GO:0005634, GO:0005829
SOBIC.003G079200	Sobic.003G079200	GO:0006541, GO:0016787
SOBIC.003G081100	Sobic.003G081100	GO:0004674, GO:0005524, GO:0005886, GO:0006468, GO:0007166, GO:0016021, GO:0030247
SOBIC.003G081700	Sobic.003G081700	GO:0004672, GO:0005524, GO:0006468, GO:0030247
SOBIC.003G082100	Sobic.003G082100	GO:0009408
SOBIC.003G082500	Sobic.003G082500	GO:0009408
SOBIC.003G082600	Sobic.003G082600	GO:0005509
SOBIC.003G086300	Sobic.003G086300	GO:0006812, GO:0008324, GO:0016021, GO:0055085
SOBIC.003G086600	Sobic.003G086600	GO:0006355
SOBIC.003G088400	Sobic.003G088400	GO:0004867, GO:0005576, GO:0010951
SOBIC.003G097000	Sobic.003G097000	GO:0004674, GO:0005524, GO:0005886, GO:0006468, GO:0016021
SOBIC.003G098000	Sobic.003G098000	GO:0005515, GO:0005634, GO:0005737
SOBIC.003G102500	Sobic.003G102500	GO:0010343, GO:0042651
SOBIC.003G106600	Sobic.003G106600	GO:0016021, GO:0016125, GO:0047750
SOBIC.003G108700	Sobic.003G108700	GO:0000166, GO:0003723, GO:0005515, GO:0046872
SOBIC.003G114100	Sobic.003G114100	GO:0016021
SOBIC.003G117000	Sobic.003G117000	GO:0006950
SOBIC.003G121400	Sobic.003G121400	GO:0003677, GO:0006355
SOBIC.003G123300	Sobic.003G123300	GO:0005515, GO:0008270
SOBIC.003G124700	Sobic.003G124700	GO:0015174, GO:0016021, GO:1990822
SOBIC.003G130800	Sobic.003G130800	GO:0000287, GO:0004743, GO:0005829, GO:0006096, GO:0016301, GO:0030955
SOBIC.003G132300	Sobic.003G132300	GO:0003677, GO:0005634, GO:0006355, GO:0009651, GO:0009733, GO:0009739, GO:0009751, GO:0009753, GO:0046686
SOBIC.003G140800	Sobic.003G140800	GO:0016021
SOBIC.003G144700	Sobic.003G144700	GO:0006950
SOBIC.003G145400	Sobic.003G145400	GO:0006351, GO:0043565
SOBIC.003G148300	Sobic.003G148300	GO:0005576, GO:0005618, GO:0009409, GO:0009620, GO:0009741, GO:0030599, GO:0042545, GO:0043086, GO:0045330, GO:0045490, GO:0046910
SOBIC.003G148600	Sobic.003G148600	GO:0003677, GO:0003700, GO:0005634, GO:0006355
SOBIC.003G149200	Sobic.003G149200	GO:0006950
SOBIC.003G150400	Sobic.003G150400	GO:0005634
SOBIC.003G151600	Sobic.003G151600	GO:0004478, GO:0005524, GO:0005618, GO:0005730, GO:0005829, GO:0005886, GO:0006555, GO:0006556, GO:0009409, GO:0009506, GO:0009651, GO:0009809, GO:0046686, GO:0071281
SOBIC.003G158500	Sobic.003G158500	GO:0006950
SOBIC.003G158600	Sobic.003G158600	GO:0006950
SOBIC.003G159500	Sobic.003G159500	GO:0005515, GO:0008270
SOBIC.003G181600	Sobic.003G181600	GO:0005227, GO:0005886, GO:0006812, GO:0016021
SOBIC.003G183600	Sobic.003G183600	GO:0005783, GO:0080040
SOBIC.003G188000	Sobic.003G188000	GO:0004674, GO:0005524, GO:0005886, GO:0009506, GO:0010193, GO:0016021, GO:0046777
SOBIC.003G188100	Sobic.003G188100	GO:0004674, GO:0005524, GO:0005886, GO:0006468, GO:0016021
SOBIC.003G191600	Sobic.003G191600	GO:0003676
SOBIC.003G192100	Sobic.003G192100	GO:0005886
SOBIC.003G194400	Sobic.003G194400	GO:0003700, GO:0005634, GO:0006355, GO:0043565
SOBIC.003G197300	Sobic.003G197300	GO:0009658, GO:0009707
SOBIC.003G200600	Sobic.003G200600	GO:0042802
SOBIC.003G202500	Sobic.003G202500	GO:0005634, GO:0005768, GO:0005774, GO:0005802, GO:0005829, GO:0008757, GO:0032259
SOBIC.003G209900	Sobic.003G209900	GO:0009416, GO:0009522, GO:0009523, GO:0009535, GO:0009768, GO:0009941, GO:0010287, GO:0016021, GO:0016168, GO:0018298, GO:0031409, GO:0046872
SOBIC.003G210000	Sobic.003G210000	GO:0016021, GO:0030001, GO:0046873, GO:0098655
SOBIC.003G213000	Sobic.003G213000	GO:0005886, GO:0016021, GO:0034219, GO:0051119, GO:0051260
SOBIC.003G214000	Sobic.003G214000	GO:0005634, GO:0005737
SOBIC.003G214700	Sobic.003G214700	GO:0005515
SOBIC.003G215800	Sobic.003G215800	GO:0002229, GO:0005524, GO:0005886, GO:0010193, GO:0015692, GO:0016021, GO:0042626, GO:0046865, GO:0055085, GO:0080168
SOBIC.003G217900	Sobic.003G217900	GO:0016788
SOBIC.003G228000	Sobic.003G228000	GO:0004497, GO:0005506, GO:0016021, GO:0016705, GO:0020037, GO:0055114
SOBIC.003G228600	Sobic.003G228600	GO:0004497, GO:0005506, GO:0016021, GO:0016705, GO:0020037, GO:0055114
SOBIC.003G229600	Sobic.003G229600	GO:0004851, GO:0009507, GO:0019354, GO:0055114
SOBIC.003G231900	Sobic.003G231900	GO:0000972, GO:0003723, GO:0005643, GO:0006405, GO:0006606, GO:0043130
SOBIC.003G237201	Sobic.003G237201	GO:0003700, GO:0005634, GO:0006355, GO:0009723, GO:0009737, GO:0009863, GO:0009867, GO:0009938, GO:0010187, GO:0042538, GO:0043565, GO:2000033, GO:2000377
SOBIC.003G242200	Sobic.003G242200	GO:0004721, GO:0046872
SOBIC.003G247800	Sobic.003G247800	GO:0016021
SOBIC.003G248400	Sobic.003G248400	GO:0003700, GO:0006355, GO:0043565
SOBIC.003G251000	Sobic.003G251000	GO:0004674, GO:0005524, GO:0005886, GO:0006468, GO:0016021, GO:0048544
SOBIC.003G252300	Sobic.003G252300	GO:0006950
SOBIC.003G254900	Sobic.003G254900	GO:0003677, GO:0006355
SOBIC.003G258800	Sobic.003G258800	GO:0005506, GO:0006537, GO:0009570, GO:0009735, GO:0010181, GO:0016040, GO:0019676, GO:0046686, GO:0048589, GO:0050660, GO:0051536, GO:0055114, GO:0060359
SOBIC.003G259800	Sobic.003G259800	GO:0016021
SOBIC.003G260000	Sobic.003G260000	GO:0016747
SOBIC.003G260300	Sobic.003G260300	GO:0003677
SOBIC.003G262600	Sobic.003G262600	GO:0004672, GO:0005524, GO:0005886, GO:0006468, GO:0042631, GO:0048573, GO:0071215
SOBIC.003G262900	Sobic.003G262900	GO:0030247
SOBIC.003G263100	Sobic.003G263100	GO:0004674, GO:0030247
SOBIC.003G263400	Sobic.003G263400	GO:0004672, GO:0005524, GO:0006468
SOBIC.003G264500	Sobic.003G264500	GO:0004364, GO:0005515, GO:0005737, GO:0006749, GO:0009407
SOBIC.003G265200	Sobic.003G265200	GO:0003677, GO:0003700, GO:0005634, GO:0006355
SOBIC.003G267700	Sobic.003G267700	GO:0005524, GO:0016021, GO:0042626, GO:0055085
SOBIC.003G267900	Sobic.003G267900	GO:0005829, GO:0009813, GO:0016021, GO:0043231, GO:0052696, GO:0080043, GO:0080044, GO:0080045, GO:0080046
SOBIC.003G268700	Sobic.003G268700	GO:0004674, GO:0005524, GO:0046777
SOBIC.003G268800	Sobic.003G268800	GO:0004702, GO:0005524, GO:0005737, GO:0023014
SOBIC.003G268900	Sobic.003G268900	GO:0004702, GO:0005524, GO:0005737, GO:0023014
SOBIC.003G270200	Sobic.003G270200	GO:0005829, GO:0009414, GO:0009631, GO:0009737
SOBIC.003G270800	Sobic.003G270800	GO:0005886, GO:0015706, GO:0016021, GO:0055085
SOBIC.003G272800	Sobic.003G272800	GO:0030246
SOBIC.003G274500	Sobic.003G274500	GO:0016021
SOBIC.003G275400	Sobic.003G275400	GO:0003700, GO:0005634, GO:0006355, GO:0008284, GO:0009733, GO:0010116, GO:0010262, GO:0010373, GO:0044212, GO:0048573
SOBIC.003G277500	Sobic.003G277500	GO:0005768, GO:0005774, GO:0005802, GO:0008757, GO:0032259
SOBIC.003G277600	Sobic.003G277600	GO:0004439, GO:0034485, GO:0046856
SOBIC.003G278500	Sobic.003G278500	GO:0005515, GO:0008270
SOBIC.003G279500	Sobic.003G279500	GO:0005737, GO:0006535, GO:0009001
SOBIC.003G281300	Sobic.003G281300	GO:0003677, GO:0005634, GO:0006355
SOBIC.003G284200	Sobic.003G284200	GO:0003824
SOBIC.003G286700	Sobic.003G286700	GO:0003700, GO:0005634, GO:0006355, GO:0006970, GO:0009737, GO:0043565
SOBIC.003G287500	Sobic.003G287500	GO:0009813, GO:0043231, GO:0052696, GO:0080043, GO:0080044
SOBIC.003G288000	Sobic.003G288000	GO:0009813, GO:0043231, GO:0052696, GO:0080043, GO:0080044
SOBIC.003G288100	Sobic.003G288100	GO:0009813, GO:0043231, GO:0052696, GO:0080043, GO:0080044
SOBIC.003G289100	Sobic.003G289100	GO:0003676, GO:0005634, GO:0005737, GO:0008408, GO:0090305
SOBIC.003G290100	Sobic.003G290100	GO:0004439, GO:0004725, GO:0008138, GO:0035335
SOBIC.003G291600	Sobic.003G291600	GO:0004672, GO:0005515, GO:0005524, GO:0006468
SOBIC.003G292400	Sobic.003G292400	GO:0004471, GO:0006108, GO:0046872, GO:0051287, GO:0055114
SOBIC.003G293700	Sobic.003G293700	GO:0008152, GO:0016758
SOBIC.003G294800	Sobic.003G294800	GO:0005773, GO:0009055, GO:0009507, GO:0016021, GO:0032578, GO:0046658, GO:0048046
SOBIC.003G295900	Sobic.003G295900	GO:0003700, GO:0005634, GO:0006355, GO:0009408, GO:0009733, GO:0009958, GO:0043565, GO:0048527, GO:0048530
SOBIC.003G296000	Sobic.003G296000	GO:0003824, GO:0005829, GO:0005992
SOBIC.003G296700	Sobic.003G296700	GO:0004672, GO:0005524, GO:0006468
