"","gene_id","sample_1","sample_2","status","value_1","value_2","log2_fold_change","test_stat","p_value","q_value","significant"
"34161","Sobic.001G003200.v3.2","seed_wt","seed_dry","OK",6.66594,13.3336,1.00019,1.51715,0.00835,0.0217902,"yes"
"34175","Sobic.001G004600.v3.2","seed_wt","seed_dry","OK",1.46092,3.73498,1.35422,1.89078,0.0019,0.00600509,"yes"
"34203","Sobic.001G007400.v3.2","seed_wt","seed_dry","OK",42.2098,97.7915,1.21213,1.7863,0.0015,0.00488491,"yes"
"34211","Sobic.001G008200.v3.2","seed_wt","seed_dry","OK",8.455,17.7794,1.07233,2.00097,0.00055,0.00200761,"yes"
"34232","Sobic.001G010300.v3.2","seed_wt","seed_dry","OK",34.4914,121.167,1.81268,3.37484,5e-05,0.000226883,"yes"
"34233","Sobic.001G010400.v3.2","seed_wt","seed_dry","OK",78.2068,265.558,1.76366,3.24158,5e-05,0.000226883,"yes"
"34234","Sobic.001G010500.v3.2","seed_wt","seed_dry","OK",0.291455,1.43461,2.29931,1.87696,0.0089,0.0230331,"yes"
"34241","Sobic.001G011200.v3.2","seed_wt","seed_dry","OK",218.54,533.389,1.28729,2.25978,0.00025,0.000992286,"yes"
"34260","Sobic.001G013300.v3.2","seed_wt","seed_dry","OK",13.1677,29.756,1.17618,2.21807,3e-04,0.00116681,"yes"
"34262","Sobic.001G013500.v3.2","seed_wt","seed_dry","OK",92.8693,268.301,1.53058,2.74367,5e-05,0.000226883,"yes"
"34268","Sobic.001G014100.v3.2","seed_wt","seed_dry","OK",10.9792,31.6883,1.52917,2.89212,5e-05,0.000226883,"yes"
"34279","Sobic.001G015200.v3.2","seed_wt","seed_dry","OK",1.5643,3.25859,1.05873,1.30766,0.0259,0.0576743,"no"
"34282","Sobic.001G015500.v3.2","seed_wt","seed_dry","OK",15.1094,32.3237,1.09714,1.93326,0.0012,0.00400957,"yes"
"34286","Sobic.001G016000.v3.2","seed_wt","seed_dry","OK",17.6903,43.1229,1.2855,2.32902,5e-05,0.000226883,"yes"
"34293","Sobic.001G016400.v3.2","seed_wt","seed_dry","OK",194.561,413.343,1.08712,1.73505,0.00155,0.00502959,"yes"
"34294","Sobic.001G016500.v3.2","seed_wt","seed_dry","OK",312.961,659.577,1.07556,1.7363,0.00155,0.00502959,"yes"
"34305","Sobic.001G017600.v3.2","seed_wt","seed_dry","OK",22.6842,47.8753,1.07759,1.77634,0.00335,0.0098727,"yes"
"34308","Sobic.001G017900.v3.2","seed_wt","seed_dry","OK",20.2156,60.5588,1.58287,2.41023,5e-05,0.000226883,"yes"
"34324","Sobic.001G019300.v3.2","seed_wt","seed_dry","OK",0.954417,2.01245,1.07626,1.28856,0.03025,0.0657901,"no"
"34325","Sobic.001G019400.v3.2","seed_wt","seed_dry","OK",2.87602,10.353,1.8479,2.96768,5e-05,0.000226883,"yes"
"34336","Sobic.001G020600.v3.2","seed_wt","seed_dry","OK",1.4638,6.72836,2.20054,2.62795,5e-05,0.000226883,"yes"
"34362","Sobic.001G023200.v3.2","seed_wt","seed_dry","OK",52.3031,135.267,1.37084,2.43456,1e-04,0.000431629,"yes"
"34376","Sobic.001G024500.v3.2","seed_wt","seed_dry","OK",0.501456,9.21719,4.20013,2.76097,0.0021,0.00655806,"yes"
"34383","Sobic.001G025300.v3.2","seed_wt","seed_dry","OK",14.729,40.5951,1.46265,2.56892,5e-05,0.000226883,"yes"
"34409","Sobic.001G027800.v3.2","seed_wt","seed_dry","OK",1.56489,28.051,4.16392,5.24566,5e-05,0.000226883,"yes"
"34416","Sobic.001G028500.v3.2","seed_wt","seed_dry","OK",16.9714,39.4715,1.2177,1.59211,0.01,0.0254614,"yes"
"34417","Sobic.001G028600.v3.2","seed_wt","seed_dry","OK",19.3299,237.683,3.62013,4.59712,5e-05,0.000226883,"yes"
"34421","Sobic.001G029000.v3.2","seed_wt","seed_dry","OK",2.78434,6.94223,1.31806,1.58725,0.01115,0.0279781,"yes"
"34436","Sobic.001G030500.v3.2","seed_wt","seed_dry","OK",1.73584,10.3141,2.5709,3.18499,5e-05,0.000226883,"yes"
"34437","Sobic.001G030600.v3.2","seed_wt","seed_dry","OK",3.85977,13.6886,1.82639,2.6959,5e-05,0.000226883,"yes"
"34457","Sobic.001G032800.v3.2","seed_wt","seed_dry","OK",90.0481,301.905,1.74533,3.18656,5e-05,0.000226883,"yes"
"34459","Sobic.001G032900.v3.2","seed_wt","seed_dry","OK",2.89734,35.255,3.60503,5.32208,5e-05,0.000226883,"yes"
"34461","Sobic.001G033100.v3.2","seed_wt","seed_dry","OK",52.3988,124.887,1.25302,1.77203,0.00245,0.00751468,"yes"
"34464","Sobic.001G033400.v3.2","seed_wt","seed_dry","OK",21.7754,51.4811,1.24134,2.3109,0.00015,0.000624855,"yes"
"34472","Sobic.001G034100.v3.2","seed_wt","seed_dry","OK",1.19934,4.62059,1.94583,2.24843,0.0013,0.00430576,"yes"
"34479","Sobic.001G034900.v3.2","seed_wt","seed_dry","OK",3.55993,12.1132,1.76666,2.05922,0.00165,0.00530911,"yes"
"34481","Sobic.001G035100.v3.2","seed_wt","seed_dry","OK",2.67639,11.1637,2.06046,2.44216,5e-04,0.00184503,"yes"
"34487","Sobic.001G035600.v3.2","seed_wt","seed_dry","OK",59.2932,139.471,1.23403,2.21219,3e-04,0.00116681,"yes"
"34492","Sobic.001G036200.v3.2","seed_wt","seed_dry","OK",1.55769,4.18834,1.42698,1.54753,0.0116,0.0289444,"yes"
"34493","Sobic.001G036300.v3.2","seed_wt","seed_dry","OK",27.6173,67.1049,1.28084,2.40376,5e-05,0.000226883,"yes"
"34498","Sobic.001G036900.v3.2","seed_wt","seed_dry","OK",478.379,1112.83,1.21801,1.97397,3e-04,0.00116681,"yes"
"34511","Sobic.001G037800.v3.2","seed_wt","seed_dry","OK",0.374939,3.07754,3.03705,2.17177,0.01075,0.0271053,"yes"
"34513","Sobic.001G038000.v3.2","seed_wt","seed_dry","OK",71.4463,165.484,1.21176,2.13458,3e-04,0.00116681,"yes"
"34529","Sobic.001G039400.v3.2","seed_wt","seed_dry","OK",634.493,1551.85,1.29031,1.83144,0.00095,0.00326439,"yes"
"34530","Sobic.001G039500.v3.2","seed_wt","seed_dry","OK",19.9639,45.5982,1.19159,2.26744,2e-04,0.000811791,"yes"
"34538","Sobic.001G040200.v3.2","seed_wt","seed_dry","OK",102.434,796.02,2.95812,4.99101,5e-05,0.000226883,"yes"
"34541","Sobic.001G040500.v3.2","seed_wt","seed_dry","OK",220.694,482.127,1.12736,1.96833,0.0013,0.00430576,"yes"
"34556","Sobic.001G041900.v3.2","seed_wt","seed_dry","OK",4.03199,8.2982,1.04131,1.75994,0.0027,0.00818038,"yes"
"34573","Sobic.001G043601.v3.2","seed_wt","seed_dry","OK",33.8462,70.0756,1.04992,1.79541,0.00215,0.00669403,"yes"
"34580","Sobic.001G044300.v3.2","seed_wt","seed_dry","OK",6.09944,96.0997,3.97778,6.20277,5e-05,0.000226883,"yes"
"34583","Sobic.001G044600.v3.2","seed_wt","seed_dry","OK",2.02606,4.16357,1.03914,1.41318,0.0184,0.0430327,"yes"
"34587","Sobic.001G045000.v3.2","seed_wt","seed_dry","OK",13.784,38.7666,1.49182,2.74607,5e-05,0.000226883,"yes"
"34592","Sobic.001G045600.v3.2","seed_wt","seed_dry","OK",18.7394,49.6619,1.40607,2.50934,5e-05,0.000226883,"yes"
"34596","Sobic.001G046000.v3.2","seed_wt","seed_dry","OK",11.1875,30.0119,1.42365,2.43054,5e-05,0.000226883,"yes"
"34599","Sobic.001G046300.v3.2","seed_wt","seed_dry","OK",262.059,1526.46,2.54222,4.09314,5e-05,0.000226883,"yes"
"34615","Sobic.001G048000.v3.2","seed_wt","seed_dry","OK",2.29694,9.1217,1.98959,2.36756,0.00045,0.00167836,"yes"
"34616","Sobic.001G048100.v3.2","seed_wt","seed_dry","OK",54.9865,164.304,1.57922,2.99916,5e-05,0.000226883,"yes"
"34625","Sobic.001G048900.v3.2","seed_wt","seed_dry","OK",37.7603,712.945,4.23885,6.79785,5e-05,0.000226883,"yes"
"34628","Sobic.001G049300.v3.2","seed_wt","seed_dry","OK",10.7042,27.1511,1.34283,2.26395,1e-04,0.000431629,"yes"
"34644","Sobic.001G050800.v3.2","seed_wt","seed_dry","OK",0.529254,5.74153,3.4394,3.84812,5e-05,0.000226883,"yes"
"34647","Sobic.001G051200.v3.2","seed_wt","seed_dry","OK",195.106,470.817,1.27091,2.21774,1e-04,0.000431629,"yes"
"34653","Sobic.001G051800.v3.2","seed_wt","seed_dry","OK",74.7873,438.573,2.55195,4.54237,5e-05,0.000226883,"yes"
"34657","Sobic.001G052300.v3.2","seed_wt","seed_dry","OK",2.68935,11.2752,2.06783,2.29065,3e-04,0.00116681,"yes"
"34664","Sobic.001G052900.v3.2","seed_wt","seed_dry","OK",150.964,356.887,1.24126,2.27633,1e-04,0.000431629,"yes"
"34672","Sobic.001G053800.v3.2","seed_wt","seed_dry","OK",54.2516,121.797,1.16674,2.12422,0.00055,0.00200761,"yes"
"34676","Sobic.001G054100.v3.2","seed_wt","seed_dry","OK",4.43524,9.42633,1.08769,1.75837,0.003,0.00896609,"yes"
"34684","Sobic.001G054900.v3.2","seed_wt","seed_dry","OK",456.431,1011.74,1.14836,1.9921,0.00095,0.00326439,"yes"
"34691","Sobic.001G055900.v3.2","seed_wt","seed_dry","OK",40.7671,159.568,1.96869,3.54771,5e-05,0.000226883,"yes"
"34693","Sobic.001G056100.v3.2","seed_wt","seed_dry","OK",24.3706,115.455,2.24412,4.16121,5e-05,0.000226883,"yes"
"34694","Sobic.001G056200.v3.2","seed_wt","seed_dry","OK",51.174,128.644,1.3299,2.33759,5e-05,0.000226883,"yes"
"34699","Sobic.001G056700.v3.2","seed_wt","seed_dry","OK",13.2531,37.2882,1.49239,2.66083,5e-05,0.000226883,"yes"
"34706","Sobic.001G057500.v3.2","seed_wt","seed_dry","OK",20.6035,84.7673,2.04062,3.49265,5e-05,0.000226883,"yes"
"34707","Sobic.001G057600.v3.2","seed_wt","seed_dry","OK",14.0289,78.3409,2.48137,4.16362,5e-05,0.000226883,"yes"
"34708","Sobic.001G057700.v3.2","seed_wt","seed_dry","OK",31.8026,173.95,2.45146,4.52618,5e-05,0.000226883,"yes"
"34726","Sobic.001G059400.v3.2","seed_wt","seed_dry","OK",0.854789,2.98266,1.80296,1.6385,0.01465,0.035354,"yes"
"34730","Sobic.001G059800.v3.2","seed_wt","seed_dry","OK",326.403,1185.47,1.86074,2.92864,5e-05,0.000226883,"yes"
"34746","Sobic.001G061300.v3.2","seed_wt","seed_dry","OK",2.64006,16.3415,2.6299,2.75903,2e-04,0.000811791,"yes"
"34748","Sobic.001G061500.v3.2","seed_wt","seed_dry","OK",185.784,440.489,1.24548,2.09112,3e-04,0.00116681,"yes"
"34756","Sobic.001G062200.v3.2","seed_wt","seed_dry","OK",0.317667,4.39629,3.7907,2.53251,0.00555,0.0152948,"yes"
"34758","Sobic.001G062300.v3.2","seed_wt","seed_dry","OK",47.3877,202.501,2.09535,3.48084,5e-05,0.000226883,"yes"
"34765","Sobic.001G062900.v3.2","seed_wt","seed_dry","OK",17.2929,77.2405,2.15918,3.8001,5e-05,0.000226883,"yes"
"34770","Sobic.001G063400.v3.2","seed_wt","seed_dry","OK",6.32143,19.8674,1.65208,2.28106,1e-04,0.000431629,"yes"
"34772","Sobic.001G063600.v3.2","seed_wt","seed_dry","OK",1.83648,4.74712,1.37011,1.9156,0.0027,0.00818038,"yes"
"34773","Sobic.001G063700.v3.2","seed_wt","seed_dry","OK",13.5179,27.2118,1.00936,1.92795,0.00075,0.00264828,"yes"
"34780","Sobic.001G064500.v3.2","seed_wt","seed_dry","OK",108.219,473.918,2.13068,3.52283,5e-05,0.000226883,"yes"
"34782","Sobic.001G064700.v3.2","seed_wt","seed_dry","OK",3.63952,10.6252,1.54567,2.61283,5e-05,0.000226883,"yes"
"34784","Sobic.001G064900.v3.2","seed_wt","seed_dry","OK",3.35776,23.1864,2.78771,4.21371,5e-05,0.000226883,"yes"
"34789","Sobic.001G065300.v3.2","seed_wt","seed_dry","OK",5.64929,13.9716,1.30635,1.91444,0.0019,0.00600509,"yes"
"34795","Sobic.001G065900.v3.2","seed_wt","seed_dry","OK",0.688721,5.75811,3.0636,2.12305,0.018,0.0422249,"yes"
"34827","Sobic.001G069000.v3.2","seed_wt","seed_dry","OK",5.7143,13.1801,1.20571,1.90142,0.00125,0.00415803,"yes"
"34829","Sobic.001G069200.v3.2","seed_wt","seed_dry","OK",6.76152,70.9665,3.39172,4.53176,5e-05,0.000226883,"yes"
"34848","Sobic.001G071100.v3.2","seed_wt","seed_dry","OK",49.413,289.54,2.5508,4.3575,5e-05,0.000226883,"yes"
"34851","Sobic.001G071300.v3.2","seed_wt","seed_dry","OK",0.407847,2.30634,2.4995,1.95246,0.0126,0.0310797,"yes"
"34862","Sobic.001G072300.v3.2","seed_wt","seed_dry","OK",33.6679,70.6655,1.06963,1.88995,0.00075,0.00264828,"yes"
"34868","Sobic.001G072800.v3.2","seed_wt","seed_dry","OK",24.2409,50.3504,1.05456,1.76061,0.00345,0.0101287,"yes"
"34879","Sobic.001G073900.v3.2","seed_wt","seed_dry","OK",11.591,39.2482,1.75962,3.11072,5e-05,0.000226883,"yes"
"34882","Sobic.001G074200.v3.2","seed_wt","seed_dry","OK",13.013,35.1421,1.43325,2.68718,5e-05,0.000226883,"yes"
"34896","Sobic.001G075500.v3.2","seed_wt","seed_dry","OK",0.547012,3.07411,2.49052,1.8251,0.009,0.0232595,"yes"
"34900","Sobic.001G075900.v3.2","seed_wt","seed_dry","OK",1.30587,4.2654,1.70767,1.76114,0.0079,0.0207656,"yes"
"34902","Sobic.001G076000.v3.2","seed_wt","seed_dry","OK",15.9689,38.7151,1.27763,2.33539,5e-05,0.000226883,"yes"
"34913","Sobic.001G077000.v3.2","seed_wt","seed_dry","OK",33.5966,117.524,1.80656,3.21302,5e-05,0.000226883,"yes"
"34916","Sobic.001G077300.v3.2","seed_wt","seed_dry","OK",8.49861,18.3416,1.10982,1.71126,0.0036,0.0105111,"yes"
"34926","Sobic.001G078300.v3.2","seed_wt","seed_dry","OK",2.82027,8.55597,1.6011,2.30957,1e-04,0.000431629,"yes"
"34932","Sobic.001G078900.v3.2","seed_wt","seed_dry","OK",23.5691,127.903,2.44008,4.4335,5e-05,0.000226883,"yes"
"34939","Sobic.001G079500.v3.2","seed_wt","seed_dry","OK",11.6267,61.0634,2.39286,4.22087,5e-05,0.000226883,"yes"
"34957","Sobic.001G081400.v3.2","seed_wt","seed_dry","OK",70.0879,144.916,1.04798,1.99562,0.00045,0.00167836,"yes"
"34960","Sobic.001G081600.v3.2","seed_wt","seed_dry","OK",21.75,71.3632,1.71417,3.08918,5e-05,0.000226883,"yes"
"34970","Sobic.001G082600.v3.2","seed_wt","seed_dry","OK",1.50281,5.15519,1.77837,2.11906,0.0017,0.00545001,"yes"
"34976","Sobic.001G083200.v3.2","seed_wt","seed_dry","OK",276.305,1319.79,2.25598,3.45239,5e-05,0.000226883,"yes"
"34981","Sobic.001G083600.v3.2","seed_wt","seed_dry","OK",51.4825,115.868,1.17033,2.14818,3e-04,0.00116681,"yes"
"34993","Sobic.001G084600.v3.2","seed_wt","seed_dry","OK",20.2509,81.4714,2.0083,3.65812,5e-05,0.000226883,"yes"
"34994","Sobic.001G084700.v3.2","seed_wt","seed_dry","OK",1.45264,11.1795,2.94411,3.77255,5e-05,0.000226883,"yes"
"35014","Sobic.001G086600.v3.2","seed_wt","seed_dry","OK",22.8925,59.2895,1.3729,2.60825,5e-05,0.000226883,"yes"
"35018","Sobic.001G087000.v3.2","seed_wt","seed_dry","OK",15.986,40.99,1.35847,2.13604,0.00055,0.00200761,"yes"
"35032","Sobic.001G088300.v3.2","seed_wt","seed_dry","OK",1.43776,3.77834,1.39393,1.33301,0.027,0.0597735,"no"
"35036","Sobic.001G088600.v3.2","seed_wt","seed_dry","OK",5.31551,15.9828,1.58824,1.66141,0.0051,0.0142181,"yes"
"35047","Sobic.001G089800.v3.2","seed_wt","seed_dry","OK",39.8092,110.756,1.47621,2.73549,5e-05,0.000226883,"yes"
"35054","Sobic.001G090400.v3.2","seed_wt","seed_dry","OK",29.5429,99.7812,1.75595,3.12986,5e-05,0.000226883,"yes"
"35059","Sobic.001G090900.v3.2","seed_wt","seed_dry","OK",13.6129,68.9382,2.34033,3.47096,5e-05,0.000226883,"yes"
"35060","Sobic.001G091000.v3.2","seed_wt","seed_dry","OK",336.962,1965.97,2.54459,3.99578,5e-05,0.000226883,"yes"
"35073","Sobic.001G092250.v3.2","seed_wt","seed_dry","OK",23.9691,70.6835,1.5602,1.74129,0.005,0.0139768,"yes"
"35077","Sobic.001G092600.v3.2","seed_wt","seed_dry","OK",48.3442,304.38,2.65446,4.88849,5e-05,0.000226883,"yes"
"35083","Sobic.001G093200.v3.2","seed_wt","seed_dry","OK",0.615399,11.4765,4.22101,4.45294,5e-05,0.000226883,"yes"
"35087","Sobic.001G093600.v3.2","seed_wt","seed_dry","OK",3.76381,7.95936,1.08046,1.2706,0.03395,0.0725236,"no"
"35095","Sobic.001G094300.v3.2","seed_wt","seed_dry","OK",33.8959,82.6965,1.28671,2.40947,5e-05,0.000226883,"yes"
"35106","Sobic.001G095300.v3.2","seed_wt","seed_dry","OK",7.97932,18.2932,1.19697,1.98127,4e-04,0.00151008,"yes"
"35112","Sobic.001G095700.v3.2","seed_wt","seed_dry","OK",0.102946,2.49825,4.60096,3.63675,0.00115,0.00386197,"yes"
"35116","Sobic.001G096000.v3.2","seed_wt","seed_dry","OK",25.3552,68.3369,1.43039,2.70484,5e-05,0.000226883,"yes"
"35125","Sobic.001G096800.v3.2","seed_wt","seed_dry","OK",4.3957,24.9447,2.50457,3.80433,5e-05,0.000226883,"yes"
"35136","Sobic.001G097700.v3.2","seed_wt","seed_dry","OK",1.90697,6.58288,1.78744,1.70897,0.00785,0.02065,"yes"
"35139","Sobic.001G098000.v3.2","seed_wt","seed_dry","OK",14.8531,70.0737,2.23811,3.02423,5e-05,0.000226883,"yes"
"35161","Sobic.001G100200.v3.2","seed_wt","seed_dry","OK",4.62963,94.9839,4.35871,4.03335,2e-04,0.000811791,"yes"
"35164","Sobic.001G100501.v3.2","seed_wt","seed_dry","OK",1.66421,22.1262,3.73284,4.58626,5e-05,0.000226883,"yes"
"35165","Sobic.001G100600.v3.2","seed_wt","seed_dry","OK",2.81747,6.33222,1.16831,1.5802,0.009,0.0232595,"yes"
"35167","Sobic.001G100700.v3.2","seed_wt","seed_dry","OK",28.7375,169.546,2.56067,4.53531,5e-05,0.000226883,"yes"
"35172","Sobic.001G101200.v3.2","seed_wt","seed_dry","OK",58.481,380.269,2.70098,4.8989,5e-05,0.000226883,"yes"
"35174","Sobic.001G101400.v3.2","seed_wt","seed_dry","OK",0.812929,16.1928,4.31608,4.2453,5e-05,0.000226883,"yes"
"35177","Sobic.001G101650.v3.2","seed_wt","seed_dry","OK",0.689638,3.06096,2.15007,1.40914,0.0363,0.0767764,"no"
"35187","Sobic.001G102500.v3.2","seed_wt","seed_dry","OK",94.1677,698.75,2.89147,4.67207,5e-05,0.000226883,"yes"
"35210","Sobic.001G104800.v3.2","seed_wt","seed_dry","OK",4.14018,9.54047,1.20437,1.79251,0.0024,0.00738114,"yes"
"35211","Sobic.001G104900.v3.2","seed_wt","seed_dry","OK",5.56122,12.978,1.22259,1.98142,0.00115,0.00386197,"yes"
"35217","Sobic.001G105500.v3.2","seed_wt","seed_dry","OK",45.3765,119.867,1.40142,2.53793,5e-05,0.000226883,"yes"
"35232","Sobic.001G106900.v3.2","seed_wt","seed_dry","OK",30.6056,98.6359,1.68831,2.91668,5e-05,0.000226883,"yes"
"35244","Sobic.001G107900.v3.2","seed_wt","seed_dry","OK",28.1129,71.73,1.35135,2.58608,5e-05,0.000226883,"yes"
"35252","Sobic.001G108600.v3.2","seed_wt","seed_dry","OK",12.3515,46.271,1.90543,3.32619,5e-05,0.000226883,"yes"
"35253","Sobic.001G108700.v3.2","seed_wt","seed_dry","OK",7.32463,35.7259,2.28614,3.72177,5e-05,0.000226883,"yes"
"35254","Sobic.001G108800.v3.2","seed_wt","seed_dry","OK",8.61641,43.0486,2.32081,3.75511,5e-05,0.000226883,"yes"
"35255","Sobic.001G108900.v3.2","seed_wt","seed_dry","OK",11.2477,22.504,1.00055,1.73548,0.00325,0.00961656,"yes"
"35256","Sobic.001G109000.v3.2","seed_wt","seed_dry","OK",143.733,1842.35,3.68008,5.73882,5e-05,0.000226883,"yes"
"35273","Sobic.001G110701.v3.2","seed_wt","seed_dry","OK",0.602627,2.94199,2.28745,1.89752,0.0087,0.0225789,"yes"
"35280","Sobic.001G111366.v3.2","seed_wt","seed_dry","OK",150.867,508.251,1.75227,2.9374,5e-05,0.000226883,"yes"
"35285","Sobic.001G111700.v3.2","seed_wt","seed_dry","OK",83.8887,173.908,1.05178,1.98455,7e-04,0.00249004,"yes"
"35301","Sobic.001G112900.v3.2","seed_wt","seed_dry","OK",15.6563,81.7785,2.38498,4.38202,5e-05,0.000226883,"yes"
"35304","Sobic.001G113400.v3.2","seed_wt","seed_dry","OK",52.0941,440.1,3.07864,3.63305,5e-05,0.000226883,"yes"
"35320","Sobic.001G114800.v3.2","seed_wt","seed_dry","OK",5.3451,18.6182,1.80043,2.46617,5e-05,0.000226883,"yes"
"35330","Sobic.001G115800.v3.2","seed_wt","seed_dry","OK",1.80156,8.72454,2.27584,2.18071,0.001,0.00341485,"yes"
"35341","Sobic.001G116800.v3.2","seed_wt","seed_dry","OK",4.98853,10.0901,1.01626,1.62097,0.00585,0.0160076,"yes"
"35342","Sobic.001G116900.v3.2","seed_wt","seed_dry","OK",2.41644,7.50837,1.63562,1.9971,0.0024,0.00738114,"yes"
"35346","Sobic.001G117300.v3.2","seed_wt","seed_dry","OK",7.28339,24.3714,1.7425,3.27138,5e-05,0.000226883,"yes"
"35349","Sobic.001G117600.v3.2","seed_wt","seed_dry","OK",0.976165,2.1261,1.12302,1.24799,0.03725,0.0785072,"no"
"35357","Sobic.001G118300.v3.2","seed_wt","seed_dry","OK",17.7915,76.6308,2.10673,3.64337,5e-05,0.000226883,"yes"
"35360","Sobic.001G118600.v3.2","seed_wt","seed_dry","OK",8.70951,32.678,1.90765,3.25676,5e-05,0.000226883,"yes"
"35361","Sobic.001G118700.v3.2","seed_wt","seed_dry","OK",8.66465,19.4746,1.16838,1.56299,0.00735,0.0194975,"yes"
"35365","Sobic.001G119100.v3.2","seed_wt","seed_dry","OK",3.84626,11.0869,1.52732,1.65701,0.00635,0.0171784,"yes"
"35410","Sobic.001G123201.v3.2","seed_wt","seed_dry","OK",6.15622,14.4548,1.23143,1.60776,0.0088,0.0228076,"yes"
"35420","Sobic.001G124100.v3.2","seed_wt","seed_dry","OK",39.0928,99.6447,1.34989,2.48647,5e-05,0.000226883,"yes"
"35424","Sobic.001G124500.v3.2","seed_wt","seed_dry","OK",1.67833,5.75716,1.77833,1.94885,0.00155,0.00502959,"yes"
"35425","Sobic.001G124600.v3.2","seed_wt","seed_dry","OK",50.6217,103.763,1.03547,1.61014,0.00525,0.0145812,"yes"
"35428","Sobic.001G125000.v3.2","seed_wt","seed_dry","OK",2.27641,11.4886,2.33537,2.62079,3e-04,0.00116681,"yes"
"35429","Sobic.001G125100.v3.2","seed_wt","seed_dry","OK",0.949835,27.4068,4.85071,5.356,5e-05,0.000226883,"yes"
"35431","Sobic.001G125300.v3.2","seed_wt","seed_dry","OK",5.68715,15.5024,1.44671,2.57414,5e-05,0.000226883,"yes"
"35446","Sobic.001G126900.v3.2","seed_wt","seed_dry","OK",867.008,4391.09,2.34046,2.82774,5e-05,0.000226883,"yes"
"35465","Sobic.001G129000.v3.2","seed_wt","seed_dry","OK",43.6734,144.357,1.72481,3.1765,5e-05,0.000226883,"yes"
"35490","Sobic.001G131200.v3.2","seed_wt","seed_dry","OK",1.02862,5.42112,2.39788,1.93567,0.01795,0.0421284,"yes"
"35495","Sobic.001G131700.v3.2","seed_wt","seed_dry","OK",46.5645,200.679,2.10759,3.13316,5e-05,0.000226883,"yes"
"35499","Sobic.001G132100.v3.2","seed_wt","seed_dry","OK",58.5161,165.635,1.5011,2.66881,5e-05,0.000226883,"yes"
"35502","Sobic.001G132400.v3.2","seed_wt","seed_dry","OK",32.9445,99.7258,1.59793,2.78101,5e-05,0.000226883,"yes"
"35507","Sobic.001G133000.v3.2","seed_wt","seed_dry","OK",8.84783,25.6453,1.5353,2.40628,5e-05,0.000226883,"yes"
"35543","Sobic.001G136400.v3.2","seed_wt","seed_dry","OK",0.960521,6.94958,2.85504,2.69911,0.00085,0.00295868,"yes"
"35562","Sobic.001G138300.v3.2","seed_wt","seed_dry","OK",30.1161,61.1286,1.02131,1.91642,0.00065,0.00233178,"yes"
"35565","Sobic.001G138600.v3.2","seed_wt","seed_dry","OK",25.8626,89.3454,1.78853,3.22742,5e-05,0.000226883,"yes"
"35580","Sobic.001G139900.v3.2","seed_wt","seed_dry","OK",51.1358,207.904,2.02351,3.58048,5e-05,0.000226883,"yes"
"35594","Sobic.001G141300.v3.2","seed_wt","seed_dry","OK",5937.91,14479.7,1.286,1.68077,0.0064,0.0172912,"yes"
"35600","Sobic.001G141700.v3.2","seed_wt","seed_dry","OK",42.8733,90.0921,1.07132,1.9723,0.00065,0.00233178,"yes"
"35633","Sobic.001G144900.v3.2","seed_wt","seed_dry","OK",900.09,3126.56,1.79644,2.26667,5e-05,0.000226883,"yes"
"35643","Sobic.001G145700.v3.2","seed_wt","seed_dry","OK",1.05111,32.4457,4.94805,4.75014,5e-05,0.000226883,"yes"
"35649","Sobic.001G146400.v3.2","seed_wt","seed_dry","OK",1.27547,7.90726,2.63215,2.39642,0.0018,0.00572693,"yes"
"35658","Sobic.001G147200.v3.2","seed_wt","seed_dry","OK",38.3585,114.993,1.58393,2.96401,5e-05,0.000226883,"yes"
"35659","Sobic.001G147300.v3.2","seed_wt","seed_dry","OK",72.2715,161.075,1.15623,2.10876,3e-04,0.00116681,"yes"
"35668","Sobic.001G148300.v3.2","seed_wt","seed_dry","OK",1.79715,4.45272,1.30898,1.70313,0.00465,0.0131341,"yes"
"35674","Sobic.001G148800.v3.2","seed_wt","seed_dry","OK",2.28072,10.2847,2.17294,1.99312,0.0066,0.0177546,"yes"
"35692","Sobic.001G150600.v3.2","seed_wt","seed_dry","OK",3.48846,12.4179,1.83175,2.5917,5e-05,0.000226883,"yes"
"35693","Sobic.001G150650.v3.2","seed_wt","seed_dry","OK",3.43662,26.1703,2.92887,1.90938,0.01235,0.0305425,"yes"
"35707","Sobic.001G152000.v3.2","seed_wt","seed_dry","OK",11.8726,34.0677,1.52077,2.90774,5e-05,0.000226883,"yes"
"35717","Sobic.001G152600.v3.2","seed_wt","seed_dry","OK",0.51963,2.23322,2.10357,1.5445,0.0162,0.0385422,"yes"
"35723","Sobic.001G153200.v3.2","seed_wt","seed_dry","OK",4.11291,9.46072,1.20179,1.94747,7e-04,0.00249004,"yes"
"35725","Sobic.001G153400.v3.2","seed_wt","seed_dry","OK",53.3123,283.33,2.40994,4.43957,5e-05,0.000226883,"yes"
"35732","Sobic.001G154100.v3.2","seed_wt","seed_dry","OK",1553.55,5957.93,1.93924,2.76212,5e-05,0.000226883,"yes"
"35734","Sobic.001G154300.v3.2","seed_wt","seed_dry","OK",2.73538,6.98412,1.35234,1.97912,0.00085,0.00295868,"yes"
"35737","Sobic.001G154500.v3.2","seed_wt","seed_dry","OK",6.52482,14.1231,1.11404,1.84209,0.0017,0.00545001,"yes"
