"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Sobic.002G324700.v3.2",1083.22972640111,1.12219301929314,0.141988679751442,7.90339780084997,2.71401688084408e-15,1.36379348262415e-13
"Sobic.002G326200.v3.2",183.597068995864,1.02499101420128,0.250604361312126,4.090076520754,4.3123089365508e-05,0.000262772571404373
"Sobic.002G326500.v3.2",94.4004745137528,1.8273213464542,0.309124646422877,5.91127678623999,3.39466051954625e-09,5.64906842223722e-08
"Sobic.002G327700.v3.2",1027.27022326579,1.54840810917111,0.280981313906466,5.51071559757369,3.57377766970004e-08,4.70594775972668e-07
"Sobic.002G327900.v3.2",1996.99494953454,2.63293696253882,0.658018820465319,4.00130950764741,6.29928967309251e-05,0.000366204428427429
"Sobic.002G328000.v3.2",113.40079031562,2.47401487179647,0.376334809630568,6.57397298492027,4.89901238714452e-11,1.17726907407555e-09
"Sobic.002G328500.v3.2",343.967069954888,1.53491653471211,0.14604927193329,10.5095801875219,7.80401638026389e-26,1.4738592009438e-23
"Sobic.002G329600.v3.2",29107.4420662258,1.4352660387698,0.218261808493864,6.57589180935495,4.83624121911253e-11,1.16317801628912e-09
"Sobic.002G329800.v3.2",20.0255712441453,1.27457112465562,0.510651223771178,2.49597193803408,0.0125612538246456,0.035411108257416
"Sobic.002G330300.v3.2",1492.12931025532,1.26785790657602,0.173918004048173,7.28997502883506,3.10012479058507e-13,1.10662178806906e-11
"Sobic.002G330400.v3.2",466.004123762128,1.00363961462812,0.228961642270689,4.38343997131873,1.16819848936427e-05,8.40959465098761e-05
"Sobic.002G335300.v3.2",542.538975452149,1.09465758956517,0.272916964394484,4.01095473120869,6.04737057628697e-05,0.00035364299255344
"Sobic.002G338250.v3.2",24.7447765156141,2.56358704947187,1.02078828947484,2.51137976003891,0.0120260246800494,0.0341416802357335
"Sobic.002G338500.v3.2",288.392189204766,2.66265821716441,0.439619892937887,6.05672823258845,1.38917990226233e-09,2.49149282661963e-08
"Sobic.002G339000.v3.2",433.126905713838,1.80101304066884,0.294740763044174,6.11049867031426,9.93203053150578e-10,1.84480091852523e-08
"Sobic.002G339200.v3.2",24833.4124663167,1.79988776926526,0.678198633167261,2.65392420633405,0.00795616955884068,0.024097149002882
"Sobic.002G339900.v3.2",884.656018478044,1.66662137079839,0.229739154194488,7.25440718471304,4.03424798517408e-13,1.41023277394781e-11
"Sobic.002G341100.v3.2",325.12395974477,1.41100656930135,0.180007894704926,7.8385815889593,4.55664115435085e-15,2.21840626441925e-13
"Sobic.002G341400.v3.2",25.2554960586664,1.65582008091026,0.465595247070155,3.55635091064571,0.000376041722595805,0.00174014373850451
"Sobic.002G344100.v3.2",167.88183295615,1.94241376515205,0.454556196132103,4.27320930102897,1.92679436307613e-05,0.000130148807913976
"Sobic.002G346250.v3.2",417.575728101376,1.61853439030051,0.447492311041041,3.61689877203738,0.00029815383716493,0.00141628105635063
"Sobic.002G349000.v3.2",27.8620470913714,1.2350243736749,0.331881545197451,3.72128065433746,0.000198214994083453,0.000993192651977987
"Sobic.002G350800.v3.2",43.6145241125299,1.9462918798558,0.740841128578726,2.62713799865523,0.00861064059293744,0.0258154087241913
"Sobic.002G351400.v3.2",3262.56812634411,1.72658337425774,0.384810503610546,4.48684055673583,7.22871301005473e-06,5.49921557455907e-05
"Sobic.002G352100.v3.2",54467.7094269369,2.7929187438702,0.655212015129403,4.26261832716636,2.02045448657683e-05,0.000135758331547928
"Sobic.002G353700.v3.2",1085.63940560287,1.11048966496497,0.256757137396303,4.32505859905633,1.52491320751608e-05,0.00010650547942294
"Sobic.002G353800.v3.2",37.9964783534812,3.55642538578297,0.763692971245957,4.65687850967215,3.21039762773051e-06,2.67913965730536e-05
"Sobic.002G354000.v3.2",498.235202575229,1.22430987219908,0.363094923451352,3.37187273388886,0.000746589388170592,0.00316020237411559
"Sobic.002G354600.v3.2",790.03751445771,1.0062626252548,0.172593690451631,5.83023992720524,5.53477379470026e-09,8.7646896219958e-08
"Sobic.002G354900.v3.2",1915.49624816156,2.16547877175731,0.196691388072561,11.0095250889096,3.43811220536727e-28,8.34038598784785e-26
"Sobic.002G355100.v3.2",105.085912268006,1.0311390498958,0.332793227113327,3.09843760595722,0.00194543930060038,0.00720042037894612
"Sobic.002G355400.v3.2",497.194552245655,1.00706158421815,0.197966857390261,5.0870211180495,3.63731346040328e-07,3.83635685066523e-06
"Sobic.002G355500.v3.2",4606.07423299244,1.3514340834905,0.238669065964839,5.66237638726753,1.49290915648227e-08,2.13142890225322e-07
"Sobic.002G356300.v3.2",253.148230814961,3.75098044529497,0.459444487300461,8.16416465748551,3.23667157591374e-16,1.89355380761357e-14
"Sobic.002G357950.v3.2",8.26292804289956,1.6421137334844,0.680302374633653,2.41379979655177,0.0157871342476989,0.0428729934115275
"Sobic.002G358300.v3.2",44.093501438404,1.10126322266899,0.32116778388033,3.42893427654417,0.000605956245516204,0.00263426676175282
"Sobic.002G358800.v3.2",4215.16687218495,1.11443102582563,0.141320984649391,7.88581418810852,3.12491298753721e-15,1.55362281747875e-13
"Sobic.002G359300.v3.2",33.845660064291,2.46956286592577,0.678635053113783,3.6390145993707,0.000273683285297507,0.00131761294239039
"Sobic.002G360701.v3.2",186.308006045735,1.61796246389143,0.33479455978671,4.83270237402362,1.34692077175454e-06,1.24045584746592e-05
"Sobic.002G361001.v3.2",47.6169260086397,1.52865786142441,0.408618195026423,3.74104207798567,0.000183258832935476,0.000927333853408432
"Sobic.002G362000.v3.2",65.4427258607903,2.03619928504986,0.247331238411557,8.23268139571454,1.83068630202791e-16,1.12972615217249e-14
"Sobic.002G363400.v3.2",447.030926802047,1.32263917249103,0.27293528197216,4.84598093340657,1.25987616205521e-06,1.16990059204918e-05
"Sobic.002G365700.v3.2",334.062800488109,4.30286451270948,1.2838407368897,3.3515563021733,0.000803586969245607,0.00336401923751434
"Sobic.002G366300.v3.2",525.463936541159,1.44101285606481,0.256256234869446,5.62332798184973,1.87313278581738e-08,2.62499783829188e-07
"Sobic.002G367300.v3.2",1117.26789032652,1.25249911705678,0.185314136620786,6.75878883228322,1.39150025727091e-11,3.71506804929825e-10
"Sobic.002G369800.v3.2",150.614139626775,1.45585500044778,0.526720074191193,2.76400135818504,0.00570973016401873,0.018175543757408
"Sobic.002G371800.v3.2",7.12136700902167,3.94758070606667,1.41760127810389,2.78469042532662,0.00535788500110696,0.0172388387755717
"Sobic.002G373001.v3.2",154.747980732345,1.3041139234341,0.272604321309449,4.78390774280399,1.71919616714411e-06,1.54267156069628e-05
"Sobic.002G373300.v3.2",155.217694577655,1.0364989522506,0.230949181147928,4.48799578807212,7.18963499799017e-06,5.4764900290923e-05
"Sobic.002G377000.v3.2",28.6971253419291,2.89736603827073,0.593063618548487,4.8854219811392,1.03207568768057e-06,9.78524590678277e-06
"Sobic.002G379000.v3.2",151.606895983527,1.15064470252589,0.249053478984665,4.62007078647051,3.83609143364003e-06,3.13983749105964e-05
"Sobic.002G381100.v3.2",477.164967113833,1.1361537842942,0.200012943523251,5.68040129943953,1.34379079823664e-08,1.94317949960838e-07
"Sobic.002G381700.v3.2",1787.81190301437,1.42025323565511,0.241254913095932,5.88694015566169,3.93411083871265e-09,6.41773211602168e-08
"Sobic.002G383400.v3.2",319.05044804035,1.50761272020596,0.511274058332903,2.94873697508102,0.00319075408955158,0.011036488381731
"Sobic.002G383500.v3.2",2834.83243809972,1.79684225662501,0.45820837760081,3.92145221358308,8.80169051112473e-05,0.000490260433458135
"Sobic.002G384000.v3.2",60.3822054850961,2.41879404452737,0.701898866699552,3.44607201875244,0.000568798749760887,0.00248902443214415
"Sobic.002G384100.v3.2",1430.3393833563,1.66296784521604,0.345518053538732,4.81296947636811,1.48704008801393e-06,1.35465548969609e-05
"Sobic.002G385300.v3.2",307.785565397509,1.29290258094748,0.281067938050392,4.59996465593197,4.22562630121204e-06,3.42283028543773e-05
"Sobic.002G385450.v3.2",210.638166827097,1.22618326868906,0.241641452395375,5.07439123765391,3.88738500276932e-07,4.07263641019838e-06
"Sobic.002G386000.v3.2",368.686770732706,1.06396651912414,0.315724940347044,3.36991597165123,0.000751911086028132,0.00317938061019258
"Sobic.002G388900.v3.2",94.3508857209011,2.50074582705273,0.352893217538712,7.08640943709384,1.37636212974348e-12,4.39125060441968e-11
"Sobic.002G389000.v3.2",68.1208896379486,2.40522564959627,0.69986566591719,3.43669616431914,0.000588855767737973,0.00256865622448404
"Sobic.002G389100.v3.2",360.820470306534,3.06754991411008,0.295631008062052,10.376279315958,3.17925180753567e-25,5.6622877129148e-23
"Sobic.002G390100.v3.2",1720.09000612339,1.41912707520554,0.189747098358224,7.47904493657324,7.4864673849126e-14,3.00098564403761e-12
"Sobic.002G390700.v3.2",45.0677194939994,1.35321642620903,0.347064636290826,3.89903287373563,9.65776633903027e-05,0.000531214903792634
"Sobic.002G391100.v3.2",8567.01036287041,1.53105951903427,0.416917064140136,3.67233594094303,0.000240343445870217,0.00117581094693809
"Sobic.002G393100.v3.2",3386.75483752335,2.128175737639,0.41185617662254,5.16727891540023,2.37526672927157e-07,2.6150236995971e-06
"Sobic.002G393800.v3.2",326.0234168604,1.58630380637832,0.409030542336142,3.87820380678246,0.00010523054451265,0.000571326938565687
"Sobic.002G394400.v3.2",2733.42281310773,1.28888984744247,0.103937749426196,12.4005941494594,2.5939306405206e-35,1.08945086901865e-32
"Sobic.002G401400.v3.2",5311.82512799471,2.10725307186737,0.330964462448965,6.36700706859822,1.9275229547544e-10,4.14365897225277e-09
"Sobic.002G401900.v3.2",403.077814064755,1.35478528069569,0.346024570045732,3.91528636396148,9.02969694528863e-05,0.000501076063972435
"Sobic.002G405600.v3.2",3581.03065997076,1.98396321854321,0.238921530894644,8.30382766724389,1.0080983386161e-16,6.37480612329371e-15
"Sobic.002G407200.v3.2",424.852782768512,1.18640692672719,0.423737454526629,2.7998632503529,0.00511242594578655,0.016547465621628
"Sobic.002G411500.v3.2",1452.61417654769,1.08790804063121,0.160098794899439,6.7952294164022,1.08140302958337e-11,2.95156947162715e-10
"Sobic.002G413200.v3.2",574.17334896958,2.15873851064563,0.498080060487128,4.33411951591548,1.46344657754143e-05,0.000102696724917745
"Sobic.002G414400.v3.2",10922.7579696172,3.17164824691863,1.0998978700204,2.88358431575089,0.00393177375809385,0.0132303471340322
"Sobic.002G415600.v3.2",981.430233419293,1.59026162488088,0.344139745574421,4.62097634850776,3.81938320402515e-06,3.13162713756608e-05
"Sobic.002G416100.v3.2",1224.3713819914,1.13972949709435,0.401139431217623,2.84123027655197,0.00449398491864434,0.0148271468648906
"Sobic.002G416150.v3.2",369.260158874148,1.13488878423482,0.203549289352227,5.57549863154264,2.46821847739103e-08,3.36021615644817e-07
"Sobic.002G416250.v3.2",90.7502750962389,1.21305318451057,0.23880205686306,5.07974345131453,3.77944908417242e-07,3.96612299446113e-06
"Sobic.002G416300.v3.2",7.18590056773508,2.75796741411392,1.02899138939317,2.68026286958571,0.00735643653409969,0.0225427555340918
"Sobic.002G419500.v3.2",7.90342390345087,2.63460536253566,1.10301779759645,2.38854293038302,0.0169153319387032,0.0453546870657559
"Sobic.002G420700.v3.2",55.9091175062376,1.21104002133613,0.322507008681435,3.75508125013297,0.000173285254970926,0.000881780664535599
"Sobic.002G421000.v3.2",62.1563713016556,1.42806002755751,0.366437964974929,3.89713993651073,9.73353821017727e-05,0.000534859920395213
"Sobic.002G421600.v3.2",1373.5348789585,2.12623152126171,0.251090703723375,8.46798184772369,2.49681209776336e-17,1.72629711132828e-15
"Sobic.002G423600.v3.2",195.073457660114,2.08302280723688,0.281545463630422,7.39853088157447,1.37699372279711e-13,5.3007665334488e-12
"Sobic.002G424800.v3.2",44.5100791729574,1.83695614300659,0.377048327916742,4.87193817608499,1.1050875274476e-06,1.04073504090949e-05
"Sobic.002G425000.v3.2",14.422341175861,2.08571097419753,0.712086566141717,2.92901323149303,0.00340039947103995,0.0116727094017735
"Sobic.002G425300.v3.2",126.113245634884,1.64244244873679,0.534043151359844,3.07548639946905,0.00210159513082241,0.00768336845281832
"Sobic.002G426700.v3.2",65.7463429214306,1.15105034743163,0.233518062085678,4.92917051962048,8.25794752801185e-07,7.98057733337195e-06
"Sobic.002G427800.v3.2",118.717399892739,1.06344303501551,0.177965355009916,5.9755621253151,2.29298134587289e-09,3.98126953173627e-08
"Sobic.002G428400.v3.2",11.453192988025,1.32300206652566,0.438393764875586,3.01783960568218,0.0025458361060078,0.00907637501875831
"Sobic.002G431200.v3.2",31.0946595217385,1.8398841701883,0.415591068854759,4.42715040835323,9.5486152359795e-06,7.04319876121791e-05
"Sobic.003G000600.v3.2",172.626437861974,1.40597881670896,0.279063644108309,5.03820130781092,4.69927053113164e-07,4.81563993976854e-06
"Sobic.003G011400.v3.2",2486.42320153641,1.45755784585684,0.491131537479142,2.96775453137896,0.00299983793922757,0.0104733796042015
"Sobic.003G012900.v3.2",16.8111424174213,1.19195429522508,0.421160902142401,2.83016369554187,0.00465241937844888,0.0152568559969178
"Sobic.003G013600.v3.2",3220.44515792279,1.04389533552088,0.26029156713295,4.01048465387927,6.05942389408556e-05,0.000354200640589048
"Sobic.003G015800.v3.2",34.0064864796901,1.21370169898734,0.43515283182728,2.78913891905701,0.005284839075428,0.0170330284712569
"Sobic.003G017700.v3.2",1114.09080550251,1.25876701742978,0.157046294196812,8.01526087493846,1.09903492241951e-15,5.86847110377327e-14
"Sobic.003G021401.v3.2",4.31166337175128,5.04402708760141,1.60344324015493,3.14574720282212,0.00165663128906612,0.00627255173228211
"Sobic.003G021900.v3.2",365.918485097727,1.36118008317424,0.264576049296168,5.14475927354455,2.67864070590431e-07,2.90581917749219e-06
"Sobic.003G022700.v3.2",68.822887876584,1.57575193038413,0.38226443028936,4.1221515933129,3.75350050756756e-05,0.000232548446241636
"Sobic.003G023400.v3.2",2237.19706833091,1.38687188925035,0.132223955389486,10.4888095743703,9.72458463082195e-26,1.8243320767422e-23
"Sobic.003G023450.v3.2",7.86605327622312,2.24459828983553,0.713700084308812,3.14501614779733,0.00166077662832898,0.00628571006337288
"Sobic.003G025800.v3.2",8.54939040130807,3.12280452912947,0.710739024968121,4.39374287808318,1.11415583713644e-05,8.05765748060121e-05
"Sobic.003G029400.v3.2",70.0566519587523,2.97291113182939,0.581764137615353,5.11016568332199,3.21876412336998e-07,3.42961084557483e-06
"Sobic.003G031500.v3.2",16.5184813052124,2.97330006199838,0.814251181074456,3.65157598921124,0.000260635953759947,0.00126335479841065
"Sobic.003G032000.v3.2",687.480327523738,1.08628683060138,0.25263451882897,4.29983533381194,1.70925063238787e-05,0.000117227182050682
"Sobic.003G034400.v3.2",4855.52706844806,1.96358485773742,0.252237855701189,7.78465568651029,6.99033160183114e-15,3.32276910938392e-13
"Sobic.003G035500.v3.2",2464.38270761472,1.34922575868255,0.483344209851381,2.79143875354877,0.00524742875225334,0.01692894184605
"Sobic.003G036000.v3.2",4028.95200187998,1.37738723142134,0.470572232563924,2.9270474033638,0.00342196719578089,0.0117374642722177
"Sobic.003G037600.v3.2",50.94320914262,1.18953125977346,0.260769875709274,4.56161301813728,5.07621403766827e-06,4.01926457568895e-05
"Sobic.003G042900.v3.2",362.664649505198,1.77335256575714,0.498075963723507,3.56040583147185,0.000370282083806464,0.00171574803858289
"Sobic.003G044100.v3.2",285.618451015585,1.46527255051878,0.196412276631597,7.46018821047089,8.63989742441776e-14,3.41950370637294e-12
"Sobic.003G044200.v3.2",1173.14517162498,1.36932292252099,0.267880115651469,5.11170050524607,3.19271712382643e-07,3.40443576598998e-06
"Sobic.003G047700.v3.2",334.704598183757,2.27147810469523,0.430988686902199,5.27038916269901,1.36134812362057e-07,1.57842341156501e-06
"Sobic.003G048000.v3.2",2217.52321454439,1.80121003947678,0.309789652800071,5.81430019755771,6.08880616242839e-09,9.53472484199971e-08
"Sobic.003G048900.v3.2",10.3811367990157,1.41190671066244,0.590726079944667,2.39012083366065,0.0168428303902299,0.0452040722758029
"Sobic.003G051400.v3.2",982.424289956368,1.65773847532551,0.36052724593629,4.59809485693754,4.26371873697344e-06,3.45070593208031e-05
"Sobic.003G052300.v3.2",732.31541842238,2.21113302944656,0.405024664854045,5.45925525361121,4.78135942386671e-08,6.12693325080188e-07
"Sobic.003G052500.v3.2",41106.0855458333,5.48907563654529,1.94430407839526,2.82315698328202,0.00475532810769645,0.0155472212095478
"Sobic.003G055450.v3.2",24.8976504250058,1.73828672852422,0.498726501808864,3.48545088785038,0.000491308402620833,0.00219346635725055
"Sobic.003G059300.v3.2",92.0905660448124,5.70745577352087,1.24456008158404,4.58592225315198,4.51986785392045e-06,3.63293577290264e-05
"Sobic.003G061300.v3.2",658.306310118872,1.48928822098099,0.194166073313477,7.67017736706542,1.71758674348903e-14,7.65972915400655e-13
"Sobic.003G061400.v3.2",43.0454599046493,1.49287190682545,0.282017807907886,5.29353773047218,1.19972474878762e-07,1.41197216356686e-06
"Sobic.003G061500.v3.2",9034.90732414037,1.12838795868342,0.270510941056668,4.17132096127319,3.02838949452406e-05,0.000193021246604546
"Sobic.003G062200.v3.2",477.563106453466,2.09384623078956,0.390610054194776,5.36045144845523,8.3014236112686e-08,1.01566113226565e-06
"Sobic.003G065700.v3.2",8.47351635547419,1.87470589014411,0.667647292110944,2.80792854594936,0.00498612888174545,0.0162076546993551
"Sobic.003G067800.v3.2",776.842327738778,1.18029870770104,0.462213686315456,2.55357801520291,0.0106622389672482,0.0309157287129957
"Sobic.003G068000.v3.2",176.972890178739,1.09867810742536,0.255013610331382,4.30831164657315,1.64505483094275e-05,0.000113460399369434
"Sobic.003G070700.v3.2",1798.78878940564,1.19333693534446,0.274904817398238,4.34090950692852,1.41894156241192e-05,9.99224613770555e-05
"Sobic.003G071000.v3.2",1590.81501513549,1.17127248199027,0.173557162104004,6.74862660688347,1.49251132581756e-11,3.96968513312912e-10
"Sobic.003G072300.v3.2",7124.18359568186,1.17746295019444,0.161147241967363,7.30675210955771,2.73676770260345e-13,9.89879732021349e-12
"Sobic.003G073620.v3.2",107.53584945821,2.33391182989032,0.499402623430402,4.67340722773671,2.9624355276763e-06,2.48844584324809e-05
"Sobic.003G073700.v3.2",540.679609058295,2.26303987093177,0.351183276979927,6.44404224026054,1.16332684758809e-10,2.60016024552253e-09
"Sobic.003G075000.v3.2",634.741903422641,1.23006803787344,0.210266435527361,5.85004465780931,4.91441047199756e-09,7.86162500870755e-08
"Sobic.003G075500.v3.2",519.869391843452,1.14387511935758,0.204841827966224,5.58418722735762,2.34795656609174e-08,3.20735426067095e-07
"Sobic.003G076500.v3.2",1816.31911991627,1.10163927205017,0.334195939240937,3.29638736650224,0.000979368762456709,0.00398315319779329
"Sobic.003G078100.v3.2",63.0719939302494,1.47895980931965,0.522848461424269,2.82865862374517,0.004674353016334,0.015314506214884
"Sobic.003G078800.v3.2",3231.4143745016,1.05129371796929,0.181754985886995,5.78412588154762,7.28903462151613e-09,1.12022629300636e-07
"Sobic.003G079200.v3.2",74.3752842647937,2.67939462264676,0.412737484704223,6.49176467353545,8.48367053436246e-11,1.94882031703641e-09
"Sobic.003G081100.v3.2",126.336427961779,1.67900806410333,0.308440110630611,5.44354643327864,5.22301106380985e-08,6.65047653102304e-07
"Sobic.003G081700.v3.2",771.565973151476,1.33959962461235,0.162963338443149,8.22025148361624,2.03076886847958e-16,1.22127764426383e-14
"Sobic.003G082100.v3.2",57.2665976050129,2.88035167854111,0.404755644370803,7.11627303683103,1.10884531174047e-12,3.57831503123588e-11
"Sobic.003G082200.v3.2",98.6834755439111,3.68366792146782,0.339201598135229,10.8598188856388,1.79104071195876e-27,4.03199085076156e-25
"Sobic.003G082500.v3.2",19.2994034454042,7.62528620845629,1.31309468480067,5.80711071084245,6.35601109193087e-09,9.91453171435337e-08
"Sobic.003G082600.v3.2",979.229125940116,1.30751140618104,0.416846088768834,3.1366766809371,0.00170874446917794,0.00643437299112367
"Sobic.003G086300.v3.2",1166.41043869698,1.12415721999264,0.181640507646317,6.18891256449003,6.05806724152943e-10,1.17568284259751e-08
"Sobic.003G086600.v3.2",32.493430236412,1.08147728245634,0.420890901527918,2.56949551185441,0.0101846711076955,0.0297268587252933
"Sobic.003G088400.v3.2",1557.71101351845,1.2725501590983,0.383389602286964,3.31920884527747,0.000902728876936779,0.00371820705459616
"Sobic.003G088450.v3.2",15.1525174204327,2.74531057606359,0.490600674971273,5.5958149185676,2.19587861662773e-08,3.03095610159764e-07
"Sobic.003G092066.v3.2",75.3643073568889,1.05437541531685,0.295251560829184,3.57110869238336,0.000355473329781997,0.00165805063816764
"Sobic.003G092100.v3.2",26.2714724467952,1.2671606494573,0.390821362392284,3.24230139749987,0.0011856855598159,0.00470396047557022
"Sobic.003G093300.v3.2",448.129809124348,1.24617307530996,0.371511649748759,3.3543310853178,0.000795571093018913,0.00333492783517834
"Sobic.003G093900.v3.2",1658.69867551813,1.15064667646114,0.251112500416403,4.58219592634017,4.60118483749304e-06,3.68881314322092e-05
"Sobic.003G097000.v3.2",313.807054186572,1.35711375873173,0.338341559938516,4.01107614145406,6.04426117033447e-05,0.000353534627589299
"Sobic.003G098000.v3.2",641.55327999669,1.10774640557581,0.118221409456796,9.37009980396688,7.24639742703942e-21,8.22232353213263e-19
"Sobic.003G102500.v3.2",2139.61791930533,1.04157512777324,0.19162450842796,5.43550058558828,5.46428058181691e-08,6.94511542783776e-07
"Sobic.003G106500.v3.2",11320.3958538685,1.52500049560377,0.601030059539038,2.53731152277704,0.0111707501008503,0.032108775060054
"Sobic.003G106600.v3.2",111.91834186819,2.10533277889647,0.437173910169556,4.81577864077005,1.46626998114883e-06,1.33790004116498e-05
"Sobic.003G108700.v3.2",1922.05300350167,1.01584864863294,0.210526498144939,4.82527690140727,1.39808887501922e-06,1.28401504383292e-05
"Sobic.003G114100.v3.2",295.268769033803,1.59553969154116,0.309872696843175,5.14901670200603,2.61855566538763e-07,2.8571600009309e-06
"Sobic.003G116850.v3.2",8.85762492234765,2.93138576456373,1.16102787289,2.52481945783695,0.0115757741549432,0.0330367428722212
"Sobic.003G117000.v3.2",125396.492814205,1.33635624792314,0.265736736219013,5.02887281200651,4.93371497601798e-07,5.03937348185647e-06
"Sobic.003G121400.v3.2",189.133252280338,1.91774662559896,0.262875928399763,7.29525383808665,2.98096523989598e-13,1.07269004924134e-11
"Sobic.003G123300.v3.2",1548.70318876763,1.6000390766133,0.261937008156869,6.10848802111638,1.00579407220721e-09,1.86572479841205e-08
"Sobic.003G123600.v3.2",992.537674719334,1.93321523322273,0.326466922213436,5.92162666929804,3.18772630278049e-09,5.33991193193986e-08
"Sobic.003G124700.v3.2",2044.98417814488,1.40825932758948,0.238939655158914,5.89378655733336,3.77444657336079e-09,6.18235893913695e-08
"Sobic.003G130100.v3.2",307.548120742789,1.13621289311148,0.483473668268215,2.35010294807028,0.0187682193635687,0.0494233289248385
"Sobic.003G130200.v3.2",3688.5183097725,1.42266056387306,0.382834334090651,3.71612584658144,0.000202300849135321,0.00100971016223269
"Sobic.003G130300.v3.2",7.8067858538803,2.8375325324323,1.0184837359154,2.78603617551336,0.00533569167326872,0.0171752875412699
"Sobic.003G130800.v3.2",1779.81623306479,1.09139699742409,0.162293485757488,6.72483551838272,1.75790904695372e-11,4.59325947154124e-10
"Sobic.003G132300.v3.2",342.335296794192,1.32538854082118,0.438068549407013,3.02552772303622,0.00248199649866049,0.00887689139200638
"Sobic.003G137832.v3.2",2.93384080248824,5.88182677559463,1.93838805093031,3.03439075203322,0.0024102203097214,0.00864545564251882
"Sobic.003G139200.v3.2",31.4047086849157,1.22815761001929,0.465834630643508,2.6364669546416,0.00837743594426836,0.0252031852983488
"Sobic.003G139366.v3.2",90.7159947137438,1.13495386049882,0.333171744522146,3.40651294462752,0.000657984301999045,0.00282664886203768
"Sobic.003G140800.v3.2",339.321773148181,1.09130927395743,0.412596806455313,2.64497751044913,0.00816963466157777,0.0246640402721595
"Sobic.003G144500.v3.2",7880.75018849385,1.29771756923361,0.327726195967101,3.95976148749451,7.50246561966715e-05,0.000426503803105927
"Sobic.003G144700.v3.2",2265.69664952453,1.71976606020539,0.377633045080087,4.5540666597137,5.2618670200034e-06,4.14758929812033e-05
"Sobic.003G145400.v3.2",1062.43774766305,2.14560036586889,0.341706302599002,6.27907752812738,3.40587736552536e-10,6.95006447178271e-09
"Sobic.003G148300.v3.2",3.75668108422852,3.5123064509193,1.45019130658665,2.42196076818741,0.0154370170042943,0.0420846404282931
"Sobic.003G148600.v3.2",1840.18041948142,2.37385769374949,0.274212618427999,8.65699655748264,4.84357322905942e-18,3.7037540941775e-16
"Sobic.003G149200.v3.2",21.9842743644509,3.16554990530204,0.897281856231862,3.52793259254765,0.000418818795335733,0.0019107589008994
"Sobic.003G150400.v3.2",2228.73311453693,2.31974807176298,0.720141840995724,3.22123773360469,0.00127638223624636,0.00501009849741562
"Sobic.003G151600.v3.2",11827.8997128383,1.05868721861163,0.140926884061667,7.51231552205729,5.80905705576337e-14,2.36908500795915e-12
"Sobic.003G158500.v3.2",10.3702604860952,4.65297110504584,1.22421928347038,3.80076606198828,0.000144249439429202,0.000754774865291511
"Sobic.003G158600.v3.2",75.7571490974118,4.99646749079452,0.779726214576162,6.40797679671507,1.4746334391773e-10,3.24696283086458e-09
"Sobic.003G159500.v3.2",612.6928355116,1.04246312622181,0.115836311324844,8.99945029584375,2.26850648259605e-19,2.07243880169553e-17
"Sobic.003G166875.v3.2",66.3847974457018,1.89958695877705,0.471367095927713,4.02995239843463,5.57881491839844e-05,0.000329253044890378
"Sobic.003G174200.v3.2",14.3075567994095,1.49563999695412,0.580700585297861,2.57557859389268,0.0100072527359337,0.0293001864518963
"Sobic.003G181600.v3.2",2036.44731189076,1.11793951849525,0.234506736190074,4.76719576016414,1.86807781283479e-06,1.65828737076249e-05
"Sobic.003G183600.v3.2",57.8249419450018,1.44880203700774,0.483447448138086,2.99681390932468,0.00272817195336857,0.00963329791293881
"Sobic.003G186500.v3.2",2868.19452192255,1.24676226038353,0.0689193721790841,18.0901569611498,3.81000418364354e-73,1.19126130808588e-69
"Sobic.003G188000.v3.2",23.5961744508117,1.39187712544451,0.461234602365512,3.01772052293141,0.00254683663517766,0.00907879185633385
"Sobic.003G188100.v3.2",10.66176744091,1.48939835050763,0.578606529099707,2.57411258878306,0.0100497564137796,0.0294089949936715
"Sobic.003G189700.v3.2",1284.97657915326,1.09447913197424,0.0795842847289519,13.7524529585435,4.92315712279477e-43,3.74426057933635e-40
"Sobic.003G191600.v3.2",40.9792114874558,1.1551504704541,0.305564573280445,3.78038088006332,0.000156588625083382,0.000809108319839584
"Sobic.003G192100.v3.2",33.7425049657135,1.45375477931988,0.431070937068762,3.37242586847832,0.000745091412449646,0.0031543361435735
"Sobic.003G194400.v3.2",304.421698755573,1.9768163828216,0.513437625389848,3.85015878281344,0.000118041274725017,0.000633908677626329
"Sobic.003G197300.v3.2",895.885172611221,2.0718496213933,0.291455516824276,7.10863065475084,1.17199918302288e-12,3.76484669066939e-11
"Sobic.003G200600.v3.2",956.492266348185,1.19607601909664,0.0904582557595153,13.2224086022223,6.51439622068035e-40,3.52529057019125e-37
"Sobic.003G202500.v3.2",346.558584349729,1.32692477425939,0.151916192124441,8.73458421846469,2.44553995242436e-18,1.91692184571648e-16
"Sobic.003G207100.v3.2",11.2351494241115,1.43763588431495,0.530416675310554,2.71038968273996,0.00672042001690158,0.0208848834097858
"Sobic.003G208100.v3.2",33.6727333258572,1.08014509419505,0.455626479833704,2.37068112149514,0.0177553421608696,0.0471728103038146
"Sobic.003G208200.v3.2",7.84358976920451,3.59456487785809,0.845379704320544,4.25201227269484,2.11858247271137e-05,0.000141305785214738
