"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Sobic.001G426800.v3.2",3559.43028093185,-1.33660811544095,0.132841472479764,-10.0616779571196,8.15956053554454e-24,1.75003668676025e-22
"Sobic.001G426900.v3.2",1558.78496659062,-1.38128720706895,0.106063392123058,-13.0232229935314,9.02783844108276e-39,5.33069711406897e-37
"Sobic.001G427800.v3.2",612.74034302646,-1.22822429849351,0.139292562324118,-8.81758708433809,1.16952629306162e-18,1.64519098196026e-17
"Sobic.001G428000.v3.2",815.428913303393,-1.09188353072107,0.081435680980967,-13.4079253414269,5.43377025133906e-41,3.45749234817466e-39
"Sobic.001G428400.v3.2",1301.13686359877,-1.1985286870347,0.0856105685699405,-13.9997748765744,1.56365258920935e-44,1.16249063089483e-42
"Sobic.001G428900.v3.2",12.9633184664713,-2.29674081757476,0.676629360372723,-3.39438539337045,0.00068782822426692,0.00168249628099814
"Sobic.001G429300.v3.2",946.365033595451,-1.53400548268469,0.144594097473759,-10.6090463544896,2.70495732872917e-26,6.91221375445602e-25
"Sobic.001G429800.v3.2",1606.41361833632,-1.34853071123527,0.157353680878338,-8.57006142918206,1.03429852779002e-17,1.33759643316765e-16
"Sobic.001G430200.v3.2",4.1255597460174,-3.64396906142397,1.12136979489533,-3.24956948012329,0.0011557983985925,0.00271201526119452
"Sobic.001G430900.v3.2",9.81109790937443,-1.66168772873397,0.637863125741855,-2.60508510630926,0.00918514414520815,0.0179237101547014
"Sobic.001G431000.v3.2",1195.40349516302,-1.04065718864583,0.0693544744990762,-15.0049033773545,6.81901749434449e-51,7.27454814257263e-49
"Sobic.001G431500.v3.2",24.3411026462227,-4.73608952568548,1.38499591455941,-3.41956931128719,0.000627203518813362,0.00154629376111573
"Sobic.001G431800.v3.2",156.707184962935,-1.49813654763847,0.418383310796466,-3.58077511453913,0.00034257641890257,0.000887026571618429
"Sobic.001G431900.v3.2",55.8256488936406,-2.05407482646868,0.482570450475596,-4.25652839796612,2.07625675075686e-05,6.63131218435943e-05
"Sobic.001G433400.v3.2",1462.33360509207,-1.53546172707044,0.171955188109757,-8.92942948653792,4.28211352343036e-19,6.24092492543834e-18
"Sobic.001G433500.v3.2",2.49197306950704,-6.40009813629344,2.24110553094756,-2.85577722597803,0.00429316247551247,0.0089888285101256
"Sobic.001G433900.v3.2",211.338170262576,-1.3502702538007,0.184925602302994,-7.30169450300524,2.84165904252572e-13,2.42195098138879e-12
"Sobic.001G434500.v3.2",806.239433888276,-1.08842578073418,0.176743608194433,-6.15821863010074,7.35677486521238e-10,4.32440328363375e-09
"Sobic.001G435000.v3.2",189.795489019819,-1.62351730413156,0.267875213852734,-6.06072238181804,1.35511550931377e-09,7.71888641738333e-09
"Sobic.001G435300.v3.2",3.88157342762691,-4.75247737639485,1.48556024514042,-3.19911453738831,0.00137850390439952,0.00318535522542501
"Sobic.001G435650.v3.2",57.9222441936144,-1.70196116218109,0.520345281293816,-3.27083039544288,0.00107232200512936,0.00253145973849928
"Sobic.001G436200.v3.2",6704.80118905086,-2.14201023389436,0.125143464303802,-17.1164370893102,1.11919144182097e-65,2.26179132436171e-63
"Sobic.001G436850.v3.2",10.047669277448,-2.73966652440801,0.538479417763913,-5.08778317987479,3.62273205671711e-07,1.50581607519714e-06
"Sobic.001G436900.v3.2",1345.01772944568,-1.46075197859545,0.364367462407341,-4.00900774439189,6.09744171085668e-05,0.000180185650063283
"Sobic.001G438000.v3.2",2367.33121627517,-4.11241377552016,0.450791444961707,-9.12265266229598,7.33076125264359e-20,1.14145879363599e-18
"Sobic.001G438700.v3.2",135.458745485294,-2.58142580276416,0.344527877261375,-7.49264710677033,6.74982081367643e-14,6.12392057825079e-13
"Sobic.001G439900.v3.2",276.767081471192,-1.96216931056183,0.429802462581702,-4.56528168492948,4.98824078844321e-06,1.75146881079108e-05
"Sobic.001G440200.v3.2",1338.24744489206,-2.6609949578021,0.349038121753096,-7.62379462861207,2.4632515826238e-14,2.33216531397411e-13
"Sobic.001G440300.v3.2",48.9582521705057,-2.07753789946002,0.324217659351266,-6.40784929364121,1.4758668335253e-10,9.39089812010547e-10
"Sobic.001G440401.v3.2",29.6973687076559,-2.10809409235113,0.398488412054109,-5.29022683867876,1.22164750409611e-07,5.41514031897531e-07
"Sobic.001G442900.v3.2",339.321640942025,-1.21922643924695,0.300553208968332,-4.05660762509249,4.97906243042822e-05,0.000149163957162542
"Sobic.001G444300.v3.2",589.4711446093,-1.56873784931768,0.231216759040596,-6.78470650582146,1.16322740149382e-11,8.39565813397083e-11
"Sobic.001G445100.v3.2",3027.41429158026,-1.06741426742373,0.241060398581645,-4.42799511534952,9.51130551100064e-06,3.20266795909604e-05
"Sobic.001G445400.v3.2",6.75646185575838,-6.68496874560158,1.40927041949667,-4.74356706357971,2.09987381548006e-06,7.81831733309391e-06
"Sobic.001G445700.v3.2",162.920983942352,-1.79835430308098,0.489010649508032,-3.67753607184263,0.000235497780879749,0.00062719998310034
"Sobic.001G446100.v3.2",454.526113347273,-1.30015251518828,0.263487554114047,-4.93439820928139,8.03982612993125e-07,3.17969804920944e-06
"Sobic.001G446200.v3.2",400.285220390015,-1.0263232412773,0.104924349711278,-9.78155446377755,1.35119144087643e-22,2.62882310364955e-21
"Sobic.001G446850.v3.2",160.128166781667,-2.03746575375405,0.31894388306572,-6.38816375523408,1.67889502077741e-10,1.06355961172736e-09
"Sobic.001G447400.v3.2",170.61103699652,-1.39058120273706,0.397456093269943,-3.49870394814303,0.000467525379869041,0.00118072479328539
"Sobic.001G447700.v3.2",565.339104830062,-1.89778330392041,0.129331210564753,-14.6738230906006,9.48469542569747e-49,8.95336528392238e-47
"Sobic.001G448100.v3.2",900.025422786108,-1.15342337166247,0.126492817035441,-9.11848908653292,7.61789197625159e-20,1.18104076738245e-18
"Sobic.001G448500.v3.2",37.700186071026,-1.42949935261014,0.363208294790253,-3.93575635004606,8.29350827320918e-05,0.000239652408535177
"Sobic.001G448900.v3.2",3.02330900446161,-4.32666817690968,1.47327598270354,-2.93676692466676,0.00331653264536684,0.00710735100620508
"Sobic.001G449000.v3.2",1488.78305791901,-2.80949730049147,0.124868655387821,-22.499620034873,4.18632838896955e-112,3.4324304508074e-109
"Sobic.001G450700.v3.2",892.396845480496,-1.66585717781771,0.410491464070932,-4.05820174991472,4.9452037895879e-05,0.000148226982608945
"Sobic.001G452100.v3.2",452.656590227875,-2.18319398789432,0.146565936003027,-14.8956438817354,3.51779336688218e-50,3.56714191694056e-48
"Sobic.001G452200.v3.2",175.462212988751,-1.42757088053804,0.377251756116239,-3.78413316145882,0.000154245227878318,0.000424918431834893
"Sobic.001G452800.v3.2",72.7246935734431,-2.51517394204409,0.438471546346624,-5.73623069273411,9.68067823853582e-09,4.94757655229319e-08
"Sobic.001G454000.v3.2",6783.99194901527,-3.0770196436829,0.297732570973693,-10.3348438957147,4.90209589151158e-25,1.15782259916632e-23
"Sobic.001G454100.v3.2",470.916731402419,-2.15626037320908,0.314119984925029,-6.86444822580683,6.67487430322742e-12,4.97917514634045e-11
"Sobic.001G454200.v3.2",15.6234403711421,-2.70357936172016,0.637444993441051,-4.24127476023572,2.22253858471698e-05,7.05221027925954e-05
"Sobic.001G456400.v3.2",1086.7371748875,-2.8700849763691,0.405414712780305,-7.07938041193983,1.44800393311315e-12,1.15233968021487e-11
"Sobic.001G458100.v3.2",53.0400698672123,-1.81142158265185,0.313575390168654,-5.77667010691619,7.61934670736463e-09,3.94536976653271e-08
"Sobic.001G460100.v3.2",1549.55397902144,-1.7931722732173,0.154076160151627,-11.6382201597745,2.63456060720811e-31,9.73024269563079e-30
"Sobic.001G461101.v3.2",13.8372388309555,-2.15049356329744,0.914762551745687,-2.35087625656903,0.0187292612858928,0.0342252681559645
"Sobic.001G462300.v3.2",11.8670367454658,-1.84568719446233,0.677910417236162,-2.72261223243507,0.00647680297549376,0.0130495552192477
"Sobic.001G462800.v3.2",104.202165529069,-2.12960841541077,0.224171255030069,-9.49991744090971,2.10056771816444e-21,3.73019751288149e-20
"Sobic.001G463100.v3.2",876.290856524394,-1.53053164119533,0.169969130309679,-9.00476244366693,2.16133221125089e-19,3.2136658272677e-18
"Sobic.001G463200.v3.2",787.678702325301,-3.06154255913466,0.662400935498611,-4.62188743261683,3.80264349822945e-06,1.3594675528677e-05
"Sobic.001G463301.v3.2",66.3892710353967,-2.44824136719158,0.309479382094902,-7.91083835898582,2.55661305313037e-15,2.64290795337473e-14
"Sobic.001G463400.v3.2",948.948286544964,-1.12148247938816,0.376743577847535,-2.97677928790605,0.002912936312823,0.00631506635711126
"Sobic.001G463500.v3.2",258.394089220799,-1.19231668544471,0.201898266105002,-5.90553207041717,3.51510394111114e-09,1.89575150907849e-08
"Sobic.001G464200.v3.2",1233.78713010302,-1.08100117694098,0.195919149875367,-5.51758813586446,3.43683732799228e-08,1.64405602269369e-07
"Sobic.001G464900.v3.2",471.717501472711,-2.06828115266734,0.137348241984554,-15.0586649146913,3.02841089644387e-51,3.30442233822242e-49
"Sobic.001G465000.v3.2",12.8241025270512,-4.30273426502282,1.07439015038456,-4.00481544202796,6.20659191494158e-05,0.000183184786776796
"Sobic.001G466300.v3.2",158.314192784908,-1.47437373262133,0.311788543493784,-4.7287617309477,2.25893290449948e-06,8.35691601913388e-06
"Sobic.001G466800.v3.2",174.715793243528,-1.86260516446512,0.284572371772294,-6.54527757865236,5.9384980405174e-11,3.95124225060811e-10
"Sobic.001G466900.v3.2",1215.11251773417,-2.80670935338729,0.245620020814617,-11.4270381709057,3.06381693926295e-30,1.03559899535959e-28
"Sobic.001G467500.v3.2",126.098214219559,-1.56816054471168,0.234314102770123,-6.69255723907555,2.1930392221653e-11,1.54022629854326e-10
"Sobic.001G467600.v3.2",6.9292342670683,-6.59673340610883,1.40911118163504,-4.6814853874443,2.84803701461448e-06,1.03863411117539e-05
"Sobic.001G469300.v3.2",14027.8010712078,-2.67324159908019,0.438811109627289,-6.09200984302962,1.11501826665327e-09,6.42265740629241e-09
"Sobic.001G469400.v3.2",436.655622661439,-1.26349847574236,0.178046207169522,-7.09646386648021,1.27989389860285e-12,1.02480790201468e-11
"Sobic.001G469600.v3.2",810.755560621556,-3.99635109444839,1.46061579055818,-2.73607277169115,0.00621772741612078,0.012579675948986
"Sobic.001G469800.v3.2",574.921620473252,-1.48190213452492,0.172553704102692,-8.58806330603597,8.84475348024384e-18,1.15005840789559e-16
"Sobic.001G469933.v3.2",643.099467850268,-1.01990110221194,0.172246209777807,-5.92118168247405,3.19636498846988e-09,1.73296969722502e-08
"Sobic.001G470600.v3.2",634.977796597936,-1.41966780128765,0.405317091690156,-3.50261025353679,0.000460723064644844,0.00116467316650045
"Sobic.001G470800.v3.2",673.482866457119,-1.92708164692991,0.257236233038441,-7.49148603277023,6.80981320494549e-14,6.1763972674564e-13
"Sobic.001G471000.v3.2",2170.26031402916,-1.55545312762439,0.171983739025173,-9.04418717979334,1.5078274495824e-19,2.28217955277775e-18
"Sobic.001G472000.v3.2",7893.04585103037,-5.3016711769895,1.77420103606885,-2.98820205219617,0.0028062396605413,0.00610265683074823
"Sobic.001G472500.v3.2",339.195253003742,-1.3766797902041,0.394023683980554,-3.49390111857348,0.000476017292451459,0.00120005870521651
"Sobic.001G472800.v3.2",3426.9685984562,-2.90981560591384,0.289237083656372,-10.060313045373,8.27348472164774e-24,1.77314556428025e-22
"Sobic.001G474700.v3.2",618.215344364819,-1.28417503797318,0.100991502979703,-12.7156740922181,4.83918326939989e-37,2.57643863231853e-35
"Sobic.001G477200.v3.2",265.158711919007,-1.618312464589,0.195706918024667,-8.26906110894368,1.35018054966648e-16,1.57351303195662e-15
"Sobic.001G477300.v3.2",669.917167355129,-1.65722764877487,0.27507884192983,-6.02455513171608,1.6957539553872e-09,9.53429687651772e-09
"Sobic.001G478000.v3.2",674.428536474839,-1.14774377846998,0.145936228561714,-7.86469398162235,3.70000822255905e-15,3.76788984963723e-14
"Sobic.001G478300.v3.2",1585.60191139208,-1.91578361521605,0.186747004284951,-10.2587113648839,1.08140165254129e-24,2.48065413453057e-23
"Sobic.001G478400.v3.2",1548.92455543494,-1.72111934917091,0.155706947125895,-11.0535809797832,2.10641427296992e-28,6.30978814106658e-27
"Sobic.001G478800.v3.2",408.723231806882,-1.05201298177249,0.307954967197184,-3.41612603734651,0.000635188405465322,0.00156405508084619
"Sobic.001G479500.v3.2",1705.00178665113,-1.89348177647493,0.128453968698293,-14.7405471054168,3.53906025823185e-49,3.45443579015236e-47
"Sobic.001G481850.v3.2",23.8661981206931,-2.16377920869766,0.763687443642381,-2.83333086946878,0.00460656777322332,0.00958974794256
"Sobic.001G482100.v3.2",855.050632768143,-1.08089757009156,0.271086287753027,-3.98728234854989,6.68344697737201e-05,0.000196310008095849
"Sobic.001G482700.v3.2",179.838310095474,-1.66344949497755,0.235016266450859,-7.07801855632565,1.46230148830197e-12,1.16307277743353e-11
"Sobic.001G483001.v3.2",150.901381570108,-1.10674034048996,0.196449858125445,-5.63370394384935,1.76379710106213e-08,8.74644641596334e-08
"Sobic.001G483900.v3.2",33.139622705778,-1.22038474634247,0.555901732819311,-2.19532459478615,0.028140321864513,0.0495455436864796
"Sobic.001G485100.v3.2",301.933008600001,-1.60151939230652,0.338029238415104,-4.73781321348253,2.1603679581917e-06,8.02565208982154e-06
"Sobic.001G485600.v3.2",7324.23518916135,-1.66787799521901,0.0673839283291074,-24.7518664550542,2.96010033834616e-135,4.71922218941776e-132
"Sobic.001G486100.v3.2",909.32140663231,-2.62136144942151,0.310332122619063,-8.44695491816444,2.98999120359472e-17,3.70802841700768e-16
"Sobic.001G489075.v3.2",18.4264984966784,-2.44949576853785,0.441525277225573,-5.54780415728365,2.89279638563758e-08,1.39731657765766e-07
"Sobic.001G489500.v3.2",80.1802739071804,-2.93009509738545,0.403714124109834,-7.25784638782737,3.93301829100766e-13,3.30113559219207e-12
"Sobic.001G489900.v3.2",1334.82807324849,-2.44657221885031,0.311092021287922,-7.86446469672057,3.7067910303752e-15,3.7721199361233e-14
"Sobic.001G491000.v3.2",10506.5956486023,-1.27602991278221,0.168946712823041,-7.55285433767961,4.25821152964712e-14,3.93172124408891e-13
"Sobic.001G491900.v3.2",497.876037020328,-2.92272229586506,0.279000063483542,-10.4757047700008,1.11702446054357e-25,2.76100352663384e-24
"Sobic.001G492000.v3.2",14937.9696380041,-2.03677194643384,0.430988481936411,-4.72581526374607,2.29193943885839e-06,8.47119065530216e-06
"Sobic.001G492100.v3.2",83.6360734010947,-3.86857421136062,0.603435475581671,-6.41091610935134,1.44647779479637e-10,9.21206686135627e-10
"Sobic.001G492900.v3.2",80.3133599304657,-1.52706331007629,0.20190836912938,-7.56315013914938,3.93423045835468e-14,3.65374147130758e-13
"Sobic.001G493500.v3.2",378.037596199999,-3.0189868542401,0.526986060102089,-5.72877934125098,1.01155872026083e-08,5.15424371365859e-08
"Sobic.001G495116.v3.2",3.42588503430474,-7.02745481513903,2.92180541083862,-2.40517550863252,0.0161647004202207,0.029933432790803
"Sobic.001G495132.v3.2",3.40911069328919,-7.00189835779132,2.45394831689892,-2.85331940757403,0.00432651110938075,0.0090528542789867
"Sobic.001G495200.v3.2",1388.37628055912,-1.08948678036592,0.179412337925394,-6.0725298659168,1.25910671708008e-09,7.20457591507635e-09
"Sobic.001G495850.v3.2",11.9671017591347,-2.18874736684612,0.497721170727204,-4.39753720672202,1.09486120556708e-05,3.65509911774762e-05
"Sobic.001G496300.v3.2",863.688852867566,-1.15963372686847,0.201846807055548,-5.74511801194527,9.18568995607993e-09,4.70465366178165e-08
"Sobic.001G497200.v3.2",1879.73700928779,-1.61199677151642,0.190318890170807,-8.46997778344383,2.45439844191488e-17,3.07035187827513e-16
"Sobic.001G497500.v3.2",1324.5239357453,-1.62068184019138,0.274361540550441,-5.90710285756475,3.48176380910327e-09,1.87916129146866e-08
"Sobic.001G497600.v3.2",365.570764127186,-2.21552999312618,0.179102183718553,-12.3702008938525,3.78872617329998e-35,1.77365538328205e-33
"Sobic.001G497700.v3.2",6678.75934438887,-1.63308757978804,0.44128576723596,-3.70074836090242,0.000214964568522884,0.000577066250972984
"Sobic.001G497750.v3.2",8.68019171772559,-2.55300671614084,0.792587587831385,-3.22110357938631,0.00127697987337165,0.00297133636796776
"Sobic.001G497900.v3.2",342.069454810595,-1.5495646985218,0.194117302101332,-7.98262020823319,1.43259178374808e-15,1.51310586743535e-14
"Sobic.001G498200.v3.2",41597.3195087886,-2.17195205595008,0.0794219686737321,-27.3469934354376,1.17257198561761e-164,3.36492982712686e-161
"Sobic.001G498300.v3.2",1335.64798052153,-1.37665684450366,0.541295594320835,-2.5432626072469,0.0109822655107286,0.0210850386941446
"Sobic.001G498900.v3.2",7803.72308357526,-2.6054655846008,0.261178826743115,-9.97579174809387,1.94543597937673e-23,4.06318604804761e-22
"Sobic.001G499400.v3.2",15.6688393278431,-2.05590959004832,0.756238142312231,-2.71860076213862,0.00655586844156046,0.0131940358136939
"Sobic.001G499500.v3.2",1616.16058975972,-1.22811746635082,0.0989910252848495,-12.4063516143698,2.41404424901143e-35,1.14128217156311e-33
"Sobic.001G499600.v3.2",180.133829897107,-2.18625824000397,0.183538754441813,-11.911698140553,1.02860822779093e-32,4.12838745635193e-31
"Sobic.001G500000.v3.2",647.660684786777,-1.5234569780611,0.232799761538651,-6.54406588731908,5.9868400218962e-11,3.98156079046015e-10
"Sobic.001G500200.v3.2",1043.21958838937,-1.21017416822202,0.488568945626074,-2.47697725992643,0.0132500343702678,0.0250122507777644
"Sobic.001G500600.v3.2",658.488586770264,-1.11348265006175,0.230672847988163,-4.82710756715886,1.38530306100205e-06,5.30974247917403e-06
"Sobic.001G500700.v3.2",479.640058475452,-2.05503172979394,0.240740697296162,-8.53628718731265,1.38603607614178e-17,1.77329813985914e-16
"Sobic.001G500800.v3.2",1067.7414030288,-2.57572837285346,0.158392709269839,-16.2616599256815,1.84666392370776e-59,2.76008930305425e-57
"Sobic.001G501000.v3.2",285.532705238635,-1.31323792539561,0.245872432212787,-5.34113529352118,9.23662869716724e-08,4.17388711481312e-07
"Sobic.001G501500.v3.2",46.8109213755394,-1.38423618158949,0.320220555648089,-4.32275866484572,1.54090260111482e-05,5.03407125958468e-05
"Sobic.001G501701.v3.2",29.0492358120571,-1.72627049960422,0.436963958504436,-3.95060156794761,7.79550067426891e-05,0.000226149901788814
"Sobic.001G501900.v3.2",879.736384994728,-1.09196923689802,0.0923843958485013,-11.8198449734814,3.08252836441457e-32,1.20352811528714e-30
"Sobic.001G502200.v3.2",1199.76187431656,-1.13854688124947,0.12467547426838,-9.1320838194575,6.71932614428395e-20,1.04967067154337e-18
"Sobic.001G503200.v3.2",155.873543588363,-1.51929875466183,0.250666359714649,-6.06103968793959,1.35244452546626e-09,7.7052016174916e-09
"Sobic.001G503300.v3.2",616.50207396793,-1.60766429574086,0.222147278782871,-7.23692995272836,4.58955031827545e-13,3.82978556218525e-12
"Sobic.001G504200.v3.2",1430.02918347263,-1.60922808901723,0.191011026234243,-8.42479159838542,3.61392900456268e-17,4.44339848517289e-16
"Sobic.001G504500.v3.2",67.8494697045227,-1.86474720027397,0.320746780125325,-5.81376748207843,6.10822439250632e-09,3.20335737192533e-08
"Sobic.001G504900.v3.2",1240.7395969856,-1.98238209923297,0.237185274719467,-8.35794760689784,6.38187758091152e-17,7.65958765953232e-16
"Sobic.001G505200.v3.2",860.238768482555,-3.43856779392967,0.26567174668313,-12.94291860862,2.5765193925628e-38,1.49672827952175e-36
"Sobic.001G505600.v3.2",191.856336793474,-1.56817160469777,0.234211994794105,-6.69552217458522,2.14902854793617e-11,1.5107954982882e-10
"Sobic.001G506300.v3.2",427.140176990628,-2.23081130251358,0.217707747342357,-10.2468163386281,1.2230576667562e-24,2.78777488982547e-23
"Sobic.001G508200.v3.2",2683.89393191086,-1.19135403991749,0.138264382204389,-8.6164926998797,6.90361963364842e-18,9.0752713067709e-17
"Sobic.001G508700.v3.2",62.4943980332992,-6.22350463366157,1.26002374699348,-4.93919630365012,7.84452122072485e-07,3.10845381760758e-06
"Sobic.001G508900.v3.2",7149.10537546556,-1.40288539461685,0.266909656796527,-5.25603086622792,1.47197596073724e-07,6.44610012899078e-07
"Sobic.001G509100.v3.2",9.18076805490909,-1.5889606078255,0.556223052183687,-2.85669679023077,0.00428074550786603,0.00896610129473991
"Sobic.001G509200.v3.2",3325.65807047492,-1.01192660923157,0.144816185450691,-6.98766236717459,2.79504022281778e-12,2.16723235001897e-11
"Sobic.001G510000.v3.2",157.734904314865,-5.09345894795497,0.662634035782931,-7.6866847655008,1.50996564876327e-14,1.45750031021055e-13
"Sobic.001G510100.v3.2",23.483206553239,-2.50273564478755,0.994660735605576,-2.51617014243939,0.0118637895016913,0.0226246123956696
"Sobic.001G510500.v3.2",46.0623093285942,-2.94278376391575,0.54666435626978,-5.38316378261085,7.31878870507848e-08,3.34918321590874e-07
"Sobic.001G510600.v3.2",158.795627584134,-2.60157383711734,0.384347147477677,-6.76881265853141,1.29843540111446e-11,9.32929411762187e-11
"Sobic.001G510650.v3.2",4.83034283393175,-1.85955922737947,0.771204938867895,-2.41123874298477,0.0158984375973587,0.0294841323336825
"Sobic.001G511100.v3.2",1.89504123117194,-4.8026788053635,1.66863333931689,-2.8782109839239,0.00399937560079421,0.00842658455330333
"Sobic.001G511500.v3.2",1395.66424214634,-1.23145274903107,0.122254050408249,-10.0728993838553,7.27997414048271e-24,1.56606760052048e-22
"Sobic.001G512400.v3.2",958.724302589908,-2.08025497500093,0.211526821762644,-9.83447374506104,7.99846794246141e-23,1.57537429337553e-21
"Sobic.001G512500.v3.2",1320.55147126624,-1.11624919735508,0.160380222349312,-6.96001776904801,3.40229822602838e-12,2.61898476910774e-11
"Sobic.001G512900.v3.2",764.424899358074,-1.06629616144066,0.158081294123834,-6.74523932354301,1.52774992189882e-11,1.09059302260524e-10
"Sobic.001G513300.v3.2",189.965709457581,-1.14179804448508,0.318822696908874,-3.58129473075572,0.000341895700309433,0.000885503692398898
"Sobic.001G513400.v3.2",3.5830733594427,-3.92966708286159,1.23430491991696,-3.18370851436447,0.00145401348423059,0.00334529182690333
"Sobic.001G513800.v3.2",420.139575483665,-1.52085221210941,0.155550081742128,-9.7772511275866,1.409876477118e-22,2.73928403952981e-21
"Sobic.001G515500.v3.2",51.5598197317322,-1.32161440929332,0.410162769902008,-3.22217057781492,0.00127223368837027,0.00296125315558128
"Sobic.001G515800.v3.2",15.5465583482236,-2.89872714385197,0.790814009680974,-3.66549796585085,0.000246857773789936,0.00065502335038833
"Sobic.001G516600.v3.2",741.399082000825,-1.38869358582707,0.121377598956307,-11.4411027880603,2.6055238626454e-30,8.84860571435919e-29
"Sobic.001G516800.v3.2",546.17157453502,-1.46266117275411,0.220902481509567,-6.62129806219838,3.56058192135756e-11,2.43978078789871e-10
"Sobic.001G517600.v3.2",15378.6591974089,-1.90683221920831,0.116373968581082,-16.3853844846733,2.43226160283054e-60,3.79340278350152e-58
"Sobic.001G518050.v3.2",65.3521395379997,-2.38370815389149,0.348744426746912,-6.83511468879006,8.19394483625113e-12,6.04321858046514e-11
"Sobic.001G518700.v3.2",984.203101728754,-3.28093497658648,0.511682736917825,-6.41204938112537,1.43576311171131e-10,9.14585882725404e-10
"Sobic.001G521900.v3.2",723.774392015716,-1.42343829588807,0.208413604337282,-6.82987226488575,8.49902741452704e-12,6.25375871063288e-11
"Sobic.001G523150.v3.2",17.2245174811573,-3.03450971174184,0.529730875738444,-5.72839879780793,1.01383005644319e-08,5.16398316112002e-08
"Sobic.001G523200.v3.2",1357.0252947748,-1.75723619292535,0.31862084334265,-5.51513257729842,3.48517132818269e-08,1.66551143388607e-07
"Sobic.001G526000.v3.2",118.810348343425,-2.66647686313564,0.243740545050228,-10.9398166094449,7.4350149940709e-28,2.13149475809044e-26
"Sobic.001G526200.v3.2",413.387314500356,-3.76995106255845,1.33996556876461,-2.81346860728234,0.00490101713354942,0.0101409249896508
"Sobic.001G526300.v3.2",899.951361940844,-1.09045854853739,0.119971445282562,-9.08931742856889,9.96627518642468e-20,1.52615901293932e-18
"Sobic.001G526800.v3.2",236.80270227453,-3.92638420515738,0.261228622735628,-15.0304517324314,4.63831884977536e-51,5.00397879819562e-49
"Sobic.001G527000.v3.2",741.868852131981,-1.06833246013055,0.28436906548685,-3.75685188647901,0.000172064264724443,0.000469410419697436
"Sobic.001G527100.v3.2",819.873537326802,-1.01835575111258,0.225470311714629,-4.51658465972001,6.28449985281365e-06,2.17441876387983e-05
"Sobic.001G527550.v3.2",8.78327357013377,-2.66038890394253,0.664053790303509,-4.00628524795646,6.1681153615082e-05,0.000182124093558186
"Sobic.001G529500.v3.2",56.8884067767126,-2.21549070643359,0.371751400919613,-5.95960284467807,2.52851691328738e-09,1.3876620742132e-08
"Sobic.001G529800.v3.2",7.33169195655696,-3.741589284084,1.29064890568631,-2.89899853290806,0.00374356645923976,0.00793654895691514
"Sobic.001G530000.v3.2",173.773269810693,-1.24131774544849,0.156786382017272,-7.91725486280909,2.42811711649364e-15,2.5173293674862e-14
"Sobic.001G530350.v3.2",1252.74087492105,-3.93136467132293,0.519831848771662,-7.56276222900262,3.94598530497398e-14,3.66228784918623e-13
"Sobic.001G530400.v3.2",16.9168196361872,-1.39391811063115,0.503411729098224,-2.76894245815074,0.00562385666628245,0.0114915846448524
"Sobic.001G530500.v3.2",1024.55012591698,-1.14530002097064,0.471345858854186,-2.42985060642052,0.0151050475277029,0.0281400641977726
"Sobic.001G530700.v3.2",78.654711261265,-1.25887463876378,0.278205931499898,-4.52497411531371,6.0402898059616e-06,2.09446830064862e-05
"Sobic.001G531200.v3.2",669.591341541245,-1.42773286464705,0.177299075565869,-8.05268081680792,8.09999436830954e-16,8.78811109215043e-15
"Sobic.001G531800.v3.2",281.890174515176,-2.9883979503946,0.293671987912675,-10.1759720824419,2.53852529721322e-24,5.66470143500216e-23
"Sobic.001G531900.v3.2",1936.56340474793,-2.15592838303526,0.0762957572660912,-28.2575133964027,1.15080349858322e-175,3.66940088876031e-172
"Sobic.001G532100.v3.2",2266.17663705872,-1.40792461920043,0.0837696494002739,-16.8070969531338,2.16518320608195e-63,3.93254825727429e-61
"Sobic.001G534700.v3.2",2273.6786845411,-1.42841542219284,0.218660813315901,-6.53256246755654,6.46538158712526e-11,4.28195373657359e-10
"Sobic.001G535000.v3.2",208.310239377105,-2.56087808447206,0.205313036941683,-12.4730417640232,1.04749781039462e-35,5.0777102474484e-34
"Sobic.001G535700.v3.2",302.925784873197,-1.53470394788482,0.39179405390307,-3.91711903893392,8.96135040444735e-05,0.000257266779268133
"Sobic.001G535850.v3.2",44.8063419422573,-1.33926255297942,0.407459626615879,-3.28685952054331,0.0010131135966156,0.0024005714542216
"Sobic.001G535900.v3.2",1.78423672168806,-4.08102022404191,1.77429879335179,-2.30007495881375,0.0214439736871208,0.0386713826996359
"Sobic.001G536100.v3.2",1476.12843293173,-2.46598612832428,0.132633776619372,-18.5924444826832,3.69927691127766e-77,1.06158149522935e-74
"Sobic.001G538100.v3.2",396.094476499306,-1.07607167307191,0.160532626399018,-6.7031337941064,2.03996520503022e-11,1.4372914679291e-10
"Sobic.001G538700.v3.2",186.545118113713,-1.21409369336893,0.17930447659845,-6.77112873254067,1.27781508938423e-11,9.18803799049340e-11
"Sobic.001G538866.v3.2",303.159719557299,-2.70746733211333,0.351189258565356,-7.70942523462593,1.26385637017786e-14,1.228620808096e-13
"Sobic.001G539100.v3.2",61.8033261172291,-1.67863432329208,0.521558994022495,-3.21849367479162,0.00128865812938449,0.00299510993269189
"Sobic.001G541000.v3.2",230.763444204099,-1.09929383106928,0.139671774097679,-7.87055106997131,3.5308249471569e-15,3.60071369966459e-14
