"","gene_id","sample_1","sample_2","status","value_1","value_2","log2_fold_change","test_stat","p_value","q_value","significant"
"31532","Sobic.010G044600.v3.2","seed_wt","seed_plasma","OK",20.9775,43.0951,1.03868,1.92206,0.0012,0.00400957,"yes"
"31615","Sobic.010G052600.v3.2","seed_wt","seed_plasma","OK",39.8738,89.9624,1.17388,2.171,0.00015,0.000624855,"yes"
"31759","Sobic.010G066601.v3.2","seed_wt","seed_plasma","OK",0.405051,3.09627,2.93436,2.36184,0.00555,0.0152948,"yes"
"31760","Sobic.010G066700.v3.2","seed_wt","seed_plasma","OK",0.493707,1.84239,1.89985,1.79629,0.00485,0.0136139,"yes"
"31770","Sobic.010G067700.v3.2","seed_wt","seed_plasma","OK",16.1359,35.2943,1.12916,2.10554,0.00025,0.000992286,"yes"
"31788","Sobic.010G069200.v3.2","seed_wt","seed_plasma","OK",3.54789,10.3924,1.55049,1.92511,0.00385,0.011131,"yes"
"31805","Sobic.010G071000.v3.2","seed_wt","seed_plasma","OK",2.26762,4.66321,1.04014,1.20089,0.04475,0.0916342,"no"
"31815","Sobic.010G071900.v3.2","seed_wt","seed_plasma","OK",7.46022,19.8988,1.41539,2.39137,1e-04,0.000431629,"yes"
"31816","Sobic.010G072000.v3.2","seed_wt","seed_plasma","OK",6.19044,19.0148,1.61901,2.76293,5e-05,0.000226883,"yes"
"31819","Sobic.010G072300.v3.2","seed_wt","seed_plasma","OK",73.2925,212.186,1.53359,2.70285,5e-05,0.000226883,"yes"
"31823","Sobic.010G072700.v3.2","seed_wt","seed_plasma","OK",23.633,47.6847,1.01272,1.86732,0.00175,0.00558801,"yes"
"31829","Sobic.010G073300.v3.2","seed_wt","seed_plasma","OK",1.73435,6.87485,1.98693,2.50359,0.00025,0.000992286,"yes"
"32026","Sobic.010G091300.v3.2","seed_wt","seed_plasma","OK",50.4914,130.58,1.37082,2.57346,5e-05,0.000226883,"yes"
"32140","Sobic.010G101600.v3.2","seed_wt","seed_plasma","OK",90.1321,200.767,1.15541,2.00555,8e-04,0.00280389,"yes"
"32145","Sobic.010G102000.v3.2","seed_wt","seed_plasma","OK",0.238128,1.56719,2.71837,1.742,0.0277,0.0611027,"no"
"32183","Sobic.010G105300.v3.2","seed_wt","seed_plasma","OK",9.84805,23.38,1.24736,1.96877,0.00085,0.00295868,"yes"
"32186","Sobic.010G105500.v3.2","seed_wt","seed_plasma","OK",0.642382,11.4816,4.15975,3.92151,0.00015,0.000624855,"yes"
"32189","Sobic.010G105800.v3.2","seed_wt","seed_plasma","OK",24.9899,56.6247,1.18009,2.12987,3e-04,0.00116681,"yes"
"32255","Sobic.010G112200.v3.2","seed_wt","seed_plasma","OK",3.52023,7.16756,1.02581,1.41008,0.01745,0.0411203,"yes"
"32353","Sobic.010G121000.v3.2","seed_wt","seed_plasma","OK",0.913221,1.83494,1.0067,1.29464,0.0258,0.0574867,"no"
"32392","Sobic.010G124700.v3.2","seed_wt","seed_plasma","OK",1.31065,2.94828,1.16959,1.2843,0.03335,0.0714754,"no"
"32396","Sobic.010G125000.v3.2","seed_wt","seed_plasma","OK",13.7523,30.546,1.15131,1.29733,0.0359,0.076056,"no"
"32436","Sobic.010G128900.v3.2","seed_wt","seed_plasma","OK",0.634287,1.38933,1.13118,1.53355,0.0079,0.0207656,"yes"
"32477","Sobic.010G133000.v3.2","seed_wt","seed_plasma","OK",18.5925,86.856,2.22391,3.63624,5e-05,0.000226883,"yes"
"32589","Sobic.010G142900.v3.2","seed_wt","seed_plasma","OK",70.146,230.854,1.71855,2.786,5e-05,0.000226883,"yes"
"32617","Sobic.010G145500.v3.2","seed_wt","seed_plasma","OK",1.24112,2.99738,1.27205,1.31765,0.02575,0.0573841,"no"
"32703","Sobic.010G153700.v3.2","seed_wt","seed_plasma","OK",5.15831,18.3497,1.83078,3.14554,5e-05,0.000226883,"yes"
"32838","Sobic.010G166500.v3.2","seed_wt","seed_plasma","OK",28.8369,60.0177,1.05747,2.03564,0.00035,0.00134022,"yes"
"32855","Sobic.010G167900.v3.2","seed_wt","seed_plasma","OK",92.4588,239.288,1.37186,2.38784,2e-04,0.000811791,"yes"
"32866","Sobic.010G169000.v3.2","seed_wt","seed_plasma","OK",15.6769,46.7009,1.57481,2.91476,5e-05,0.000226883,"yes"
"32928","Sobic.010G175000.v3.2","seed_wt","seed_plasma","OK",1.87622,4.69316,1.32273,1.42184,0.02375,0.0535661,"no"
"32936","Sobic.010G175800.v3.2","seed_wt","seed_plasma","OK",86.5223,323.48,1.90253,3.41107,5e-05,0.000226883,"yes"
"32961","Sobic.010G178200.v3.2","seed_wt","seed_plasma","OK",46.8845,98.3914,1.06942,2.01784,6e-04,0.00217085,"yes"
"32964","Sobic.010G178500.v3.2","seed_wt","seed_plasma","OK",13.3583,47.5197,1.83079,2.99836,5e-05,0.000226883,"yes"
"32977","Sobic.010G179800.v3.2","seed_wt","seed_plasma","OK",6.84998,32.8657,2.26241,3.86014,5e-05,0.000226883,"yes"
"33008","Sobic.010G182700.v3.2","seed_wt","seed_plasma","OK",3.44688,24.708,2.84162,3.76312,5e-05,0.000226883,"yes"
"33011","Sobic.010G182966.v3.2","seed_wt","seed_plasma","OK",2.45016,5.60911,1.1949,1.62275,0.0097,0.0248055,"yes"
"33034","Sobic.010G185200.v3.2","seed_wt","seed_plasma","OK",15.4474,31.1239,1.01066,1.75499,0.00215,0.00669403,"yes"
"33039","Sobic.010G185500.v3.2","seed_wt","seed_plasma","OK",64.485,235.225,1.86701,3.5328,5e-05,0.000226883,"yes"
"33099","Sobic.010G191100.v3.2","seed_wt","seed_plasma","OK",4.85438,9.79082,1.01214,1.54603,0.0097,0.0248055,"yes"
"33142","Sobic.010G195301.v3.2","seed_wt","seed_plasma","OK",2.82892,20.7075,2.87183,3.38112,5e-05,0.000226883,"yes"
"33148","Sobic.010G195800.v3.2","seed_wt","seed_plasma","OK",0.940109,2.22054,1.24001,1.20962,0.0479,0.0970209,"no"
"33162","Sobic.010G197000.v3.2","seed_wt","seed_plasma","OK",36.8843,74.1349,1.00714,1.70444,0.0046,0.0130111,"yes"
"33166","Sobic.010G197500.v3.2","seed_wt","seed_plasma","OK",0.501283,2.41966,2.2711,2.14545,0.00375,0.0108831,"yes"
"33204","Sobic.010G201388.v3.2","seed_wt","seed_plasma","OK",6.93302,17.1911,1.31011,1.85652,0.0022,0.00683254,"yes"
"33206","Sobic.010G201500.v3.2","seed_wt","seed_plasma","OK",5.92836,12.875,1.11887,1.92739,0.001,0.00341485,"yes"
"33232","Sobic.010G204100.v3.2","seed_wt","seed_plasma","OK",2.29886,6.42274,1.48227,1.79749,0.0027,0.00818038,"yes"
"33297","Sobic.010G210400.v3.2","seed_wt","seed_plasma","OK",22.1873,104.186,2.23136,2.80614,0.00035,0.00134022,"yes"
"33304","Sobic.010G211100.v3.2","seed_wt","seed_plasma","OK",29.0837,61.8634,1.08887,1.88807,0.00145,0.0047399,"yes"
"33308","Sobic.010G211500.v3.2","seed_wt","seed_plasma","OK",8.00816,16.1951,1.01602,1.80892,0.00175,0.00558801,"yes"
"33345","Sobic.010G215100.v3.2","seed_wt","seed_plasma","OK",3.707,8.66631,1.22516,1.59403,0.00725,0.0192694,"yes"
"33369","Sobic.010G217532.v3.2","seed_wt","seed_plasma","OK",10.0431,27.9746,1.47792,2.32333,0.00015,0.000624855,"yes"
"33379","Sobic.010G218500.v3.2","seed_wt","seed_plasma","OK",4.47723,15.2667,1.76971,2.97781,5e-05,0.000226883,"yes"
"33400","Sobic.010G220600.v3.2","seed_wt","seed_plasma","OK",4.03623,13.3169,1.72218,2.86464,5e-05,0.000226883,"yes"
"33413","Sobic.010G221800.v3.2","seed_wt","seed_plasma","OK",266.915,960.206,1.84697,2.88974,5e-05,0.000226883,"yes"
"33436","Sobic.010G224000.v3.2","seed_wt","seed_plasma","OK",13.9568,28.9442,1.05231,2.00156,3e-04,0.00116681,"yes"
"33525","Sobic.010G231900.v3.2","seed_wt","seed_plasma","OK",8.32491,20.8621,1.32537,1.89076,0.0025,0.00764688,"yes"
"33570","Sobic.010G236100.v3.2","seed_wt","seed_plasma","OK",0.649192,3.53442,2.44476,2.23162,2e-04,0.000811791,"yes"
"33623","Sobic.010G241500.v3.2","seed_wt","seed_plasma","OK",0.758421,4.66693,2.6214,3.26231,5e-05,0.000226883,"yes"
"33659","Sobic.010G245100.v3.2","seed_wt","seed_plasma","OK",1.80434,5.80598,1.68607,2.2684,7e-04,0.00249004,"yes"
"33668","Sobic.010G246000.v3.2","seed_wt","seed_plasma","OK",8.69912,32.0046,1.87934,3.29115,5e-05,0.000226883,"yes"
"33675","Sobic.010G246600.v3.2","seed_wt","seed_plasma","OK",13.0231,29.3659,1.17307,2.03247,0.00095,0.00326439,"yes"
"33694","Sobic.010G248200.v3.2","seed_wt","seed_plasma","OK",2.31151,8.56989,1.89044,2.74107,5e-05,0.000226883,"yes"
"33695","Sobic.010G248301.v3.2","seed_wt","seed_plasma","OK",14.4678,31.4076,1.11827,2.12994,0.00045,0.00167836,"yes"
"33700","Sobic.010G248800.v3.2","seed_wt","seed_plasma","OK",7.887,21.2583,1.43048,2.43155,5e-05,0.000226883,"yes"
"33718","Sobic.010G250600.v3.2","seed_wt","seed_plasma","OK",4.04698,16.9029,2.06236,2.81266,1e-04,0.000431629,"yes"
"33725","Sobic.010G251300.v3.2","seed_wt","seed_plasma","OK",4.09381,8.83397,1.10962,1.86495,0.0011,0.00371353,"yes"
"33766","Sobic.010G255300.v3.2","seed_wt","seed_plasma","OK",1.47717,4.69048,1.6669,2.05149,0.0023,0.00710551,"yes"
"33780","Sobic.010G256500.v3.2","seed_wt","seed_plasma","OK",1.07736,5.57945,2.37262,2.35306,0.0011,0.00371353,"yes"
"33867","Sobic.010G264100.v3.2","seed_wt","seed_plasma","OK",3.77469,13.6413,1.85355,3.25173,5e-05,0.000226883,"yes"
"33880","Sobic.010G265500.v3.2","seed_wt","seed_plasma","OK",10.2102,25.2092,1.30394,1.91398,0.00135,0.00445216,"yes"
"33881","Sobic.010G265600.v3.2","seed_wt","seed_plasma","OK",378.883,951.441,1.32836,2.29135,2e-04,0.000811791,"yes"
"33929","Sobic.010G270300.v3.2","seed_wt","seed_plasma","OK",9.67831,24.5733,1.34427,2.30598,1e-04,0.000431629,"yes"
"33952","Sobic.010G272800.v3.2","seed_wt","seed_plasma","OK",9.97575,20.9664,1.07158,1.81852,0.002,0.00628084,"yes"
"33975","Sobic.010G275100.v3.2","seed_wt","seed_plasma","OK",12.459,119.173,3.25779,5.41198,5e-05,0.000226883,"yes"
"34001","Sobic.010G277500.v3.2","seed_wt","seed_plasma","OK",7.22382,16.2044,1.16556,2.09634,6e-04,0.00217085,"yes"
"34007","Sobic.010G278000.v3.2","seed_wt","seed_plasma","OK",11.2926,22.6691,1.00535,1.79895,0.00245,0.00751468,"yes"
