"","gene_id","sample_1","sample_2","status","value_1","value_2","log2_fold_change","test_stat","p_value","q_value","significant"
"136528","Sobic.001G001200.v3.2","WT_seed","plasma_seed","OK",1.13821,0.555078,-1.036,-1.53765,0.01255,0.0247348,"yes"
"136564","Sobic.001G004800.v3.2","WT_seed","plasma_seed","OK",3.61657,0.324585,-3.47795,-3.69598,5e-05,0.00014463,"yes"
"136566","Sobic.001G005000.v3.2","WT_seed","plasma_seed","OK",7.07056,2.4536,-1.52692,-2.82383,5e-05,0.00014463,"yes"
"136568","Sobic.001G005200.v3.2","WT_seed","plasma_seed","OK",3.0172,0.65311,-2.20781,-3.32317,5e-05,0.00014463,"yes"
"136573","Sobic.001G005700.v3.2","WT_seed","plasma_seed","OK",1.02606,0.342805,-1.58166,-1.67077,0.01095,0.0218371,"yes"
"136584","Sobic.001G006800.v3.2","WT_seed","plasma_seed","OK",22.1597,10.4443,-1.08522,-2.83784,5e-05,0.00014463,"yes"
"136599","Sobic.001G008300.v3.2","WT_seed","plasma_seed","OK",3.71569,1.78801,-1.05527,-2.05921,6e-04,0.00150104,"yes"
"136600","Sobic.001G008400.v3.2","WT_seed","plasma_seed","OK",1.1513,0.507106,-1.1829,-1.62481,0.00765,0.0156817,"yes"
"136605","Sobic.001G008900.v3.2","WT_seed","plasma_seed","OK",3.3115,0.26847,-3.62466,-4.46294,5e-05,0.00014463,"yes"
"136613","Sobic.001G009700.v3.2","WT_seed","plasma_seed","OK",5.43176,0.42682,-3.66972,-7.23558,5e-05,0.00014463,"yes"
"136617","Sobic.001G010100.v3.2","WT_seed","plasma_seed","OK",14.136,4.21926,-1.74431,-3.86516,5e-05,0.00014463,"yes"
"136626","Sobic.001G011000.v3.2","WT_seed","plasma_seed","OK",132.706,61.5706,-1.10792,-3.13622,5e-05,0.00014463,"yes"
"136636","Sobic.001G012200.v3.2","WT_seed","plasma_seed","OK",56.3437,11.2989,-2.31807,-5.6439,5e-05,0.00014463,"yes"
"136637","Sobic.001G012300.v3.2","WT_seed","plasma_seed","OK",59.6088,11.2249,-2.40883,-5.51231,5e-05,0.00014463,"yes"
"136638","Sobic.001G012400.v3.2","WT_seed","plasma_seed","OK",54.3316,13.2904,-2.0314,-5.08206,5e-05,0.00014463,"yes"
"136639","Sobic.001G012500.v3.2","WT_seed","plasma_seed","OK",254.804,91.1062,-1.48377,-3.81149,5e-05,0.00014463,"yes"
"136640","Sobic.001G012600.v3.2","WT_seed","plasma_seed","OK",19.5959,7.04121,-1.47665,-3.66674,5e-05,0.00014463,"yes"
"136642","Sobic.001G012800.v3.2","WT_seed","plasma_seed","OK",4.34715,1.47383,-1.5605,-2.88157,5e-05,0.00014463,"yes"
"136648","Sobic.001G013400.v3.2","WT_seed","plasma_seed","OK",3.73298,1.11556,-1.74257,-3.07306,5e-05,0.00014463,"yes"
"136652","Sobic.001G013800.v3.2","WT_seed","plasma_seed","OK",246.05,108.179,-1.18553,-3.23518,5e-05,0.00014463,"yes"
"136654","Sobic.001G014000.v3.2","WT_seed","plasma_seed","OK",1.24281,0.460677,-1.43177,-1.7135,0.0045,0.00964053,"yes"
"136671","Sobic.001G015700.v3.2","WT_seed","plasma_seed","OK",3.46805,0.119631,-4.85747,-4.37905,7e-04,0.00173282,"yes"
"136677","Sobic.001G016201.v3.2","WT_seed","plasma_seed","OK",1.26135,0.537467,-1.23072,-1.58887,0.0095,0.0191698,"yes"
"136684","Sobic.001G016800.v3.2","WT_seed","plasma_seed","OK",2.52375,0.132721,-4.24911,-4.0271,0.00015,0.000410655,"yes"
"136698","Sobic.001G018200.v3.2","WT_seed","plasma_seed","OK",19.3871,7.08577,-1.4521,-2.39981,5e-05,0.00014463,"yes"
"136715","Sobic.001G019700.v3.2","WT_seed","plasma_seed","OK",0.632514,0.145339,-2.12168,-2.83351,1e-04,0.000279923,"yes"
"136737","Sobic.001G022000.v3.2","WT_seed","plasma_seed","OK",3.27381,1.10055,-1.57275,-2.64137,5e-05,0.00014463,"yes"
"136750","Sobic.001G023300.v3.2","WT_seed","plasma_seed","OK",17.4001,1.4491,-3.58587,-7.05382,5e-05,0.00014463,"yes"
"136752","Sobic.001G023500.v3.2","WT_seed","plasma_seed","OK",1.20361,0.0565541,-4.41159,-3.73582,5e-05,0.00014463,"yes"
"136772","Sobic.001G025500.v3.2","WT_seed","plasma_seed","OK",15.5389,4.14714,-1.9057,-4.40579,5e-05,0.00014463,"yes"
"136776","Sobic.001G025900.v3.2","WT_seed","plasma_seed","OK",1.20275,0.266134,-2.17611,-2.93632,5e-05,0.00014463,"yes"
"136780","Sobic.001G026300.v3.2","WT_seed","plasma_seed","OK",2.91524,0.308069,-3.24229,-4.14308,5e-05,0.00014463,"yes"
"136783","Sobic.001G026600.v3.2","WT_seed","plasma_seed","OK",91.7284,42.2642,-1.11793,-3.10124,5e-05,0.00014463,"yes"
"136786","Sobic.001G026900.v3.2","WT_seed","plasma_seed","OK",63.6298,23.8041,-1.41849,-3.57652,5e-05,0.00014463,"yes"
"136834","Sobic.001G031700.v3.2","WT_seed","plasma_seed","OK",4.63289,1.05278,-2.13771,-3.83953,5e-05,0.00014463,"yes"
"136850","Sobic.001G033300.v3.2","WT_seed","plasma_seed","OK",56.3152,10.4247,-2.43352,-6.34738,5e-05,0.00014463,"yes"
"136876","Sobic.001G035800.v3.2","WT_seed","plasma_seed","OK",15.4149,6.87888,-1.16408,-2.85098,5e-05,0.00014463,"yes"
"136893","Sobic.001G037400.v3.2","WT_seed","plasma_seed","OK",0.946286,0.19888,-2.25037,-3.06773,5e-05,0.00014463,"yes"
"136899","Sobic.001G037900.v3.2","WT_seed","plasma_seed","OK",7.28256,3.03937,-1.26067,-2.71871,5e-05,0.00014463,"yes"
"136904","Sobic.001G038300.v3.2","WT_seed","plasma_seed","OK",3.6356,0.212193,-4.09874,-4.99893,5e-05,0.00014463,"yes"
"136924","Sobic.001G040100.v3.2","WT_seed","plasma_seed","OK",70.8861,20.1178,-1.81703,-5.0675,5e-05,0.00014463,"yes"
"136929","Sobic.001G040600.v3.2","WT_seed","plasma_seed","OK",9.29702,4.1742,-1.15527,-2.81481,5e-05,0.00014463,"yes"
"136944","Sobic.001G042000.v3.2","WT_seed","plasma_seed","OK",11.6982,4.4054,-1.40894,-2.92868,5e-05,0.00014463,"yes"
"136959","Sobic.001G043500.v3.2","WT_seed","plasma_seed","OK",2.87736,0.84169,-1.77339,-2.41187,3e-04,0.000787139,"yes"
"136961","Sobic.001G043700.v3.2","WT_seed","plasma_seed","OK",3.04968,1.10673,-1.46236,-3.18989,5e-05,0.00014463,"yes"
"136968","Sobic.001G044400.v3.2","WT_seed","plasma_seed","OK",1.23691,0.469468,-1.39763,-1.78716,0.00375,0.00815735,"yes"
"136972","Sobic.001G044800.v3.2","WT_seed","plasma_seed","OK",2.90766,0.990555,-1.55355,-2.97029,5e-05,0.00014463,"yes"
"136975","Sobic.001G045100.v3.2","WT_seed","plasma_seed","OK",0.93935,0.405844,-1.21074,-1.5813,0.0077,0.0157777,"yes"
"136987","Sobic.001G046400.v3.2","WT_seed","plasma_seed","OK",45.5502,9.32796,-2.28782,-5.70995,5e-05,0.00014463,"yes"
"136988","Sobic.001G046500.v3.2","WT_seed","plasma_seed","OK",11.4319,1.51152,-2.919,-5.18442,5e-05,0.00014463,"yes"
"136991","Sobic.001G046800.v3.2","WT_seed","plasma_seed","OK",4.21627,0.414327,-3.34712,-3.98438,5e-05,0.00014463,"yes"
"136995","Sobic.001G047200.v3.2","WT_seed","plasma_seed","OK",21.2131,9.07481,-1.22502,-3.21257,5e-05,0.00014463,"yes"
"137001","Sobic.001G047900.v3.2","WT_seed","plasma_seed","OK",3.32596,1.24303,-1.41991,-2.95695,5e-05,0.00014463,"yes"
"137010","Sobic.001G048766.v3.2","WT_seed","plasma_seed","OK",19.0285,0.879728,-4.43496,-3.73814,0.00185,0.00425761,"yes"
"137035","Sobic.001G051300.v3.2","WT_seed","plasma_seed","OK",12.9753,1.7724,-2.87198,-5.41675,5e-05,0.00014463,"yes"
"137041","Sobic.001G052000.v3.2","WT_seed","plasma_seed","OK",39.6413,1.47723,-4.74604,-9.61669,5e-05,0.00014463,"yes"
"137068","Sobic.001G054600.v3.2","WT_seed","plasma_seed","OK",0.645479,0.247434,-1.38332,-1.84161,0.00335,0.0073494,"yes"
"137098","Sobic.001G058000.v3.2","WT_seed","plasma_seed","OK",78.7968,27.739,-1.50622,-2.69235,5e-05,0.00014463,"yes"
"137106","Sobic.001G058800.v3.2","WT_seed","plasma_seed","OK",286.06,107.78,-1.40823,-3.84493,5e-05,0.00014463,"yes"
"137109","Sobic.001G059100.v3.2","WT_seed","plasma_seed","OK",12.8052,5.02536,-1.34943,-2.90055,5e-05,0.00014463,"yes"
"137118","Sobic.001G059900.v3.2","WT_seed","plasma_seed","OK",0.99977,0.11888,-3.07209,-3.7478,5e-05,0.00014463,"yes"
"137147","Sobic.001G062500.v3.2","WT_seed","plasma_seed","OK",1.56957,0.284017,-2.46632,-3.9799,5e-05,0.00014463,"yes"
"137149","Sobic.001G062700.v3.2","WT_seed","plasma_seed","OK",2.07181,0.462365,-2.16379,-2.80042,1e-04,0.000279923,"yes"
"137184","Sobic.001G066100.v3.2","WT_seed","plasma_seed","OK",18.533,8.853,-1.06586,-2.66727,5e-05,0.00014463,"yes"
"137200","Sobic.001G067800.v3.2","WT_seed","plasma_seed","OK",1.60176,0.0902029,-4.15034,-3.54137,0.00205,0.00468207,"yes"
"137211","Sobic.001G068700.v3.2","WT_seed","plasma_seed","OK",12.5239,3.0566,-2.03468,-4.02631,5e-05,0.00014463,"yes"
"137213","Sobic.001G068901.v3.2","WT_seed","plasma_seed","OK",1021.68,344.513,-1.56831,-3.28194,5e-05,0.00014463,"yes"
"137221","Sobic.001G069700.v3.2","WT_seed","plasma_seed","OK",21.7102,6.21387,-1.80481,-3.97807,5e-05,0.00014463,"yes"
"137227","Sobic.001G070300.v3.2","WT_seed","plasma_seed","OK",0.967202,0.099717,-3.27791,-2.38138,0.0292,0.0535404,"no"
"137245","Sobic.001G072000.v3.2","WT_seed","plasma_seed","OK",4.34715,1.16097,-1.90474,-3.55725,5e-05,0.00014463,"yes"
"137264","Sobic.001G073700.v3.2","WT_seed","plasma_seed","OK",134.042,46.5133,-1.52697,-4.39047,5e-05,0.00014463,"yes"
"137268","Sobic.001G074100.v3.2","WT_seed","plasma_seed","OK",2.58424,0.54481,-2.24591,-4.16344,5e-05,0.00014463,"yes"
"137282","Sobic.001G075400.v3.2","WT_seed","plasma_seed","OK",0.706786,0.0299914,-4.55865,-2.40449,0.00265,0.00592275,"yes"
"137292","Sobic.001G076300.v3.2","WT_seed","plasma_seed","OK",2.53914,0.195238,-3.70104,-3.55898,5e-04,0.0012665,"yes"
"137296","Sobic.001G076700.v3.2","WT_seed","plasma_seed","OK",3.54372,1.15892,-1.61249,-3.49817,5e-05,0.00014463,"yes"
"137302","Sobic.001G077200.v3.2","WT_seed","plasma_seed","OK",4.50611,0.778259,-2.53356,-4.40129,5e-05,0.00014463,"yes"
"137316","Sobic.001G078600.v3.2","WT_seed","plasma_seed","OK",0.800884,0.200115,-2.00076,-1.86856,0.006,0.0125537,"yes"
"137334","Sobic.001G080500.v3.2","WT_seed","plasma_seed","OK",0.622842,0.178881,-1.79987,-1.58687,0.023,0.0430993,"yes"
"137341","Sobic.001G081100.v3.2","WT_seed","plasma_seed","OK",63.7637,27.7949,-1.19792,-3.42936,5e-05,0.00014463,"yes"
"137364","Sobic.001G083300.v3.2","WT_seed","plasma_seed","OK",1.23504,0.163218,-2.91969,-2.28272,0.00025,0.00066314,"yes"
"137367","Sobic.001G083500.v3.2","WT_seed","plasma_seed","OK",24.5398,7.06074,-1.79723,-4.16304,5e-05,0.00014463,"yes"
"137370","Sobic.001G083800.v3.2","WT_seed","plasma_seed","OK",11.5573,2.35937,-2.29233,-5.14404,5e-05,0.00014463,"yes"
"137371","Sobic.001G083900.v3.2","WT_seed","plasma_seed","OK",16.3856,5.03957,-1.70106,-4.43519,5e-05,0.00014463,"yes"
"137385","Sobic.001G085200.v3.2","WT_seed","plasma_seed","OK",1.2474,0.538294,-1.21246,-1.43184,0.0138,0.0269821,"yes"
"137398","Sobic.001G086300.v3.2","WT_seed","plasma_seed","OK",24.3968,7.055,-1.78997,-3.89447,5e-05,0.00014463,"yes"
"137412","Sobic.001G087700.v3.2","WT_seed","plasma_seed","OK",1.40749,0.282179,-2.31844,-1.69482,0.0159,0.0307323,"yes"
"137420","Sobic.001G088400.v3.2","WT_seed","plasma_seed","OK",1.59207,0.331224,-2.26503,-3.73814,5e-05,0.00014463,"yes"
"137424","Sobic.001G088700.v3.2","WT_seed","plasma_seed","OK",5.09395,2.39657,-1.08781,-1.68457,0.004,0.00865716,"yes"
"137427","Sobic.001G089000.v3.2","WT_seed","plasma_seed","OK",8.21949,1.10498,-2.89503,-5.53944,5e-05,0.00014463,"yes"
"137428","Sobic.001G089100.v3.2","WT_seed","plasma_seed","OK",116.705,57.7717,-1.01443,-2.63049,5e-05,0.00014463,"yes"
"137429","Sobic.001G089200.v3.2","WT_seed","plasma_seed","OK",0.780649,0.290012,-1.42856,-1.38578,0.0325,0.0590235,"no"
"137457","Sobic.001G092000.v3.2","WT_seed","plasma_seed","OK",30.7839,7.78601,-1.98322,-5.44349,5e-05,0.00014463,"yes"
"137468","Sobic.001G093000.v3.2","WT_seed","plasma_seed","OK",2.66369,0.737823,-1.85208,-2.54423,4e-04,0.00102824,"yes"
"137475","Sobic.001G093666.v3.2","WT_seed","plasma_seed","OK",1.54986,0.560351,-1.46774,-1.79007,0.00615,0.0128388,"yes"
"137488","Sobic.001G094800.v3.2","WT_seed","plasma_seed","OK",42.0558,7.06275,-2.574,-6.4476,5e-05,0.00014463,"yes"
"137532","Sobic.001G098600.v3.2","WT_seed","plasma_seed","OK",6.92823,3.18973,-1.11905,-2.33829,5e-05,0.00014463,"yes"
"137535","Sobic.001G098900.v3.2","WT_seed","plasma_seed","OK",3.5121,1.0654,-1.72094,-2.31178,2e-04,0.00053758,"yes"
"137565","Sobic.001G101700.v3.2","WT_seed","plasma_seed","OK",21.8713,8.31703,-1.3949,-3.25579,5e-05,0.00014463,"yes"
"137566","Sobic.001G101900.v3.2","WT_seed","plasma_seed","OK",2.95877,0.571043,-2.37333,-3.32569,5e-05,0.00014463,"yes"
"137579","Sobic.001G103000.v3.2","WT_seed","plasma_seed","OK",2.30943,0.688812,-1.74536,-2.45039,0.00025,0.00066314,"yes"
"137599","Sobic.001G105000.v3.2","WT_seed","plasma_seed","OK",3.16007,0.851559,-1.89178,-3.05801,5e-05,0.00014463,"yes"
"137621","Sobic.001G107100.v3.2","WT_seed","plasma_seed","OK",253.617,38.5025,-2.71963,-6.62332,5e-05,0.00014463,"yes"
"137623","Sobic.001G107200.v3.2","WT_seed","plasma_seed","OK",175.457,62.0223,-1.50026,-4.04793,5e-05,0.00014463,"yes"
"137625","Sobic.001G107400.v3.2","WT_seed","plasma_seed","OK",15.2894,5.63723,-1.43947,-3.45092,5e-05,0.00014463,"yes"
"137633","Sobic.001G108100.v3.2","WT_seed","plasma_seed","OK",19.8246,5.25863,-1.91453,-3.68802,5e-05,0.00014463,"yes"
"137644","Sobic.001G109100.v3.2","WT_seed","plasma_seed","OK",1.75059,0.768341,-1.18802,-2.11031,4e-04,0.00102824,"yes"
"137648","Sobic.001G109700.v3.2","WT_seed","plasma_seed","OK",5.79205,0.860204,-2.75132,-5.15169,5e-05,0.00014463,"yes"
"137651","Sobic.001G110000.v3.2","WT_seed","plasma_seed","OK",191.789,89.4767,-1.09994,-3.03005,5e-05,0.00014463,"yes"
"137658","Sobic.001G110500.v3.2","WT_seed","plasma_seed","OK",0.704714,0.0639436,-3.46216,-2.45517,0.00505,0.0107129,"yes"
"137664","Sobic.001G111000.v3.2","WT_seed","plasma_seed","OK",1.2863,0.15894,-3.01667,-3.23356,0.00015,0.000410655,"yes"
"137683","Sobic.001G112500.v3.2","WT_seed","plasma_seed","OK",2.79694,0.461386,-2.5998,-3.36029,5e-05,0.00014463,"yes"
"137685","Sobic.001G112600.v3.2","WT_seed","plasma_seed","OK",63.6771,14.4812,-2.13659,-5.77218,5e-05,0.00014463,"yes"
"137694","Sobic.001G113700.v3.2","WT_seed","plasma_seed","OK",0.577386,0,-Inf,NA,5e-05,0.00014463,"yes"
"137723","Sobic.001G116400.v3.2","WT_seed","plasma_seed","OK",130.952,44.3191,-1.56304,-4.34821,5e-05,0.00014463,"yes"
"137729","Sobic.001G116900.v3.2","WT_seed","plasma_seed","OK",2.24302,0.580992,-1.94886,-2.7758,5e-05,0.00014463,"yes"
"137745","Sobic.001G118400.v3.2","WT_seed","plasma_seed","OK",7.82757,2.94207,-1.41173,-2.53057,0.00015,0.000410655,"yes"
"137749","Sobic.001G118800.v3.2","WT_seed","plasma_seed","OK",8.45611,4.11674,-1.03849,-2.1063,4e-04,0.00102824,"yes"
"137762","Sobic.001G120100.v3.2","WT_seed","plasma_seed","OK",10.024,3.98438,-1.33103,-3.01583,5e-05,0.00014463,"yes"
"137765","Sobic.001G120400.v3.2","WT_seed","plasma_seed","OK",33.3923,14.3761,-1.21585,-3.0121,5e-05,0.00014463,"yes"
"137780","Sobic.001G121700.v3.2","WT_seed","plasma_seed","OK",16.0523,2.40572,-2.73824,-5.78735,5e-05,0.00014463,"yes"
"137798","Sobic.001G123300.v3.2","WT_seed","plasma_seed","OK",63.1499,2.40932,-4.71208,-10.2725,5e-05,0.00014463,"yes"
"137824","Sobic.001G125900.v3.2","WT_seed","plasma_seed","OK",19.652,7.52656,-1.38461,-3.45163,5e-05,0.00014463,"yes"
"137828","Sobic.001G126300.v3.2","WT_seed","plasma_seed","OK",4.76814,2.38304,-1.00063,-1.98354,0.00115,0.00274516,"yes"
"137830","Sobic.001G126500.v3.2","WT_seed","plasma_seed","OK",5.20225,1.9654,-1.40431,-1.97309,0.00215,0.00489429,"yes"
"137832","Sobic.001G126800.v3.2","WT_seed","plasma_seed","OK",1.53071,0.23836,-2.68298,-3.30888,5e-05,0.00014463,"yes"
"137845","Sobic.001G128200.v3.2","WT_seed","plasma_seed","OK",5.32138,1.17053,-2.18464,-2.98878,5e-05,0.00014463,"yes"
"137849","Sobic.001G128600.v3.2","WT_seed","plasma_seed","OK",1.18952,0.450353,-1.40125,-1.7994,0.0042,0.00904904,"yes"
"137857","Sobic.001G129400.v3.2","WT_seed","plasma_seed","OK",42.0852,15.7603,-1.41701,-3.36749,5e-05,0.00014463,"yes"
"137861","Sobic.001G129700.v3.2","WT_seed","plasma_seed","OK",30.5559,1.64291,-4.21712,-7.44727,5e-05,0.00014463,"yes"
"137865","Sobic.001G130000.v3.2","WT_seed","plasma_seed","OK",11.3536,4.7214,-1.26587,-2.44363,5e-05,0.00014463,"yes"
"137868","Sobic.001G130301.v3.2","WT_seed","plasma_seed","OK",105.363,50.6613,-1.05641,-2.7904,5e-05,0.00014463,"yes"
"137875","Sobic.001G131001.v3.2","WT_seed","plasma_seed","OK",0.793014,0.368785,-1.10456,-1.38109,0.01935,0.0367741,"yes"
"137878","Sobic.001G131300.v3.2","WT_seed","plasma_seed","OK",1.73818,0.493093,-1.81765,-3.02867,5e-05,0.00014463,"yes"
"137884","Sobic.001G131900.v3.2","WT_seed","plasma_seed","OK",15.444,7.4973,-1.04261,-2.71887,5e-05,0.00014463,"yes"
"137917","Sobic.001G135200.v3.2","WT_seed","plasma_seed","OK",4.70679,1.36164,-1.7894,-2.57917,3e-04,0.000787139,"yes"
"137921","Sobic.001G135600.v3.2","WT_seed","plasma_seed","OK",6.20736,1.88295,-1.72099,-3.0731,5e-05,0.00014463,"yes"
"137946","Sobic.001G138000.v3.2","WT_seed","plasma_seed","OK",12.1082,4.03237,-1.58628,-3.57109,5e-05,0.00014463,"yes"
"137956","Sobic.001G139001.v3.2","WT_seed","plasma_seed","OK",18.7593,8.20171,-1.19361,-1.52025,0.0123,0.0242868,"yes"
"137959","Sobic.001G139300.v3.2","WT_seed","plasma_seed","OK",6.89835,1.49725,-2.20394,-4.06769,5e-05,0.00014463,"yes"
"137965","Sobic.001G139800.v3.2","WT_seed","plasma_seed","OK",4.4651,1.63927,-1.44564,-2.45167,5e-05,0.00014463,"yes"
"137969","Sobic.001G140101.v3.2","WT_seed","plasma_seed","OK",3.46801,1.06151,-1.70798,-1.89996,0.0147,0.028595,"yes"
"137990","Sobic.001G142000.v3.2","WT_seed","plasma_seed","OK",20.592,2.69581,-2.93329,-5.90945,5e-05,0.00014463,"yes"
"137992","Sobic.001G142200.v3.2","WT_seed","plasma_seed","OK",2.02415,0.484627,-2.06237,-2.96482,5e-05,0.00014463,"yes"
"138024","Sobic.001G145200.v3.2","WT_seed","plasma_seed","OK",2.58281,0.759628,-1.76557,-2.98454,5e-05,0.00014463,"yes"
"138032","Sobic.001G146000.v3.2","WT_seed","plasma_seed","OK",10.4585,0.0520128,-7.6516,-4.82818,0.04575,0.0805196,"no"
"138042","Sobic.001G146900.v3.2","WT_seed","plasma_seed","OK",6.14256,2.34331,-1.39029,-2.70081,5e-05,0.00014463,"yes"
"138059","Sobic.001G148600.v3.2","WT_seed","plasma_seed","OK",4.89864,0.430389,-3.50867,-4.44656,5e-05,0.00014463,"yes"
"138082","Sobic.001G150800.v3.2","WT_seed","plasma_seed","OK",8.61583,3.91803,-1.13686,-2.66456,5e-05,0.00014463,"yes"
"138084","Sobic.001G151000.v3.2","WT_seed","plasma_seed","OK",9.01485,2.84907,-1.66181,-3.8211,5e-05,0.00014463,"yes"
"138088","Sobic.001G151400.v3.2","WT_seed","plasma_seed","OK",7.82982,0.130371,-5.90828,-5.93603,5e-05,0.00014463,"yes"
"138101","Sobic.001G152360.v3.2","WT_seed","plasma_seed","OK",1.4295,0.250105,-2.51491,-2.26681,0.004,0.00865716,"yes"
"138107","Sobic.001G152901.v3.2","WT_seed","plasma_seed","OK",1.69692,0.475729,-1.83471,-1.83605,0.00795,0.0162534,"yes"
"138121","Sobic.001G154300.v3.2","WT_seed","plasma_seed","OK",2.27997,0.859965,-1.40666,-2.53734,5e-05,0.00014463,"yes"
"138134","Sobic.001G155500.v3.2","WT_seed","plasma_seed","OK",6.1968,2.85082,-1.12015,-2.27267,4e-04,0.00102824,"yes"
"138135","Sobic.001G155600.v3.2","WT_seed","plasma_seed","OK",1.14823,0.210673,-2.44633,-2.4282,0.00025,0.00066314,"yes"
"138136","Sobic.001G155700.v3.2","WT_seed","plasma_seed","OK",1.83613,0.126081,-3.86425,-3.69848,2e-04,0.00053758,"yes"
"138156","Sobic.001G157700.v3.2","WT_seed","plasma_seed","OK",1.51708,0.529541,-1.51848,-1.99688,0.00155,0.00361628,"yes"
"138159","Sobic.001G158000.v3.2","WT_seed","plasma_seed","OK",9.1444,0.332921,-4.77964,-4.81371,5e-05,0.00014463,"yes"
"138176","Sobic.001G159600.v3.2","WT_seed","plasma_seed","OK",1.23093,0.393178,-1.6465,-2.13132,0.00175,0.00404661,"yes"
"138177","Sobic.001G159700.v3.2","WT_seed","plasma_seed","OK",1.24409,0.35919,-1.79228,-2.13938,5e-05,0.00014463,"yes"
"138183","Sobic.001G160200.v3.2","WT_seed","plasma_seed","OK",12.2412,5.26319,-1.21773,-3.20587,5e-05,0.00014463,"yes"
"138191","Sobic.001G161000.v3.2","WT_seed","plasma_seed","OK",6.82929,3.27319,-1.06104,-1.77291,0.0043,0.00924527,"yes"
"138197","Sobic.001G161601.v3.2","WT_seed","plasma_seed","OK",3.55796,1.40377,-1.34174,-2.03985,0.00085,0.00207467,"yes"
"138201","Sobic.001G162000.v3.2","WT_seed","plasma_seed","OK",35.6021,10.8047,-1.72031,-3.89628,5e-05,0.00014463,"yes"
"138211","Sobic.001G162800.v3.2","WT_seed","plasma_seed","OK",132.459,60.4567,-1.13157,-3.1608,5e-05,0.00014463,"yes"
"138226","Sobic.001G164500.v3.2","WT_seed","plasma_seed","OK",0.980085,0.227422,-2.10754,-2.48702,0.00085,0.00207467,"yes"
"138274","Sobic.001G169500.v3.2","WT_seed","plasma_seed","OK",0.846501,0.203456,-2.0568,-1.76317,0.0217,0.0408724,"yes"
"138277","Sobic.001G169800.v3.2","WT_seed","plasma_seed","OK",9.19826,0.736458,-3.64269,-5.26399,5e-05,0.00014463,"yes"
"138296","Sobic.001G171850.v3.2","WT_seed","plasma_seed","OK",1.97006,0.910261,-1.11389,-1.51209,0.01145,0.0227424,"yes"
"138297","Sobic.001G171900.v3.2","WT_seed","plasma_seed","OK",3.46075,1.18597,-1.54502,-2.5884,5e-05,0.00014463,"yes"
"138298","Sobic.001G172000.v3.2","WT_seed","plasma_seed","OK",213.417,106.2,-1.00689,-2.8464,5e-05,0.00014463,"yes"
"138327","Sobic.001G174700.v3.2","WT_seed","plasma_seed","OK",18.7829,2.16796,-3.11501,-6.04565,5e-05,0.00014463,"yes"
"138360","Sobic.001G177900.v3.2","WT_seed","plasma_seed","OK",0.977658,0.0961631,-3.34577,-3.91701,5e-05,0.00014463,"yes"
"138362","Sobic.001G178100.v3.2","WT_seed","plasma_seed","OK",21.5386,7.32292,-1.55643,-3.66141,5e-05,0.00014463,"yes"
"138400","Sobic.001G181600.v3.2","WT_seed","plasma_seed","OK",0.639852,0.31661,-1.01503,-1.18702,0.04655,0.0818036,"no"
"138444","Sobic.001G185600.v3.2","WT_seed","plasma_seed","OK",15.7638,5.08795,-1.63146,-4.1508,5e-05,0.00014463,"yes"
"138476","Sobic.001G189000.v3.2","WT_seed","plasma_seed","OK",31.3728,8.13636,-1.94706,-4.53361,5e-05,0.00014463,"yes"
"138481","Sobic.001G189500.v3.2","WT_seed","plasma_seed","OK",2.00996,0.234007,-3.10255,-3.57595,5e-05,0.00014463,"yes"
"138495","Sobic.001G190900.v3.2","WT_seed","plasma_seed","OK",2.16234,0.434623,-2.31476,-3.91764,5e-05,0.00014463,"yes"
"138499","Sobic.001G191300.v3.2","WT_seed","plasma_seed","OK",2.70254,0.897003,-1.59113,-1.24213,0.04755,0.0833913,"no"
"138533","Sobic.001G194600.v3.2","WT_seed","plasma_seed","OK",6.88626,2.96026,-1.218,-3.06706,5e-05,0.00014463,"yes"
"138537","Sobic.001G195000.v3.2","WT_seed","plasma_seed","OK",1.83813,0.521942,-1.81628,-2.82628,5e-05,0.00014463,"yes"
"138539","Sobic.001G195200.v3.2","WT_seed","plasma_seed","OK",2.42599,0.38389,-2.65981,-3.47467,5e-05,0.00014463,"yes"
"138546","Sobic.001G195800.v3.2","WT_seed","plasma_seed","OK",3.92042,0.231646,-4.08101,-5.13043,5e-05,0.00014463,"yes"
"138549","Sobic.001G196000.v3.2","WT_seed","plasma_seed","OK",7.34227,2.31935,-1.66251,-3.99846,5e-05,0.00014463,"yes"
"138555","Sobic.001G196600.v3.2","WT_seed","plasma_seed","OK",1.70962,0.199558,-3.09879,-4.83003,5e-05,0.00014463,"yes"
"138565","Sobic.001G197400.v3.2","WT_seed","plasma_seed","OK",17.3118,2.94979,-2.55307,-5.78054,5e-05,0.00014463,"yes"
"138569","Sobic.001G197800.v3.2","WT_seed","plasma_seed","OK",1.29079,0.0810009,-3.99418,-2.95797,0.01265,0.0249144,"yes"
"138570","Sobic.001G197901.v3.2","WT_seed","plasma_seed","OK",1.70572,0,-Inf,NA,5e-05,0.00014463,"yes"
"138571","Sobic.001G198000.v3.2","WT_seed","plasma_seed","OK",6.79753,0.728702,-3.22161,-4.03312,5e-05,0.00014463,"yes"
"138578","Sobic.001G198700.v3.2","WT_seed","plasma_seed","OK",63.0139,14.5155,-2.11808,-4.83399,5e-05,0.00014463,"yes"
