"","gene_id","sample_1","sample_2","status","value_1","value_2","log2_fold_change","test_stat","p_value","q_value","significant"
"34131","Sobic.001G000200.v3.2","seed_wt","seed_dry","OK",16.6973,7.36217,-1.18141,-1.95485,9e-04,0.00311238,"yes"
"34143","Sobic.001G001400.v3.2","seed_wt","seed_dry","OK",5.6573,1.84017,-1.62027,-2.55492,5e-05,0.000226883,"yes"
"34162","Sobic.001G003300.v3.2","seed_wt","seed_dry","OK",3.70788,1.36189,-1.44499,-1.86468,0.00175,0.00558801,"yes"
"34177","Sobic.001G004800.v3.2","seed_wt","seed_dry","OK",3.87391,0.794265,-2.2861,-1.78496,0.02045,0.0471044,"yes"
"34181","Sobic.001G005200.v3.2","seed_wt","seed_dry","OK",4.63673,1.44677,-1.68027,-1.778,0.0029,0.0087062,"yes"
"34182","Sobic.001G005300.v3.2","seed_wt","seed_dry","OK",16.3748,2.60731,-2.65084,-3.66283,5e-05,0.000226883,"yes"
"34196","Sobic.001G006700.v3.2","seed_wt","seed_dry","OK",143.854,49.1118,-1.55046,-2.76417,5e-05,0.000226883,"yes"
"34199","Sobic.001G007000.v3.2","seed_wt","seed_dry","OK",9.42205,2.75739,-1.77274,-2.32634,0.00015,0.000624855,"yes"
"34206","Sobic.001G007700.v3.2","seed_wt","seed_dry","OK",4.35639,0.490397,-3.15111,-2.5301,0.0038,0.0110066,"yes"
"34226","Sobic.001G009700.v3.2","seed_wt","seed_dry","OK",6.31216,0.849629,-2.89323,-4.03436,5e-05,0.000226883,"yes"
"34230","Sobic.001G010100.v3.2","seed_wt","seed_dry","OK",18.3238,4.22438,-2.11691,-2.99339,5e-05,0.000226883,"yes"
"34239","Sobic.001G011000.v3.2","seed_wt","seed_dry","OK",176.365,56.468,-1.64306,-2.95062,5e-05,0.000226883,"yes"
"34242","Sobic.001G011300.v3.2","seed_wt","seed_dry","OK",11.1568,1.64399,-2.76264,-2.81344,0.00075,0.00264828,"yes"
"34245","Sobic.001G011700.v3.2","seed_wt","seed_dry","OK",92.2713,8.02886,-3.52262,-4.05101,5e-05,0.000226883,"yes"
"34246","Sobic.001G011800.v3.2","seed_wt","seed_dry","OK",16.0171,7.09988,-1.17375,-1.51027,0.0102,0.0259007,"yes"
"34247","Sobic.001G012000.v3.2","seed_wt","seed_dry","OK",75.5993,20.7101,-1.86804,-3.5608,5e-05,0.000226883,"yes"
"34248","Sobic.001G012100.v3.2","seed_wt","seed_dry","OK",27.7133,4.78104,-2.53518,-3.60823,5e-05,0.000226883,"yes"
"34249","Sobic.001G012200.v3.2","seed_wt","seed_dry","OK",70.7606,0.444416,-7.31489,-6.13807,4e-04,0.00151008,"yes"
"34250","Sobic.001G012300.v3.2","seed_wt","seed_dry","OK",78.6504,0.886479,-6.47122,-7.39188,5e-05,0.000226883,"yes"
"34251","Sobic.001G012400.v3.2","seed_wt","seed_dry","OK",64.5327,7.5494,-3.0956,-4.69621,5e-05,0.000226883,"yes"
"34253","Sobic.001G012600.v3.2","seed_wt","seed_dry","OK",25.7402,3.24471,-2.98786,-4.2119,5e-05,0.000226883,"yes"
"34259","Sobic.001G013200.v3.2","seed_wt","seed_dry","OK",20.6369,9.57078,-1.10852,-1.59219,0.0048,0.0135007,"yes"
"34261","Sobic.001G013400.v3.2","seed_wt","seed_dry","OK",4.22774,1.07446,-1.97627,-2.0808,0.00305,0.00909904,"yes"
"34264","Sobic.001G013701.v3.2","seed_wt","seed_dry","OK",2.7352,0,-Inf,NA,0.0094,0.0241468,"yes"
"34277","Sobic.001G015000.v3.2","seed_wt","seed_dry","OK",1.64759,0.52871,-1.6398,-1.49158,0.0215,0.0491533,"yes"
"34284","Sobic.001G015700.v3.2","seed_wt","seed_dry","OK",4.66016,0,-Inf,NA,5e-05,0.000226883,"yes"
"34289","Sobic.001G016200.v3.2","seed_wt","seed_dry","OK",10.8092,0.687571,-3.9746,-3.89278,5e-05,0.000226883,"yes"
"34311","Sobic.001G018200.v3.2","seed_wt","seed_dry","OK",25.8996,7.81831,-1.728,-1.9372,0.00145,0.0047399,"yes"
"34332","Sobic.001G020100.v3.2","seed_wt","seed_dry","OK",24.0755,6.46636,-1.89654,-2.85479,5e-05,0.000226883,"yes"
"34345","Sobic.001G021500.v3.2","seed_wt","seed_dry","OK",40.1769,18.5669,-1.11363,-2.1136,3e-04,0.00116681,"yes"
"34350","Sobic.001G022000.v3.2","seed_wt","seed_dry","OK",3.45498,1.00827,-1.77679,-1.84705,0.00305,0.00909904,"yes"
"34353","Sobic.001G022300.v3.2","seed_wt","seed_dry","OK",63.8237,31.759,-1.00693,-1.70154,0.00375,0.0108831,"yes"
"34355","Sobic.001G022500.v3.2","seed_wt","seed_dry","OK",19.8149,6.87475,-1.52721,-2.57383,5e-05,0.000226883,"yes"
"34356","Sobic.001G022600.v3.2","seed_wt","seed_dry","OK",125.067,51.88,-1.26945,-2.39337,5e-05,0.000226883,"yes"
"34366","Sobic.001G023600.v3.2","seed_wt","seed_dry","OK",3.14946,0.838895,-1.90854,-1.6761,0.0122,0.0302228,"yes"
"34367","Sobic.001G023700.v3.2","seed_wt","seed_dry","OK",1.37079,0.298936,-2.1971,-1.46507,0.03435,0.0732609,"no"
"34369","Sobic.001G023900.v3.2","seed_wt","seed_dry","OK",32.364,13.8637,-1.22308,-2.20011,2e-04,0.000811791,"yes"
"34372","Sobic.001G024200.v3.2","seed_wt","seed_dry","OK",4.3397,1.55449,-1.48115,-1.72341,0.00465,0.0131341,"yes"
"34381","Sobic.001G025101.v3.2","seed_wt","seed_dry","OK",16.1148,3.1302,-2.36406,-2.29712,0.013,0.0319223,"yes"
"34384","Sobic.001G025400.v3.2","seed_wt","seed_dry","OK",43.9438,16.9995,-1.37017,-2.25867,2e-04,0.000811791,"yes"
"34389","Sobic.001G025900.v3.2","seed_wt","seed_dry","OK",1.69505,0.409567,-2.04915,-1.79633,0.00835,0.0217902,"yes"
"34393","Sobic.001G026300.v3.2","seed_wt","seed_dry","OK",3.29549,0,-Inf,NA,5e-05,0.000226883,"yes"
"34398","Sobic.001G026800.v3.2","seed_wt","seed_dry","OK",13.9518,4.61919,-1.59474,-2.33077,2e-04,0.000811791,"yes"
"34402","Sobic.001G027100.v3.2","seed_wt","seed_dry","OK",10.8149,2.70708,-1.99821,-2.45977,2e-04,0.000811791,"yes"
"34407","Sobic.001G027600.v3.2","seed_wt","seed_dry","OK",27.1717,11.9823,-1.1812,-1.7298,0.0037,0.01076,"yes"
"34408","Sobic.001G027700.v3.2","seed_wt","seed_dry","OK",8.27826,3.1132,-1.41093,-1.57364,0.01745,0.0411203,"yes"
"34432","Sobic.001G030100.v3.2","seed_wt","seed_dry","OK",3.5897,0.165221,-4.44139,-2.43472,0.04535,0.0926507,"no"
"34444","Sobic.001G031400.v3.2","seed_wt","seed_dry","OK",22.433,6.38699,-1.81242,-2.28499,7e-04,0.00249004,"yes"
"34448","Sobic.001G031800.v3.2","seed_wt","seed_dry","OK",69.414,28.6126,-1.27858,-1.59128,0.0069,0.0184608,"yes"
"34449","Sobic.001G031900.v3.2","seed_wt","seed_dry","OK",8.35081,4.0867,-1.03098,-1.39614,0.0154,0.0368883,"yes"
"34452","Sobic.001G032200.v3.2","seed_wt","seed_dry","OK",6.23178,2.43167,-1.3577,-1.8832,0.00215,0.00669403,"yes"
"34463","Sobic.001G033300.v3.2","seed_wt","seed_dry","OK",71.2774,3.32754,-4.42092,-6.4426,5e-05,0.000226883,"yes"
"34496","Sobic.001G036700.v3.2","seed_wt","seed_dry","OK",8.0822,1.99759,-2.01649,-2.84245,5e-05,0.000226883,"yes"
"34497","Sobic.001G036800.v3.2","seed_wt","seed_dry","OK",14.5135,2.54928,-2.50923,-3.46969,5e-05,0.000226883,"yes"
"34514","Sobic.001G038050.v3.2","seed_wt","seed_dry","OK",185.434,0,-Inf,NA,5e-05,0.000226883,"yes"
"34517","Sobic.001G038300.v3.2","seed_wt","seed_dry","OK",4.37567,0.234404,-4.22244,-2.51201,0.01715,0.0404944,"yes"
"34537","Sobic.001G040100.v3.2","seed_wt","seed_dry","OK",101.588,20.7373,-2.29242,-4.02048,5e-05,0.000226883,"yes"
"34542","Sobic.001G040600.v3.2","seed_wt","seed_dry","OK",15.1355,5.32132,-1.50808,-2.42157,5e-05,0.000226883,"yes"
"34557","Sobic.001G042000.v3.2","seed_wt","seed_dry","OK",12.0434,0.545371,-4.46486,-3.24775,0.00775,0.0204195,"yes"
"34582","Sobic.001G044500.v3.2","seed_wt","seed_dry","OK",4.14542,1.21293,-1.77302,-2.12951,0.00085,0.00295868,"yes"
"34586","Sobic.001G044900.v3.2","seed_wt","seed_dry","OK",2.37727,0.646366,-1.87888,-1.65855,0.01135,0.028407,"yes"
"34600","Sobic.001G046400.v3.2","seed_wt","seed_dry","OK",55.3896,9.93187,-2.47948,-4.06857,5e-05,0.000226883,"yes"
"34601","Sobic.001G046500.v3.2","seed_wt","seed_dry","OK",15.9445,7.74721,-1.04131,-1.39386,0.01315,0.0322392,"yes"
"34604","Sobic.001G046800.v3.2","seed_wt","seed_dry","OK",4.54,0,-Inf,NA,5e-05,0.000226883,"yes"
"34608","Sobic.001G047200.v3.2","seed_wt","seed_dry","OK",24.8167,0.448246,-5.79088,-5.55183,5e-05,0.000226883,"yes"
"34617","Sobic.001G048200.v3.2","seed_wt","seed_dry","OK",58.3291,13.5446,-2.1065,-3.41448,5e-05,0.000226883,"yes"
"34623","Sobic.001G048766.v3.2","seed_wt","seed_dry","OK",23.2905,0,-Inf,NA,5e-05,0.000226883,"yes"
"34638","Sobic.001G050300.v3.2","seed_wt","seed_dry","OK",13.8527,3.1496,-2.13693,-3.0671,5e-05,0.000226883,"yes"
"34645","Sobic.001G050900.v3.2","seed_wt","seed_dry","OK",32.5472,2.89533,-3.49074,-4.39857,5e-05,0.000226883,"yes"
"34648","Sobic.001G051300.v3.2","seed_wt","seed_dry","OK",17.7229,3.97069,-2.15816,-2.97397,5e-05,0.000226883,"yes"
"34650","Sobic.001G051500.v3.2","seed_wt","seed_dry","OK",65.5418,30.0875,-1.12325,-2.07038,0.00065,0.00233178,"yes"
"34654","Sobic.001G052000.v3.2","seed_wt","seed_dry","OK",52.8302,1.22787,-5.42713,-6.68101,5e-05,0.000226883,"yes"
"34682","Sobic.001G054700.v3.2","seed_wt","seed_dry","OK",7.44956,0.633642,-3.55541,-3.51466,2e-04,0.000811791,"yes"
"34683","Sobic.001G054800.v3.2","seed_wt","seed_dry","OK",200.946,3.88009,-5.69457,-7.96161,5e-05,0.000226883,"yes"
"34695","Sobic.001G056300.v3.2","seed_wt","seed_dry","OK",3.63658,1.78518,-1.02651,-1.23801,0.0385,0.0807691,"no"
"34697","Sobic.001G056500.v3.2","seed_wt","seed_dry","OK",8.6399,1.60219,-2.43097,-2.49735,0.0012,0.00400957,"yes"
"34700","Sobic.001G056800.v3.2","seed_wt","seed_dry","OK",21.2997,10.6049,-1.0061,-1.79672,0.0018,0.00572693,"yes"
"34711","Sobic.001G058000.v3.2","seed_wt","seed_dry","OK",58.706,14.9372,-1.9746,-1.55005,0.01195,0.0296923,"yes"
"34713","Sobic.001G058200.v3.2","seed_wt","seed_dry","OK",3.25574,0.787805,-2.04707,-2.56026,5e-05,0.000226883,"yes"
"34719","Sobic.001G058800.v3.2","seed_wt","seed_dry","OK",378.214,32.8575,-3.52491,-6.1233,5e-05,0.000226883,"yes"
"34733","Sobic.001G060100.v3.2","seed_wt","seed_dry","OK",1.41964,0.521596,-1.44452,-1.36405,0.0162,0.0385422,"yes"
"34760","Sobic.001G062500.v3.2","seed_wt","seed_dry","OK",2.14871,0.419083,-2.35817,-2.44022,0.00035,0.00134022,"yes"
"34762","Sobic.001G062700.v3.2","seed_wt","seed_dry","OK",2.56433,0.14552,-4.13929,-2.34647,0.03595,0.0761449,"no"
"34771","Sobic.001G063500.v3.2","seed_wt","seed_dry","OK",19.8452,1.34566,-3.8824,-4.62886,5e-05,0.000226883,"yes"
"34796","Sobic.001G066000.v3.2","seed_wt","seed_dry","OK",17.2648,3.43146,-2.33093,-2.64287,1e-04,0.000431629,"yes"
"34797","Sobic.001G066100.v3.2","seed_wt","seed_dry","OK",21.9677,6.28003,-1.80654,-2.95116,5e-05,0.000226883,"yes"
"34800","Sobic.001G066500.v3.2","seed_wt","seed_dry","OK",49.025,13.9771,-1.81046,-3.30374,5e-05,0.000226883,"yes"
"34806","Sobic.001G067100.v3.2","seed_wt","seed_dry","OK",44.1617,10.1662,-2.11901,-3.8179,5e-05,0.000226883,"yes"
"34807","Sobic.001G067200.v3.2","seed_wt","seed_dry","OK",2.55894,0.527562,-2.27813,-2.42044,7e-04,0.00249004,"yes"
"34808","Sobic.001G067300.v3.2","seed_wt","seed_dry","OK",36.152,13.7151,-1.39831,-2.44479,5e-05,0.000226883,"yes"
"34810","Sobic.001G067500.v3.2","seed_wt","seed_dry","OK",8.46479,2.19378,-1.94805,-2.45855,0.00015,0.000624855,"yes"
"34826","Sobic.001G068901.v3.2","seed_wt","seed_dry","OK",870.863,0,-Inf,NA,5e-05,0.000226883,"yes"
"34832","Sobic.001G069500.v3.2","seed_wt","seed_dry","OK",8.10874,3.1455,-1.36619,-1.83533,0.0015,0.00488491,"yes"
"34833","Sobic.001G069600.v3.2","seed_wt","seed_dry","OK",25.8183,10.7487,-1.26423,-1.97651,3e-04,0.00116681,"yes"
"34834","Sobic.001G069700.v3.2","seed_wt","seed_dry","OK",27.8761,1.4073,-4.30803,-4.85319,5e-05,0.000226883,"yes"
"34839","Sobic.001G070200.v3.2","seed_wt","seed_dry","OK",5.82852,0.393354,-3.88923,-2.41106,0.0309,0.0669871,"no"
"34852","Sobic.001G071400.v3.2","seed_wt","seed_dry","OK",12.5335,4.6768,-1.4222,-2.46031,1e-04,0.000431629,"yes"
"34858","Sobic.001G072000.v3.2","seed_wt","seed_dry","OK",6.32104,1.23912,-2.35085,-2.73488,5e-05,0.000226883,"yes"
"34874","Sobic.001G073500.v3.2","seed_wt","seed_dry","OK",3.10012,0.582162,-2.41283,-2.12171,0.0037,0.01076,"yes"
"34877","Sobic.001G073700.v3.2","seed_wt","seed_dry","OK",153.347,13.9025,-3.46339,-5.98434,5e-05,0.000226883,"yes"
"34883","Sobic.001G074300.v3.2","seed_wt","seed_dry","OK",300.65,82.0219,-1.874,-2.40058,0.00625,0.0169429,"yes"
"34884","Sobic.001G074400.v3.2","seed_wt","seed_dry","OK",37.3045,0.190195,-7.61573,-4.77719,0.01825,0.0427267,"yes"
"34887","Sobic.001G074700.v3.2","seed_wt","seed_dry","OK",258.807,111.092,-1.22012,-2.07251,5e-04,0.00184503,"yes"
"34892","Sobic.001G075200.v3.2","seed_wt","seed_dry","OK",2.21276,0,-Inf,NA,5e-05,0.000226883,"yes"
"34893","Sobic.001G075201.v3.2","seed_wt","seed_dry","OK",2.53079,0.615416,-2.03996,-1.47599,0.0106,0.0267762,"yes"
"34905","Sobic.001G076300.v3.2","seed_wt","seed_dry","OK",2.96195,0,-Inf,NA,5e-05,0.000226883,"yes"
"34906","Sobic.001G076400.v3.2","seed_wt","seed_dry","OK",31.8152,2.50774,-3.66525,-5.43884,5e-05,0.000226883,"yes"
"34907","Sobic.001G076500.v3.2","seed_wt","seed_dry","OK",6.45836,1.08704,-2.57076,-2.10829,0.01125,0.0281939,"yes"
"34908","Sobic.001G076600.v3.2","seed_wt","seed_dry","OK",8.33868,3.28072,-1.34581,-1.97132,0.00115,0.00386197,"yes"
"34909","Sobic.001G076700.v3.2","seed_wt","seed_dry","OK",4.49247,2.1354,-1.073,-1.69395,0.00375,0.0108831,"yes"
"34918","Sobic.001G077500.v3.2","seed_wt","seed_dry","OK",23.1174,10.8962,-1.08516,-1.86319,0.0012,0.00400957,"yes"
"34920","Sobic.001G077700.v3.2","seed_wt","seed_dry","OK",79.9363,6.04801,-3.72432,-5.45415,5e-05,0.000226883,"yes"
"34945","Sobic.001G080200.v3.2","seed_wt","seed_dry","OK",19.0041,8.29049,-1.19678,-1.95911,0.00065,0.00233178,"yes"
"34954","Sobic.001G081100.v3.2","seed_wt","seed_dry","OK",72.6451,9.55454,-2.92661,-5.3201,5e-05,0.000226883,"yes"
"34967","Sobic.001G082300.v3.2","seed_wt","seed_dry","OK",3.14721,1.14174,-1.46284,-1.49395,0.01735,0.0409127,"yes"
"34969","Sobic.001G082500.v3.2","seed_wt","seed_dry","OK",1.67352,0.222273,-2.91248,-1.60357,0.04725,0.0958949,"no"
"34977","Sobic.001G083300.v3.2","seed_wt","seed_dry","OK",1.39273,0,-Inf,NA,5e-05,0.000226883,"yes"
"34980","Sobic.001G083500.v3.2","seed_wt","seed_dry","OK",29.3421,4.41004,-2.73411,-3.80304,5e-05,0.000226883,"yes"
"34983","Sobic.001G083800.v3.2","seed_wt","seed_dry","OK",13.7269,1.85569,-2.88698,-4.20106,5e-05,0.000226883,"yes"
"34986","Sobic.001G084100.v3.2","seed_wt","seed_dry","OK",303.731,74.9534,-2.01873,-3.57798,5e-05,0.000226883,"yes"
"34988","Sobic.001G084166.v3.2","seed_wt","seed_dry","OK",3.07859,0,-Inf,NA,5e-05,0.000226883,"yes"
"35010","Sobic.001G086200.v3.2","seed_wt","seed_dry","OK",187.691,70.6584,-1.40943,-2.62444,5e-05,0.000226883,"yes"
"35011","Sobic.001G086300.v3.2","seed_wt","seed_dry","OK",32.3242,4.25039,-2.92695,-3.45703,5e-05,0.000226883,"yes"
"35028","Sobic.001G087900.v3.2","seed_wt","seed_dry","OK",78.5972,21.1154,-1.89618,-2.75428,5e-05,0.000226883,"yes"
"35029","Sobic.001G088000.v3.2","seed_wt","seed_dry","OK",4.46216,0.540318,-3.04586,-2.3923,0.0057,0.015652,"yes"
"35031","Sobic.001G088200.v3.2","seed_wt","seed_dry","OK",35.7519,16.8712,-1.08345,-1.87913,0.0013,0.00430576,"yes"
"35033","Sobic.001G088400.v3.2","seed_wt","seed_dry","OK",2.25476,0.389692,-2.53257,-2.61578,0.00025,0.000992286,"yes"
"35038","Sobic.001G088800.v3.2","seed_wt","seed_dry","OK",33.6401,11.7147,-1.52186,-2.41606,0.00025,0.000992286,"yes"
"35040","Sobic.001G089000.v3.2","seed_wt","seed_dry","OK",10.1036,0.992553,-3.34759,-4.04108,5e-05,0.000226883,"yes"
"35041","Sobic.001G089100.v3.2","seed_wt","seed_dry","OK",133.725,21.3643,-2.646,-4.65055,5e-05,0.000226883,"yes"
"35045","Sobic.001G089500.v3.2","seed_wt","seed_dry","OK",7.4992,2.37853,-1.65666,-1.99913,0.00105,0.00356415,"yes"
"35050","Sobic.001G090000.v3.2","seed_wt","seed_dry","OK",13.4791,1.51455,-3.15376,-3.57631,5e-05,0.000226883,"yes"
"35067","Sobic.001G091701.v3.2","seed_wt","seed_dry","OK",5.68291,0,-Inf,NA,0.0097,0.0248055,"yes"
"35070","Sobic.001G092000.v3.2","seed_wt","seed_dry","OK",34.0944,6.07171,-2.48936,-4.376,5e-05,0.000226883,"yes"
"35072","Sobic.001G092200.v3.2","seed_wt","seed_dry","OK",9.17077,3.42461,-1.4211,-1.32985,0.0378,0.0795179,"no"
"35081","Sobic.001G093000.v3.2","seed_wt","seed_dry","OK",3.07127,0,-Inf,NA,5e-05,0.000226883,"yes"
"35099","Sobic.001G094600.v3.2","seed_wt","seed_dry","OK",1.70034,0.499372,-1.76763,-1.66044,0.0073,0.019382,"yes"
"35101","Sobic.001G094800.v3.2","seed_wt","seed_dry","OK",58.5038,1.63377,-5.16226,-6.07737,5e-05,0.000226883,"yes"
"35105","Sobic.001G095200.v3.2","seed_wt","seed_dry","OK",2.61023,0.821337,-1.66813,-1.57649,0.02155,0.0492504,"yes"
"35133","Sobic.001G097400.v3.2","seed_wt","seed_dry","OK",14.1161,3.03899,-2.21568,-3.15791,5e-05,0.000226883,"yes"
"35138","Sobic.001G097900.v3.2","seed_wt","seed_dry","OK",12.2553,5.59964,-1.13,-1.9247,0.00105,0.00356415,"yes"
"35145","Sobic.001G098600.v3.2","seed_wt","seed_dry","OK",9.85772,4.18028,-1.23765,-1.60584,0.0085,0.0221347,"yes"
"35147","Sobic.001G098800.v3.2","seed_wt","seed_dry","OK",6.21476,1.22962,-2.33748,-2.31474,0.0033,0.00974443,"yes"
"35148","Sobic.001G098900.v3.2","seed_wt","seed_dry","OK",3.88694,0,-Inf,NA,5e-05,0.000226883,"yes"
"35178","Sobic.001G101700.v3.2","seed_wt","seed_dry","OK",29.4388,2.64679,-3.4754,-4.34148,5e-05,0.000226883,"yes"
"35183","Sobic.001G102200.v3.2","seed_wt","seed_dry","OK",7.40875,1.45394,-2.34926,-3.2288,5e-05,0.000226883,"yes"
"35220","Sobic.001G105800.v3.2","seed_wt","seed_dry","OK",1.77409,0,-Inf,NA,5e-05,0.000226883,"yes"
"35234","Sobic.001G107100.v3.2","seed_wt","seed_dry","OK",339.91,31.2158,-3.4448,-5.36906,5e-05,0.000226883,"yes"
"35236","Sobic.001G107200.v3.2","seed_wt","seed_dry","OK",219.885,71.2795,-1.62519,-2.84525,5e-05,0.000226883,"yes"
"35243","Sobic.001G107800.v3.2","seed_wt","seed_dry","OK",78.658,0.700164,-6.81176,-5.24166,0.00545,0.015056,"yes"
"35246","Sobic.001G108100.v3.2","seed_wt","seed_dry","OK",22.2951,2.91383,-2.93574,-3.1994,5e-05,0.000226883,"yes"
"35247","Sobic.001G108200.v3.2","seed_wt","seed_dry","OK",45.2633,15.5092,-1.54522,-2.30321,5e-05,0.000226883,"yes"
"35257","Sobic.001G109100.v3.2","seed_wt","seed_dry","OK",2.25132,0.130115,-4.11291,-2.89349,0.0026,0.00791306,"yes"
"35261","Sobic.001G109700.v3.2","seed_wt","seed_dry","OK",7.5632,1.08715,-2.79844,-3.6595,5e-05,0.000226883,"yes"
"35269","Sobic.001G110300.v3.2","seed_wt","seed_dry","OK",17.9951,3.31409,-2.44092,-2.88409,0.00015,0.000624855,"yes"
"35288","Sobic.001G111900.v3.2","seed_wt","seed_dry","OK",14.7654,2.89225,-2.35196,-2.50101,0.00025,0.000992286,"yes"
"35291","Sobic.001G112200.v3.2","seed_wt","seed_dry","OK",7.28795,3.47722,-1.06758,-1.17893,0.0499,0.100416,"no"
"35298","Sobic.001G112600.v3.2","seed_wt","seed_dry","OK",75.2135,15.8309,-2.24825,-3.97105,5e-05,0.000226883,"yes"
"35336","Sobic.001G116400.v3.2","seed_wt","seed_dry","OK",200.332,39.5875,-2.33928,-3.75203,5e-05,0.000226883,"yes"
"35337","Sobic.001G116500.v3.2","seed_wt","seed_dry","OK",109.661,42.5363,-1.36629,-2.38228,5e-05,0.000226883,"yes"
"35366","Sobic.001G119200.v3.2","seed_wt","seed_dry","OK",3.01596,0,-Inf,NA,5e-05,0.000226883,"yes"
"35370","Sobic.001G119600.v3.2","seed_wt","seed_dry","OK",12.0504,6.01327,-1.00286,-1.70373,0.0031,0.00922889,"yes"
"35375","Sobic.001G120100.v3.2","seed_wt","seed_dry","OK",10.2227,3.26534,-1.64647,-2.08678,0.0031,0.00922889,"yes"
"35378","Sobic.001G120400.v3.2","seed_wt","seed_dry","OK",36.932,4.27684,-3.11025,-4.30912,5e-05,0.000226883,"yes"
"35385","Sobic.001G120900.v3.2","seed_wt","seed_dry","OK",49.6362,12.65,-1.97225,-3.61629,5e-05,0.000226883,"yes"
"35387","Sobic.001G121100.v3.2","seed_wt","seed_dry","OK",4.24015,1.62972,-1.37949,-1.71502,0.00655,0.0176384,"yes"
"35393","Sobic.001G121700.v3.2","seed_wt","seed_dry","OK",18.0524,0,-Inf,NA,5e-05,0.000226883,"yes"
"35396","Sobic.001G121900.v3.2","seed_wt","seed_dry","OK",8.31077,3.50989,-1.24356,-1.97774,7e-04,0.00249004,"yes"
"35399","Sobic.001G122200.v3.2","seed_wt","seed_dry","OK",8.94376,2.50747,-1.83465,-2.40518,4e-04,0.00151008,"yes"
"35401","Sobic.001G122400.v3.2","seed_wt","seed_dry","OK",3.21109,0.662792,-2.27643,-2.53372,2e-04,0.000811791,"yes"
"35411","Sobic.001G123300.v3.2","seed_wt","seed_dry","OK",80.3929,4.45024,-4.17511,-6.44988,5e-05,0.000226883,"yes"
"35414","Sobic.001G123600.v3.2","seed_wt","seed_dry","OK",18.544,6.58391,-1.49393,-2.45353,5e-05,0.000226883,"yes"
"35423","Sobic.001G124400.v3.2","seed_wt","seed_dry","OK",31.6792,11.2901,-1.48847,-2.15867,2e-04,0.000811791,"yes"
"35433","Sobic.001G125500.v3.2","seed_wt","seed_dry","OK",7.42106,2.93439,-1.33856,-2.24584,0.00055,0.00200761,"yes"
"35437","Sobic.001G125900.v3.2","seed_wt","seed_dry","OK",24.5581,5.04,-2.28471,-3.51591,5e-05,0.000226883,"yes"
"35441","Sobic.001G126300.v3.2","seed_wt","seed_dry","OK",5.39667,1.55034,-1.79948,-1.95344,0.00455,0.0128858,"yes"
"35442","Sobic.001G126400.v3.2","seed_wt","seed_dry","OK",3.77072,0.128272,-4.87756,-2.54713,0.04625,0.094186,"no"
"35445","Sobic.001G126800.v3.2","seed_wt","seed_dry","OK",3.00436,0,-Inf,NA,5e-05,0.000226883,"yes"
"35452","Sobic.001G127500.v3.2","seed_wt","seed_dry","OK",18.8403,6.31043,-1.57802,-2.56075,5e-05,0.000226883,"yes"
"35458","Sobic.001G128200.v3.2","seed_wt","seed_dry","OK",6.57907,0,-Inf,NA,5e-05,0.000226883,"yes"
"35471","Sobic.001G129500.v3.2","seed_wt","seed_dry","OK",13.0314,5.34023,-1.28702,-1.66552,0.00675,0.0181073,"yes"
"35474","Sobic.001G129700.v3.2","seed_wt","seed_dry","OK",45.9474,22.3192,-1.0417,-1.59586,0.00645,0.0174084,"yes"
"35481","Sobic.001G130301.v3.2","seed_wt","seed_dry","OK",147.419,39.0235,-1.91751,-3.05302,5e-05,0.000226883,"yes"
"35492","Sobic.001G131400.v3.2","seed_wt","seed_dry","OK",16.0728,7.79934,-1.0432,-1.52459,0.00835,0.0217902,"yes"
"35497","Sobic.001G131900.v3.2","seed_wt","seed_dry","OK",17.9668,3.49192,-2.36324,-3.63268,5e-05,0.000226883,"yes"
"35516","Sobic.001G133900.v3.2","seed_wt","seed_dry","OK",16.0524,1.43967,-3.47897,-4.43197,5e-05,0.000226883,"yes"
"35523","Sobic.001G134500.v3.2","seed_wt","seed_dry","OK",14.5311,3.21166,-2.17776,-2.76911,5e-05,0.000226883,"yes"
"35526","Sobic.001G134800.v3.2","seed_wt","seed_dry","OK",52.7319,5.31756,-3.30984,-5.0788,5e-05,0.000226883,"yes"
"35531","Sobic.001G135300.v3.2","seed_wt","seed_dry","OK",7.55879,1.28813,-2.55287,-3.0526,5e-05,0.000226883,"yes"
"35532","Sobic.001G135400.v3.2","seed_wt","seed_dry","OK",12.9208,0.532197,-4.6016,-3.30314,0.0066,0.0177546,"yes"
"35534","Sobic.001G135600.v3.2","seed_wt","seed_dry","OK",8.05855,0.679029,-3.56898,-3.40244,0.00025,0.000992286,"yes"
"35553","Sobic.001G137300.v3.2","seed_wt","seed_dry","OK",5.70607,2.38976,-1.25563,-1.72981,0.00365,0.0106357,"yes"
"35559","Sobic.001G138000.v3.2","seed_wt","seed_dry","OK",10.8137,2.03796,-2.40767,-3.36181,5e-05,0.000226883,"yes"
"35567","Sobic.001G138800.v3.2","seed_wt","seed_dry","OK",54.5159,11.0868,-2.29783,-4.03856,5e-05,0.000226883,"yes"
"35569","Sobic.001G139001.v3.2","seed_wt","seed_dry","OK",29.0482,0,-Inf,NA,5e-05,0.000226883,"yes"
"35578","Sobic.001G139800.v3.2","seed_wt","seed_dry","OK",5.05697,1.35145,-1.90376,-1.40013,0.0363,0.0767764,"no"
